"seq_id","inicio","fin","strand","score"
"TevSTIB805.5.2730",1364,1381,"-",50
"TevSTIB805.5.1970",2195,2227,"+",51
"TevSTIB805.5.2760",550,569,"+",75
"TevSTIB805.5.2370",415,432,"-",54
"TevSTIB805.5.2370",1178,1210,"-",82
"TevSTIB805.5.2490",2049,2076,"-",57
"TevSTIB805.5.2490",2139,2182,"-",49
"TevSTIB805.5.2490",2507,2551,"+",52
"TevSTIB805.5.2490",2782,2814,"+",60
"TevSTIB805.5.2490",4138,4155,"+",50
"TevSTIB805.5.1990",1967,1990,"+",50
"TevSTIB805.5.1880",3530,3553,"+",59
"TevSTIB805.5.5400",6753,6770,"-",50
"TevSTIB805.5.5400",7635,7662,"-",55
"TevSTIB805.5.3620",2475,2495,"-",54
"TevSTIB805.5.1140",369,393,"+",48
"TevSTIB805.5.1140",542,563,"+",92
"TevSTIB805.5.1140",914,937,"+",61
"TevSTIB805.5.1140",3056,3101,"-",77
"TevSTIB805.5.1140",4440,4477,"+",53
"TevSTIB805.5.4010",1229,1257,"+",55
"TevSTIB805.5.4010",1929,1957,"-",52
"TevSTIB805.5.4010",2096,2128,"-",79
"TevSTIB805.5.4010",3490,3514,"+",66
"TevSTIB805.5.4010",4718,4757,"+",51
"TevSTIB805.5.2390",766,800,"+",48
"TevSTIB805.5.2390",937,957,"+",47
"TevSTIB805.5.2390",1426,1439,"-",47
"TevSTIB805.5.2390",1951,1990,"-",55
"TevSTIB805.5.3000",792,807,"-",72
"TevSTIB805.5.2070",661,674,"+",75
"TevSTIB805.5.2070",856,883,"-",86
"TevSTIB805.5.2070",6601,6626,"+",47
"TevSTIB805.5.2070",7317,7353,"-",59
"TevSTIB805.5.1150",2546,2578,"+",52
"TevSTIB805.5.1230",1610,1634,"-",63
"TevSTIB805.5.1230",3555,3594,"-",74
"TevSTIB805.5.1230",3806,3823,"+",69
"TevSTIB805.5.1230",4723,4743,"+",82
"TevSTIB805.5.1230",6487,6533,"-",47
"TevSTIB805.5.1230",6641,6666,"+",49
"TevSTIB805.5.1320",1632,1664,"+",86
"TevSTIB805.5.1320",1711,1737,"+",91
"TevSTIB805.5.3050",76,107,"+",59
"TevSTIB805.5.870",146,163,"+",87
"TevSTIB805.5.870",258,278,"+",82
"TevSTIB805.5.870",1083,1129,"+",52
"TevSTIB805.5.870",1897,1941,"-",67
"TevSTIB805.5.870",2227,2257,"+",48
"TevSTIB805.5.870",2426,2448,"+",61
"TevSTIB805.5.870",2839,2864,"+",49
"TevSTIB805.5.870",4464,4486,"-",91
"TevSTIB805.5.1670",2671,2713,"+",57
"TevSTIB805.5.2690",25,45,"+",64
"TevSTIB805.5.2690",2071,2103,"+",49
"TevSTIB805.5.2690",2410,2450,"+",82
"TevSTIB805.5.1610",2855,2876,"+",72
"TevSTIB805.5.1610",3262,3301,"-",61
"TevSTIB805.5.760",1681,1707,"+",119
"TevSTIB805.5.4150",448,467,"+",47
"TevSTIB805.5.4150",8159,8178,"-",52
"TevSTIB805.5.4150",8450,8475,"+",88
"TevSTIB805.5.5090",1391,1438,"-",48
"TevSTIB805.5.5090",1772,1808,"-",65
"TevSTIB805.5.2800",4220,4243,"+",50
"TevSTIB805.5.2800",4681,4726,"+",49
"TevSTIB805.5.1240",229,268,"-",74
"TevSTIB805.5.1240",480,497,"+",69
"TevSTIB805.5.1240",1397,1417,"+",82
"TevSTIB805.5.1240",3161,3207,"-",47
"TevSTIB805.5.1240",3315,3340,"+",49
"TevSTIB805.5.1430",1935,1971,"+",115
"TevSTIB805.5.880",1398,1420,"-",91
"TevSTIB805.5.880",3859,3884,"+",47
"TevSTIB805.5.880",5919,5943,"+",87
"TevSTIB805.5.3670",633,655,"-",51
"TevSTIB805.5.3670",1373,1411,"-",132
"TevSTIB805.5.630",633,666,"-",64
"TevSTIB805.5.630",1900,1932,"+",78
"TevSTIB805.5.630",2438,2455,"+",50
"TevSTIB805.5.630",6699,6727,"+",86
"TevSTIB805.5.630",8405,8425,"+",94
"TevSTIB805.5.630",8806,8822,"-",52
"TevSTIB805.5.630",9588,9608,"+",73
"TevSTIB805.5.4560",935,963,"-",53
"TevSTIB805.5.4560",1167,1192,"-",74
"TevSTIB805.5.780",123,156,"-",64
"TevSTIB805.5.780",883,913,"+",60
"TevSTIB805.5.780",1085,1112,"+",55
"TevSTIB805.5.3350",471,486,"-",55
"TevSTIB805.5.3350",1042,1071,"-",52
"TevSTIB805.5.3350",1816,1849,"-",62
"TevSTIB805.5.3350",5254,5282,"+",58
"TevSTIB805.5.3340",1095,1127,"-",50
"TevSTIB805.5.3340",3159,3174,"-",55
"TevSTIB805.5.3340",3730,3759,"-",52
"TevSTIB805.5.3340",4504,4537,"-",62
"TevSTIB805.5.3900",1076,1106,"-",59
"TevSTIB805.5.3900",1423,1459,"+",55
"TevSTIB805.5.3900",4444,4473,"-",52
"TevSTIB805.5.4420",2662,2679,"+",52
"TevSTIB805.5.4420",3755,3780,"+",57
"TevSTIB805.5.2470",71,92,"-",49
"TevSTIB805.5.2470",373,412,"-",55
"TevSTIB805.5.2470",847,879,"-",48
"TevSTIB805.5.2470",931,957,"-",60
"TevSTIB805.5.2470",1152,1187,"-",48
"TevSTIB805.5.2470",1817,1841,"-",48
"TevSTIB805.5.2470",2011,2039,"-",54
"TevSTIB805.5.5550",406,425,"+",66
"TevSTIB805.5.5550",861,904,"-",50
"TevSTIB805.5.5550",2318,2350,"-",49
"TevSTIB805.5.5550",3391,3424,"-",50
"TevSTIB805.5.5550",4452,4488,"+",54
"TevSTIB805.5.5550",4903,4935,"-",83
"TevSTIB805.5.5550",5264,5287,"-",61
"TevSTIB805.5.480",1067,1105,"-",50
"TevSTIB805.5.480",2412,2451,"-",50
"TevSTIB805.5.480",2631,2666,"-",60
"TevSTIB805.5.480",4245,4269,"+",59
"TevSTIB805.5.480",5206,5235,"-",48
"TevSTIB805.5.3240",2887,2907,"-",49
"TevSTIB805.5.1210",371,416,"-",50
"TevSTIB805.5.1210",922,952,"+",83
"TevSTIB805.5.1210",2090,2111,"+",63
"TevSTIB805.5.1210",2932,2952,"+",47
"TevSTIB805.5.1210",3305,3354,"+",60
"TevSTIB805.5.1210",3691,3733,"+",47
"TevSTIB805.5.1210",3803,3816,"+",75
"TevSTIB805.5.1210",3956,3994,"-",82
"TevSTIB805.5.1210",4205,4247,"-",54
"TevSTIB805.5.810",2876,2911,"-",59
"TevSTIB805.5.810",3792,3831,"+",68
"TevSTIB805.5.2810",705,728,"+",50
"TevSTIB805.5.2810",1166,1211,"+",49
"TevSTIB805.5.2810",7372,7405,"+",48
"TevSTIB805.5.2810",8056,8085,"+",63
"TevSTIB805.5.2810",8519,8537,"+",49
"TevSTIB805.5.5180",267,308,"-",50
"TevSTIB805.5.5180",2022,2039,"-",69
"TevSTIB805.5.3400",1580,1623,"+",81
"TevSTIB805.5.1580",517,538,"+",62
"TevSTIB805.5.1260",1263,1289,"-",55
"TevSTIB805.5.4960",617,647,"-",60
"TevSTIB805.5.3990",131,149,"+",49
"TevSTIB805.5.2180",85,102,"+",69
"TevSTIB805.5.2180",1700,1731,"+",54
"TevSTIB805.5.2180",2309,2333,"-",48
"TevSTIB805.5.2180",4037,4068,"+",106
"TevSTIB805.5.2180",4819,4851,"+",59
"TevSTIB805.5.1520",639,657,"+",67
"TevSTIB805.5.2220",285,333,"+",119
"TevSTIB805.5.2220",3447,3462,"+",72
"TevSTIB805.5.2220",3877,3899,"+",61
"TevSTIB805.5.730",1829,1860,"-",50
"TevSTIB805.5.730",5545,5564,"-",95
"TevSTIB805.5.730",6107,6147,"+",70
"TevSTIB805.5.2520",2190,2216,"+",106
"TevSTIB805.5.3190",172,206,"-",77
"TevSTIB805.5.1900",24,41,"+",69
"TevSTIB805.5.1290",1306,1326,"+",54
"TevSTIB805.5.1290",2490,2509,"+",51
"TevSTIB805.5.1290",3880,3911,"+",50
"TevSTIB805.5.1290",4410,4435,"+",49
"TevSTIB805.5.1290",5096,5119,"+",89
"TevSTIB805.5.1290",5732,5765,"+",48
"TevSTIB805.5.1290",6076,6103,"+",99
"TevSTIB805.5.2060",2081,2094,"+",75
"TevSTIB805.5.2060",2276,2303,"-",86
"TevSTIB805.5.2240",3642,3690,"+",48
"TevSTIB805.5.2240",3845,3859,"-",73
"TevSTIB805.5.2240",4438,4479,"+",51
"TevSTIB805.5.2240",4783,4814,"-",50
"TevSTIB805.5.2240",6492,6509,"+",69
"TevSTIB805.5.2240",7795,7838,"-",106
"TevSTIB805.5.2240",8089,8116,"+",57
"TevSTIB805.5.2240",10614,10627,"+",75
"TevSTIB805.5.2240",10678,10712,"+",50
"TevSTIB805.5.2240",11195,11233,"+",50
"TevSTIB805.5.2240",11463,11487,"-",59
"TevSTIB805.5.5050",66,106,"+",53
"TevSTIB805.5.3040",2214,2234,"+",82
"TevSTIB805.5.3040",2951,2970,"-",49
"TevSTIB805.5.3040",3729,3755,"-",72
"TevSTIB805.5.3040",3814,3853,"-",59
"TevSTIB805.5.3040",3971,4000,"-",51
"TevSTIB805.5.3040",5825,5856,"+",59
"TevSTIB805.5.3200",4284,4319,"+",62
"TevSTIB805.5.3200",4441,4475,"-",47
"TevSTIB805.5.2140",88,105,"+",50
"TevSTIB805.5.2140",152,178,"+",68
"TevSTIB805.5.2140",1062,1086,"+",48
"TevSTIB805.5.2140",4721,4749,"-",112
"TevSTIB805.5.2950",1898,1921,"-",48
"TevSTIB805.5.420",3941,3976,"-",116
"TevSTIB805.5.4840",918,953,"+",50
"TevSTIB805.5.3310",1313,1327,"-",55
"TevSTIB805.5.3310",1945,1983,"-",54
"TevSTIB805.5.3310",2408,2436,"-",60
"TevSTIB805.5.5540",3812,3831,"+",66
"TevSTIB805.5.5540",4267,4310,"-",50
"TevSTIB805.5.5540",5724,5756,"-",49
"TevSTIB805.5.5540",6797,6830,"-",50
"TevSTIB805.5.5540",7858,7894,"+",54
"TevSTIB805.5.5540",8309,8341,"-",83
"TevSTIB805.5.5540",8670,8693,"-",61
"TevSTIB805.5.1740",910,928,"+",85
"TevSTIB805.5.1740",1195,1224,"-",52
"TevSTIB805.5.910",397,431,"+",48
"TevSTIB805.5.3280",748,766,"-",51
"TevSTIB805.5.1010",1833,1856,"+",60
"TevSTIB805.5.770",668,701,"-",64
"TevSTIB805.5.770",1428,1458,"+",60
"TevSTIB805.5.770",1630,1657,"+",55
"TevSTIB805.5.4540",3430,3461,"+",48
"TevSTIB805.5.4540",5835,5851,"+",52
"TevSTIB805.5.4540",6576,6612,"-",59
"TevSTIB805.5.110",114,160,"+",73
"TevSTIB805.5.110",1663,1685,"-",48
"TevSTIB805.5.110",1800,1821,"-",48
"TevSTIB805.5.3930",1411,1449,"-",54
"TevSTIB805.5.3930",1911,1942,"+",48
"TevSTIB805.5.1750",4506,4551,"-",50
"TevSTIB805.5.1750",5228,5256,"-",54
"TevSTIB805.5.1750",5707,5732,"-",85
"TevSTIB805.5.40",4250,4283,"-",48
"TevSTIB805.5.4340",214,238,"-",69
"TevSTIB805.5.4340",1103,1135,"-",48
"TevSTIB805.5.2320",1190,1231,"-",48
"TevSTIB805.5.2320",1554,1572,"-",52
"TevSTIB805.5.3470",2218,2248,"+",52
"TevSTIB805.5.4090",195,217,"+",49
"TevSTIB805.5.4090",2587,2607,"+",54
"TevSTIB805.5.4550",1763,1794,"+",48
"TevSTIB805.5.4550",4168,4184,"+",52
"TevSTIB805.5.4550",4909,4945,"-",59
"TevSTIB805.5.2680",6750,6770,"+",64
"TevSTIB805.5.1330",409,441,"+",86
"TevSTIB805.5.1330",488,514,"+",91
"TevSTIB805.5.1570",1431,1452,"+",62
"TevSTIB805.5.5220",1554,1595,"+",78
"TevSTIB805.5.3140",366,399,"+",62
"TevSTIB805.5.510",3559,3587,"+",54
"TevSTIB805.5.510",3960,4001,"+",48
"TevSTIB805.5.3940",1533,1565,"-",54
"TevSTIB805.5.1060",16,43,"+",69
"TevSTIB805.5.1060",277,290,"+",75
"TevSTIB805.5.1060",497,517,"+",94
"TevSTIB805.5.1060",812,844,"-",49
"TevSTIB805.5.1060",945,974,"+",81
"TevSTIB805.5.1060",6064,6092,"-",49
"TevSTIB805.5.1060",6794,6827,"+",48
"TevSTIB805.5.2100",97,122,"+",57
"TevSTIB805.5.2100",513,544,"-",64
"TevSTIB805.5.2100",1536,1568,"+",51
"TevSTIB805.5.2910",6654,6681,"+",52
"TevSTIB805.5.3120",627,644,"+",50
"TevSTIB805.5.3120",760,782,"+",49
"TevSTIB805.5.5010",2903,2942,"-",55
"TevSTIB805.5.5010",4240,4258,"-",95
"TevSTIB805.5.5080",2388,2435,"-",48
"TevSTIB805.5.5080",2769,2805,"-",65
"TevSTIB805.5.1460",2789,2820,"+",65
"TevSTIB805.5.220",1852,1872,"-",64
"TevSTIB805.5.220",2044,2071,"+",55
"TevSTIB805.5.220",2937,2954,"+",50
"TevSTIB805.5.2700",4131,4167,"+",75
"TevSTIB805.5.2700",4215,4230,"+",55
"TevSTIB805.5.820",3999,4045,"+",70
"TevSTIB805.5.2270",311,340,"-",49
"TevSTIB805.5.2270",467,487,"+",47
"TevSTIB805.5.2300",445,465,"+",47
"TevSTIB805.5.2300",1272,1288,"+",52
"TevSTIB805.5.2300",1320,1364,"+",52
"TevSTIB805.5.2300",1595,1627,"+",60
"TevSTIB805.5.2300",2409,2434,"-",57
"TevSTIB805.5.1000",469,487,"-",67
"TevSTIB805.5.1000",844,868,"+",58
"TevSTIB805.5.1000",1327,1376,"-",47
"TevSTIB805.5.350",1780,1799,"-",49
"TevSTIB805.5.2400",2251,2285,"-",57
"TevSTIB805.5.2400",3221,3241,"-",73
"TevSTIB805.5.2400",3332,3374,"-",71
"TevSTIB805.5.2400",3644,3687,"-",49
"TevSTIB805.5.4530",144,190,"-",49
"TevSTIB805.5.2750",693,718,"+",57
"TevSTIB805.5.2750",4110,4129,"+",75
"TevSTIB805.5.590",2035,2053,"-",52
"TevSTIB805.5.590",2429,2467,"+",54
"TevSTIB805.5.590",2782,2804,"+",51
"TevSTIB805.5.590",4001,4028,"-",55
"TevSTIB805.5.3760",4765,4791,"-",56
"TevSTIB805.5.3760",4876,4899,"+",48
"TevSTIB805.5.4450",2425,2446,"+",92
"TevSTIB805.5.4450",2599,2631,"-",47
"TevSTIB805.5.4450",2786,2835,"+",58
"TevSTIB805.5.4100",30,50,"+",54
"TevSTIB805.5.1360",1392,1416,"+",49
"TevSTIB805.5.1360",1854,1882,"+",54
"TevSTIB805.5.2170",263,288,"+",72
"TevSTIB805.5.2170",1531,1548,"+",69
"TevSTIB805.5.3640",462,476,"+",55
"TevSTIB805.5.3640",1175,1207,"-",50
"TevSTIB805.5.3640",2648,2668,"-",64
"TevSTIB805.5.3640",6440,6455,"-",53
"TevSTIB805.5.3640",7099,7128,"-",108
"TevSTIB805.5.200",2588,2625,"+",63
"TevSTIB805.5.1650",291,316,"+",92
"TevSTIB805.5.1650",576,595,"-",66
"TevSTIB805.5.2150",340,368,"-",112
"TevSTIB805.5.2150",1107,1144,"+",55
"TevSTIB805.5.2150",1914,1957,"+",66
"TevSTIB805.5.2150",1975,1998,"+",71
"TevSTIB805.5.410",348,365,"+",50
"TevSTIB805.5.2480",4629,4656,"-",57
"TevSTIB805.5.2480",4719,4762,"-",49
"TevSTIB805.5.4600",487,500,"-",75
"TevSTIB805.5.3180",2689,2723,"-",77
"TevSTIB805.5.290",705,737,"-",147
"TevSTIB805.5.290",1391,1425,"+",50
"TevSTIB805.5.290",1891,1921,"-",82
"TevSTIB805.5.3710",4807,4838,"-",50
"TevSTIB805.5.3710",7459,7490,"+",64
"TevSTIB805.5.600",1460,1478,"-",52
"TevSTIB805.5.600",1854,1892,"+",54
"TevSTIB805.5.600",2207,2229,"+",51
"TevSTIB805.5.600",3426,3453,"-",55
"TevSTIB805.5.3560",67,89,"-",49
"TevSTIB805.5.3560",793,839,"+",47
"TevSTIB805.5.3770",407,433,"-",56
"TevSTIB805.5.3770",518,541,"+",48
"TevSTIB805.5.3770",2306,2323,"+",52
"TevSTIB805.5.3770",2814,2848,"-",74
"TevSTIB805.5.1890",616,659,"+",64
"TevSTIB805.5.1890",739,756,"+",69
"TevSTIB805.5.100",1600,1646,"+",73
"TevSTIB805.5.3720",180,211,"+",64
"TevSTIB805.5.3720",2621,2644,"-",61
"TevSTIB805.5.4480",840,883,"+",50
"TevSTIB805.5.4480",1794,1820,"-",56
"TevSTIB805.5.4480",3035,3066,"-",48
"TevSTIB805.5.2880",1436,1457,"+",72
"TevSTIB805.5.2880",1478,1504,"-",88
"TevSTIB805.5.2880",2857,2871,"+",73
"TevSTIB805.5.2880",4384,4408,"+",87
"TevSTIB805.5.2880",6150,6175,"+",58
"TevSTIB805.5.4080",1162,1184,"+",49
"TevSTIB805.5.1930",394,416,"+",61
"TevSTIB805.5.1930",1537,1559,"+",61
"TevSTIB805.5.4580",1772,1791,"+",49
"TevSTIB805.5.2870",3301,3322,"+",72
"TevSTIB805.5.2870",3343,3369,"-",88
"TevSTIB805.5.2990",1637,1668,"+",82
"TevSTIB805.5.2990",2647,2662,"-",72
"TevSTIB805.5.2160",1357,1382,"+",72
"TevSTIB805.5.4570",146,171,"-",74
"TevSTIB805.5.4570",3068,3087,"+",49
"TevSTIB805.5.4640",236,274,"-",73
"TevSTIB805.5.460",3473,3505,"-",49
"TevSTIB805.5.460",6027,6048,"-",71
"TevSTIB805.5.340",282,326,"+",49
"TevSTIB805.5.340",873,903,"+",51
"TevSTIB805.5.340",2271,2315,"-",62
"TevSTIB805.5.3950",2060,2106,"-",52
"TevSTIB805.5.530",976,1016,"-",73
"TevSTIB805.5.530",1087,1123,"-",104
"TevSTIB805.5.530",1222,1259,"-",52
"TevSTIB805.5.530",1277,1318,"-",109
"TevSTIB805.5.5160",800,814,"+",55
"TevSTIB805.5.50",2718,2751,"-",48
"TevSTIB805.5.1130",209,228,"+",49
"TevSTIB805.5.1130",2093,2117,"+",48
"TevSTIB805.5.1130",2266,2287,"+",92
"TevSTIB805.5.1130",2638,2661,"+",61
"TevSTIB805.5.3550",1779,1801,"-",49
"TevSTIB805.5.1840",1089,1132,"+",54
"TevSTIB805.5.890",203,227,"+",87
"TevSTIB805.5.890",1234,1283,"+",54
"TevSTIB805.5.890",2937,2986,"+",104
"TevSTIB805.5.890",3065,3096,"-",56
"TevSTIB805.5.2790",830,866,"-",47
"TevSTIB805.5.2790",1132,1153,"+",52
"TevSTIB805.5.2790",1463,1493,"-",52
"TevSTIB805.5.3090",310,336,"-",56
"TevSTIB805.5.840",990,1035,"-",104
"TevSTIB805.5.840",1403,1430,"-",53
"TevSTIB805.5.3700",462,482,"+",48
"TevSTIB805.5.1850",4063,4076,"-",47
"TevSTIB805.5.1850",5367,5390,"+",89
"TevSTIB805.5.1850",7427,7448,"+",53
"TevSTIB805.5.3780",1434,1451,"+",52
"TevSTIB805.5.3780",1942,1976,"-",74
"TevSTIB805.5.3780",5248,5273,"-",57
"TevSTIB805.5.3780",5746,5791,"-",70
"TevSTIB805.5.3780",6295,6311,"-",53
"TevSTIB805.5.3980",1098,1137,"+",52
"TevSTIB805.5.3980",2431,2449,"+",49
"TevSTIB805.5.2090",1512,1558,"+",48
"TevSTIB805.5.2090",3069,3094,"+",57
"TevSTIB805.5.4460",935,956,"+",92
"TevSTIB805.5.4460",1109,1141,"-",47
"TevSTIB805.5.4460",1296,1345,"+",58
"TevSTIB805.5.4460",3644,3684,"+",56
"TevSTIB805.5.2200",2552,2567,"-",72
"TevSTIB805.5.3430",958,992,"-",50
"TevSTIB805.5.3430",1990,2008,"-",51
"TevSTIB805.5.3430",3183,3200,"-",50
"TevSTIB805.5.1490",247,277,"+",52
"TevSTIB805.5.1490",643,660,"-",59
"TevSTIB805.5.1490",869,890,"+",52
"TevSTIB805.5.1490",908,945,"+",145
"TevSTIB805.5.1490",4075,4090,"+",55
"TevSTIB805.5.2500",1308,1325,"+",50
"TevSTIB805.5.2310",296,312,"+",52
"TevSTIB805.5.2310",344,388,"+",52
"TevSTIB805.5.2310",619,651,"+",60
"TevSTIB805.5.2310",1433,1458,"-",57
"TevSTIB805.5.2310",2308,2351,"+",52
"TevSTIB805.5.3230",1403,1427,"-",74
"TevSTIB805.5.3230",3182,3220,"+",54
"TevSTIB805.5.3230",3243,3271,"+",51
"TevSTIB805.5.1070",2087,2115,"-",49
"TevSTIB805.5.1070",2817,2850,"+",48
"TevSTIB805.5.1070",3252,3274,"+",74
"TevSTIB805.5.850",292,319,"-",53
"TevSTIB805.5.1220",178,198,"+",47
"TevSTIB805.5.1220",551,600,"+",60
"TevSTIB805.5.1220",937,979,"+",47
"TevSTIB805.5.1220",1049,1062,"+",75
"TevSTIB805.5.1220",1202,1240,"-",82
"TevSTIB805.5.1220",1451,1493,"-",54
"TevSTIB805.5.3210",823,859,"+",61
"TevSTIB805.5.3210",1184,1202,"-",52
"TevSTIB805.5.360",5774,5812,"-",68
"TevSTIB805.5.360",6050,6098,"-",61
"TevSTIB805.5.360",6524,6546,"+",51
"TevSTIB805.5.360",6633,6672,"+",74
"TevSTIB805.5.360",6863,6879,"+",53
"TevSTIB805.5.360",7467,7505,"+",79
"TevSTIB805.5.360",7787,7830,"+",50
"TevSTIB805.5.4650",1185,1214,"-",52
"TevSTIB805.5.1770",295,310,"-",55
"TevSTIB805.5.1770",2703,2745,"+",50
"TevSTIB805.5.1770",6748,6768,"+",54
"TevSTIB805.5.4890",3636,3660,"-",50
"TevSTIB805.5.3850",526,558,"-",49
"TevSTIB805.5.3850",669,704,"-",52
"TevSTIB805.5.4000",4261,4289,"+",55
"TevSTIB805.5.4000",4961,4989,"-",52
"TevSTIB805.5.4000",5128,5160,"-",79
"TevSTIB805.5.4000",6522,6546,"+",66
"TevSTIB805.5.2230",865,880,"+",72
"TevSTIB805.5.2230",1295,1317,"+",61
"TevSTIB805.5.2230",2709,2749,"-",55
"TevSTIB805.5.2230",6764,6812,"+",48
"TevSTIB805.5.2230",6967,6981,"-",73
"TevSTIB805.5.2230",7560,7601,"+",51
"TevSTIB805.5.1110",948,978,"+",51
"TevSTIB805.5.1110",1223,1268,"+",48
"TevSTIB805.5.1920",125,153,"+",54
"TevSTIB805.5.1920",248,281,"+",80
"TevSTIB805.5.1920",978,1003,"+",72
"TevSTIB805.5.1920",1313,1326,"-",75
"TevSTIB805.5.4170",76,90,"+",73
"TevSTIB805.5.4170",3542,3563,"+",48
"TevSTIB805.5.550",555,583,"-",69
"TevSTIB805.5.550",3036,3064,"-",54
"TevSTIB805.5.1170",1739,1759,"+",48
"TevSTIB805.5.4280",669,715,"+",60
"TevSTIB805.5.3540",822,865,"+",50
"TevSTIB805.5.3540",1952,1983,"-",50
"TevSTIB805.5.3540",2148,2191,"+",47
"TevSTIB805.5.3570",17,63,"+",47
"TevSTIB805.5.3570",3684,3717,"-",74
"TevSTIB805.5.3160",23,42,"+",56
"TevSTIB805.5.3160",512,539,"+",55
"TevSTIB805.5.4380",647,684,"+",60
"TevSTIB805.5.680",1022,1049,"+",55
"TevSTIB805.5.2340",489,521,"-",64
"TevSTIB805.5.2340",839,859,"+",47
"TevSTIB805.5.2340",1517,1544,"-",49
"TevSTIB805.5.690",1413,1440,"-",55
"TevSTIB805.5.1510",3446,3464,"+",67
"TevSTIB805.5.5410",3235,3252,"-",50
"TevSTIB805.5.5410",4117,4144,"-",55
"TevSTIB805.5.3270",532,553,"+",52
"TevSTIB805.5.2890",60,74,"+",73
"TevSTIB805.5.2890",1587,1611,"+",87
"TevSTIB805.5.2890",3353,3378,"+",58
"TevSTIB805.5.4230",537,566,"+",57
"TevSTIB805.5.4230",2981,3005,"-",48
"TevSTIB805.5.4260",144,170,"+",56
"TevSTIB805.5.2410",597,617,"-",73
"TevSTIB805.5.2410",708,750,"-",71
"TevSTIB805.5.2410",1020,1063,"-",49
"TevSTIB805.5.1540",279,298,"+",47
"TevSTIB805.5.500",1317,1346,"-",58
"TevSTIB805.5.500",1567,1580,"+",75
"TevSTIB805.5.900",827,876,"+",104
"TevSTIB805.5.900",955,986,"-",56
"TevSTIB805.5.900",2783,2817,"+",48
"TevSTIB805.5.5170",3561,3602,"-",50
"TevSTIB805.5.1050",1400,1429,"-",52
"TevSTIB805.5.1050",4131,4158,"+",69
"TevSTIB805.5.1050",4392,4405,"+",75
"TevSTIB805.5.1050",4612,4632,"+",94
"TevSTIB805.5.1050",4927,4959,"-",49
"TevSTIB805.5.1050",5060,5089,"+",81
"TevSTIB805.5.380",4086,4114,"-",71
"TevSTIB805.5.380",5631,5661,"-",51
"TevSTIB805.5.380",5765,5781,"+",53
"TevSTIB805.5.380",5934,5947,"+",75
"TevSTIB805.5.2290",196,244,"-",60
"TevSTIB805.5.2290",287,322,"-",86
"TevSTIB805.5.2290",349,396,"-",48
"TevSTIB805.5.2290",655,677,"-",51
"TevSTIB805.5.2290",709,755,"-",61
"TevSTIB805.5.2290",786,821,"-",91
"TevSTIB805.5.2290",932,958,"+",68
"TevSTIB805.5.2290",1585,1605,"+",47
"TevSTIB805.5.2290",2375,2391,"+",52
"TevSTIB805.5.2290",2423,2467,"+",52
"TevSTIB805.5.2290",2649,2697,"-",60
"TevSTIB805.5.2290",2740,2777,"-",102
"TevSTIB805.5.2290",2804,2851,"-",48
"TevSTIB805.5.2290",3106,3128,"-",51
"TevSTIB805.5.2290",3160,3206,"-",61
"TevSTIB805.5.2290",3237,3272,"-",91
"TevSTIB805.5.2290",3383,3409,"+",68
"TevSTIB805.5.2290",4033,4053,"+",47
"TevSTIB805.5.3020",2638,2664,"+",56
"TevSTIB805.5.740",1545,1564,"-",95
"TevSTIB805.5.740",2107,2147,"+",70
"TevSTIB805.5.740",3839,3883,"-",70
"TevSTIB805.5.20",2556,2576,"-",64
"TevSTIB805.5.20",2749,2776,"+",55
"TevSTIB805.6.4520",181,216,"-",71
"TevSTIB805.6.4630",1794,1824,"+",95
"TevSTIB805.6.520",2076,2123,"-",61
"TevSTIB805.6.520",2484,2504,"-",49
"TevSTIB805.6.520",2833,2868,"+",48
"TevSTIB805.6.520",3167,3205,"+",101
"TevSTIB805.6.520",3496,3529,"+",48
"TevSTIB805.6.700",457,491,"+",72
"TevSTIB805.6.700",895,929,"-",51
"TevSTIB805.6.700",2961,2981,"-",49
"TevSTIB805.6.2600",1510,1534,"+",70
"TevSTIB805.6.2260",160,188,"-",66
"TevSTIB805.6.2260",903,929,"+",56
"TevSTIB805.6.1850",2326,2345,"+",47
"TevSTIB805.6.1850",3255,3286,"+",48
"TevSTIB805.6.1160",351,375,"+",59
"TevSTIB805.6.1160",835,868,"-",56
"TevSTIB805.6.870",608,638,"+",51
"TevSTIB805.6.870",1448,1483,"+",59
"TevSTIB805.6.870",1516,1545,"-",52
"TevSTIB805.6.870",2387,2414,"+",71
"TevSTIB805.6.870",3781,3801,"+",92
"TevSTIB805.6.870",4110,4126,"-",52
"TevSTIB805.6.870",4391,4410,"-",49
"TevSTIB805.6.870",4454,4476,"-",69
"TevSTIB805.6.870",4553,4596,"+",75
"TevSTIB805.6.1220",467,481,"-",73
"TevSTIB805.6.1220",1110,1154,"+",79
"TevSTIB805.6.4690",281,302,"+",51
"TevSTIB805.6.3010",2926,2948,"-",61
"TevSTIB805.6.90",16131,16147,"-",70
"TevSTIB805.6.1180",1418,1462,"-",62
"TevSTIB805.6.1180",3157,3177,"-",51
"TevSTIB805.6.3980",2380,2412,"-",93
"TevSTIB805.6.1130",716,739,"+",50
"TevSTIB805.6.1130",2692,2714,"+",79
"TevSTIB805.6.3380",1262,1278,"-",70
"TevSTIB805.6.360",327,352,"-",75
"TevSTIB805.6.360",493,523,"-",51
"TevSTIB805.6.4290",1818,1845,"-",90
"TevSTIB805.6.1990",1392,1418,"-",67
