"seqid","type","start","end","strand","ID","description"
"TcChr37-S","IGI",782465,793890,"-","TcCLB.507713.40","heat shock protein 85, putative (fragment)"
"TcChr29-S","IGI",11688,19889,"-","TcCLB.506285.30","trans-sialidase (pseudogene), putative"
"TcChr41-S","IGI",747466,752245,"-","TcCLB.506599.100","Mucin-associated surface protein (MASP), subgroup S068"
"TcChr36-S","IGI",1083523,1086063,"-","TcCLB.503959.50","hypothetical protein, conserved"
"TcChr8-S","IGI",65530,66976,"+","TcCLB.506625.200","ribosomal RNA processing protein 40, putative"
"TcChr36-S","IGI",1108368,1111623,"-","TcCLB.506407.50","Domain of unknown function (DUF1935), putative"
"TcChr16-S","IGI",115789,118210,"-","TcCLB.507163.40","Mucin-associated surface protein (MASP), subgroup S017"
"TcChr41-S","IGI",1153632,1158612,"+","TcCLB.510021.185","UEV domain/Zinc finger, C3HC4 type (RING finger), putative"
"TcChr32-S","IGI",939644,941788,"+","TcCLB.506945.320","hypothetical protein, conserved"
"TcChr41-S","IGI",1522298,1524818,"+","TcCLB.506499.140","Mucin-associated surface protein (MASP), subgroup S079"
"TcChr23-S","IGI",115705,120572,"-","TcCLB.503975.50","hypothetical protein, conserved"
"TcChr5-S","IGI",118585,120638,"-","TcCLB.508951.29","actin-like protein, putative"
"TcChr28-S","IGI",155209,156576,"+","TcCLB.508387.10","hypothetical protein, conserved"
"TcChr22-S","IGI",279582,284233,"+","TcCLB.504427.30","hypothetical protein, conserved"
"TcChr38-S","IGI",337431,339197,"+","TcCLB.508541.225","casein kinase, putative"
"TcChr12-S","IGI",91783,97819,"-","TcCLB.511569.30","trans-sialidase (pseudogene), putative"
"TcChr40-S","IGI",1708126,1716441,"+","TcCLB.503717.120","trans-sialidase, Group V, putative"
"TcChr2-S","IGI",46885,49234,"-","TcCLB.510351.90","dihydrolipoamide branched chain transacylase, putative"
"TcChr26-S","IGI",730953,734936,"+","TcCLB.506183.15","trans-sialidase (pseudogene), putative"
"TcChr9-S","IGI",53675,56892,"-","TcCLB.511415.50","retrotransposon hot spot protein (RHS, pseudogene), putative"
"TcChr33-S","IGI",177327,180289,"+","TcCLB.511577.110","exopolyphosphatase"
"TcChr37-S","IGI",52113,55820,"+","TcCLB.507611.180","hypothetical protein"
"TcChr38-S","IGI",155467,157340,"+","TcCLB.511001.100","SNF-7-like protein, putative"
"TcChr23-S","IGI",396423,399959,"-","TcCLB.509099.170","hypothetical protein, conserved"
"TcChr35-S","IGI",107276,108648,"-","TcCLB.398751.10","SPRY domain/HECT-domain (ubiquitin-transferase), putative"
"TcChr39-S","IGI",1144410,1152525,"-","TcCLB.506147.180","DNA polymerase epsilon catalytic subunit, putative"
"TcChr41-S","IGI",228974,231030,"+","TcCLB.508777.80","Der1-like family, putative"
"TcChr35-S","IGI",374424,376204,"+","TcCLB.509073.60","TFIIH basal transcription factor subunit"
"TcChr35-S","IGI",559333,562169,"+","TcCLB.507043.21","mucin TcMUCI, putative (fragment)"
"TcChr32-S","IGI",748307,749621,"-","TcCLB.511735.70","hypothetical protein, conserved"
"TcChr38-S","IGI",269177,271616,"+","TcCLB.510833.10","trans-sialidase, putative"
"TcChr38-S","IGI",343577,348756,"+","TcCLB.504929.5","zinc finger CCCH domain containing protein 11"
"TcChr37-S","IGI",1081523,1086343,"-","TcCLB.509599.157","serine/threonine protein kinase, putative"
"TcChr39-S","IGI",895827,897449,"-","TcCLB.510429.40","Present in the outer mitochondrial membrane proteome 5"
"TcChr10-S","IGI",209563,211462,"+","TcCLB.509967.170","dynein arm light chain, putative"
"TcChr39-S","IGI",246047,250457,"+","TcCLB.506925.530","glycosomal transporter (GAT3), putative"
"TcChr39-S","IGI",1479855,1482181,"+","TcCLB.510743.120","hypothetical protein, conserved"
"TcChr6-S","IGI",308879,310885,"-","TcCLB.507603.160","hypothetical protein, conserved"
"TcChr19-S","IGI",127734,129062,"-","TcCLB.510857.4","MICOS complex subunit 40, putative"
"TcChr29-S","IGI",393142,407765,"+","TcCLB.507747.80","mucin TcMUCII, putative"
"TcChr32-S","IGI",746725,747415,"-","TcCLB.511737.3","superoxide dismutase, putative"
"TcChr26-S","IGI",566557,569339,"-","TcCLB.508647.270","malic enzyme, putative"
"TcChr11-S","IGI",268778,272738,"-","TcCLB.506661.110","WD domain, G-beta repeat/Dip2/Utp12 Family, putative"
"TcChr13-S","IGI",426001,426917,"+","TcCLB.506863.4","dephospho-CoA kinase, putative"
"TcChr14-S","IGI",420879,428870,"-","TcCLB.511051.80","DNA/RNA non-specific endonuclease protein-like, putative"
"TcChr7-S","IGI",149824,151977,"+","TcCLB.508277.90","HMG-box domain containing protein, putative"
"TcChr18-S","IGI",509038,511605,"+","TcCLB.511611.20","Mucin-associated surface protein (MASP), subgroup S110"
"TcChr32-S","IGI",418147,419593,"+","TcCLB.511753.130","stage specific peptide 24, putative"
"TcChr14-S","IGI",178189,184299,"+","TcCLB.506227.80","mitochondrial DNA polymerase I protein B, putative"
"TcChr34-S","IGI",98486,100481,"-","TcCLB.507873.30","Double RNA binding domain protein 7"
"TcChr28-S","IGI",652390,654845,"+","TcCLB.509885.20","hypothetical protein, conserved"
"TcChr40-S","IGI",280211,282454,"-","TcCLB.506503.60","methyltransferase domain containing protein, putative"
"TcChr41-S","IGI",442141,444156,"+","TcCLB.509081.10","elongation factor 1-gamma (EF-1-gamma), putative"
"TcChr41-S","IGI",1989098,1993260,"-","TcCLB.510371.61","surface protease GP63 (pseudogene), putative"
"TcChr40-S","IGI",369256,371102,"-","TcCLB.507963.90","hypothetical protein, conserved"
"TcChr22-S","IGI",667834,671657,"+","TcCLB.509767.10","neutral sphingomyelinase activation associated factor-like protein"
"TcChr41-S","IGI",209417,211255,"+","TcCLB.511127.420","hypothetical protein, conserved"
"TcChr40-S","IGI",523052,526779,"+","TcCLB.503435.30","hypothetical protein, conserved"
"TcChr19-S","IGI",395195,397733,"+","TcCLB.506401.370","hypothetical protein, conserved"
"TcChr8-S","IGI",6047,13648,"-","TcCLB.506623.40","retrotransposon hot spot protein (RHS, pseudogene), putative"
"TcChr34-S","IGI",476209,479022,"-","TcCLB.510879.30","hypothetical protein, conserved"
"TcChr5-S","IGI",188089,191646,"+","TcCLB.506495.50","hypothetical protein"
"TcChr6-S","IGI",369972,373272,"+","TcCLB.506129.20","dispersed gene family protein 1 (DGF-1, pseudogene), putative"
"TcChr35-S","IGI",330619,333027,"-","TcCLB.511541.20","hypothetical protein"
"TcChr28-S","IGI",437724,442285,"-","TcCLB.506973.50","trans-sialidase (pseudogene), putative"
"TcChr33-S","IGI",447553,449877,"+","TcCLB.418613.20","Mucin-associated surface protein (MASP) (fragment)"
"TcChr12-S","IGI",439590,440685,"-","TcCLB.503689.34","hypothetical protein, conserved"
"TcChr13-S","IGI",347945,351345,"-","TcCLB.510533.110","hypothetical protein, conserved"
"TcChr23-S","IGI",326273,330148,"-","TcCLB.507547.9","mucin TcMUCI, putative"
"TcChr34-S","IGI",729363,733744,"+","TcCLB.506635.50","hypothetical protein"
"TcChr11-S","IGI",418143,420463,"+","TcCLB.506795.29","NLI interacting factor-like phosphatase, putative"
"TcChr33-S","IGI",580086,582110,"+","TcCLB.508347.24","hypothetical protein, conserved"
"TcChr37-S","IGI",506018,518610,"+","TcCLB.508715.10","oxidoreductase, putative (fragment)"
"TcChr22-S","IGI",341005,344494,"-","TcCLB.504427.270","hypothetical protein, conserved"
"TcChr20-S","IGI",522910,525420,"+","TcCLB.506667.5","surface protease GP63 (pseudogene), putative"
"TcChr19-S","IGI",165737,173518,"-","TcCLB.510859.10","nucleolar RNA-binding protein, putative"
"TcChr25-S","IGI",697014,0,"+","TcCLB.508559.90","retrotransposon hot spot (RHS) protein, putative"
"TcChr29-S","IGI",849667,851104,"+","TcCLB.508207.20","protein kinase, putative"
"TcChr22-S","IGI",202634,205438,"+","TcCLB.506375.120","hypothetical protein, conserved"
"TcChr37-S","IGI",1290943,1292193,"+","TcCLB.510181.150","caltractin, putative"
"TcChr33-S","IGI",543300,546800,"+","TcCLB.510565.50","hypothetical protein, conserved"
"TcChr28-S","IGI",266918,274340,"-","TcCLB.510621.60","Mucin-associated surface protein (MASP), subgroup S097"
"TcChr19-S","IGI",584469,586277,"+","TcCLB.466007.9","dispersed gene family protein 1 (DGF-1), putative (fragment)"
"TcChr22-S","IGI",34481,35334,"-","TcCLB.509871.90","C/D small nucleolar RNA (snoRNA), TB8C3C3"
"TcChr9-S","IGI",211763,213281,"+","TcCLB.511423.149","conserved protein, unknown function"
"TcChr36-S","IGI",626700,630210,"+","TcCLB.510323.110","NLI interacting factor-like phosphatase, putative"
"TcChr35-S","IGI",1130988,1137247,"+","TcCLB.508607.20","C/D small nucleolar RNA (snoRNA), TB8C3C3"
"TcChr27-S","IGI",53392,55275,"-","TcCLB.504149.80","major facilitator superfamily, putative"
"TcChr40-S","IGI",1822227,1825569,"-","TcCLB.506543.90","cytochrome c oxidase assembly protein, putative"
"TcChr37-S","IGI",378803,381440,"+","TcCLB.508719.50","hypothetical protein, conserved"
"TcChr22-S","IGI",673283,675410,"+","TcCLB.506345.120","mannosyl-oligosaccharide 1,2-alpha-mannosidase IB, putative"
"TcChr34-S","IGI",19958,23641,"-","TcCLB.507875.140","retrotransposon hot spot protein (RHS, pseudogene), putative"
"TcChr39-S","IGI",330627,334512,"+","TcCLB.503893.40","hypothetical protein, conserved"
"TcChr41-S","IGI",1475405,1476452,"-","TcCLB.506501.100","hypothetical protein"
"TcChr41-S","IGI",452613,455711,"+","TcCLB.509081.110","Mucin-associated surface protein (MASP), subgroup S007"
"TcChr39-S","IGI",299191,304162,"+","TcCLB.511445.40","hypothetical protein, conserved"
"TcChr7-S","IGI",186067,187348,"+","TcCLB.508277.280","hypothetical protein"
"TcChr10-S","IGI",436893,438120,"-","TcCLB.508787.14","hypothetical protein, conserved"
"TcChr25-S","IGI",463779,466298,"+","TcCLB.507091.50","aspartate carbamoyltransferase, putative"
"TcChr25-S","IGI",285168,287169,"-","TcCLB.509393.20","methyltransferase domain containing protein, putative"
"TcChr28-S","IGI",398753,400943,"-","TcCLB.506969.3","Mucin-associated surface protein (MASP) (fragment)"
"TcChr39-S","IGI",1633164,1637462,"-","TcCLB.510753.9","helicase, putative"
"TcChr7-S","IGI",171599,174342,"+","TcCLB.508277.190","ERAD-associated E3 ubiquitin-protein ligase HRD1, putative"
"TcChr31-S","IGI",714109,715568,"+","TcCLB.505009.4","hypothetical protein, conserved"
"TcChr11-S","IGI",459473,461762,"+","TcCLB.510407.20","hypothetical protein, conserved"
"TcChr10-S","IGI",429003,431794,"-","TcCLB.506869.54","hypothetical protein, conserved"
"TcChr20-S","IGI",428047,430100,"+","TcCLB.510257.60","3-ketoacyl-CoA reductase, putative"
"TcChr19-S","IGI",521664,522769,"-","TcCLB.511393.10","sterol carrier protein, putative"
"TcChr39-S","IGI",956928,959585,"-","TcCLB.506885.180","hypothetical protein, conserved"
"TcChr16-S","IGI",347521,370744,"+","TcCLB.414145.9","hypothetical protein, conserved (fragment)"
"TcChr18-S","IGI",163494,167695,"-","TcCLB.506963.80","Nucleoporin NUP119"
"TcChr32-S","IGI",135906,137192,"-","TcCLB.505807.230","hypothetical protein"
"TcChr23-S","IGI",454082,456251,"-","TcCLB.511621.200","ribosomal protein L11, putative"
"TcChr40-S","IGI",100574,110153,"-","TcCLB.506483.60","pre-RNA processing PIH1/Nop17, putative"
"TcChr2-S","IGI",26570,29152,"-","TcCLB.507941.150","histone H4, putative"
"TcChr12-S","IGI",222732,238717,"+","TcCLB.505943.110","retrotransposon hot spot protein (RHS, pseudogene), putative"
"TcChr18-S","IGI",514204,517980,"+","TcCLB.509093.10","Mucin-associated surface protein (MASP)"
"TcChr20-S","IGI",122129,125394,"+","TcCLB.506677.39","Elongation factor G1, mitochondrial, putative"
"TcChr40-S","IGI",314928,322902,"-","TcCLB.506505.10","hypothetical protein, conserved"
"TcChr27-S","IGI",434354,435596,"+","TcCLB.506779.172","H/ACA snoRNA, TC6C1H1"
"TcChr26-S","IGI",708321,710786,"-","TcCLB.507669.160","hypothetical protein, conserved"
"TcChr18-S","IGI",587485,588854,"-","TcCLB.507237.24","mucin TcMUCII (pseudogene), putative"
"TcChr16-S","IGI",97489,99974,"-","TcCLB.506267.10","Mucin-associated surface protein (MASP)"
"TcChr39-S","IGI",180785,184905,"+","TcCLB.506925.220","hypothetical protein, conserved"
"TcChr15-S","IGI",382526,384747,"-","TcCLB.509455.100","exonuclease, putative"
"TcChr26-S","IGI",594185,598082,"-","TcCLB.504125.90","Cell division protein kinase, putative"
"TcChr39-S","IGI",1168237,1172218,"-","TcCLB.506147.100","Spindle assembly abnormal protein 6 homolog"
"TcChr41-S","IGI",1281319,1284859,"-","TcCLB.507957.36","syntaxin binding protein (pseudogene), putative"
"TcChr8-S","IGI",269006,272301,"-","TcCLB.510243.30","chaperone DNAJ protein, putative"
"TcChr40-S","IGI",1122400,1125102,"+","TcCLB.507625.70","hypothetical protein, conserved"
"TcChr32-S","IGI",151992,154132,"-","TcCLB.509443.48","hypothetical protein, conserved"
"TcChr40-S","IGI",921457,924976,"-","TcCLB.509803.60","retrotransposon hot spot protein (RHS, pseudogene), putative"
"TcChr39-S","IGI",345633,349716,"+","TcCLB.503893.130","hypothetical protein, conserved"
"TcChr17-S","IGI",263782,269478,"-","TcCLB.511307.6","NOL1/NOP2/sun family, putative"
"TcChr7-S","IGI",176517,179556,"+","TcCLB.508277.220","hypothetical protein"
"TcChr5-S","IGI",170468,172496,"-","TcCLB.508955.10","syntaxin, putative"
"TcChr33-S","IGI",249756,253650,"+","TcCLB.507699.200","mucin TcMUCII, putative"
"TcChr26-S","IGI",584769,587605,"-","TcCLB.503789.20","hypothetical protein, conserved"
"TcChr31-S","IGI",818114,820991,"+","TcCLB.430539.20","amino acid transporter, putative"
"TcChr18-S","IGI",648418,650391,"-","TcCLB.507237.353","hypothetical protein, conserved (pseudogene)"
"TcChr39-S","IGI",248806,252490,"+","TcCLB.506925.540","Nucleolar protein 60, putative"
"TcChr14-S","IGI",296197,297930,"-","TcCLB.506733.110","hypothetical protein, conserved"
"TcChr25-S","IGI",637713,639376,"+","TcCLB.506743.80","SMP-30/Gluconolaconase/LRE-like region, putative"
"TcChr9-S","IGI",471964,474898,"+","TcCLB.506563.70","unspecified product"
"TcChr26-S","IGI",557107,562443,"-","TcCLB.508647.230","synaptojanin (pseudogene), putative"
"TcChr39-S","IGI",1124448,1128792,"-","TcCLB.509551.50","hypothetical protein"
"TcChr20-S","IGI",131539,133065,"+","TcCLB.510293.60","Protein of unknown function (DUF3592), putative"
"TcChr17-S","IGI",413717,414642,"+","TcCLB.506519.85","C/D small nucleolar RNA (snoRNA), TB5C1C1"
"TcChr36-S","IGI",226244,230751,"-","TcCLB.504431.100","guanine deaminase, putative"
"TcChr17-S","IGI",442677,444238,"+","TcCLB.510057.10","hypothetical protein, conserved"
"TcChr8-S","IGI",222770,227074,"-","TcCLB.508137.40","hypothetical protein, conserved"
"TcChr31-S","IGI",380917,383782,"+","TcCLB.511437.30","lipase, putative"
"TcChr27-S","IGI",541484,561645,"+","TcCLB.511697.40","hypothetical protein, conserved (pseudogene)"
"TcChr35-S","IGI",167300,168863,"-","TcCLB.511529.180","hypothetical protein, conserved"
"TcChr7-S","IGI",161605,163999,"+","TcCLB.508277.140","phosphomevalonate kinase protein, putative"
"TcChr35-S","IGI",765917,767635,"+","TcCLB.509157.270","hypothetical protein, conserved"
"TcChr35-S","IGI",177484,179936,"-","TcCLB.511529.250","hypothetical protein"
"TcChr23-S","IGI",465532,469772,"-","TcCLB.511623.10","hypothetical protein, conserved"
"TcChr20-S","IGI",385566,388043,"+","TcCLB.506565.20","hypothetical protein, conserved"
"TcChr19-S","IGI",230121,239038,"-","TcCLB.503715.40","STE/STE11 serine/threonine-protein kinase, putative"
"TcChr34-S","IGI",466716,469199,"-","TcCLB.510879.70","selenocysteine-specific elongation factor, putative"
"TcChr9-S","IGI",453331,455465,"+","TcCLB.506563.180","calpain-like cysteine peptidase, clan CA, family C2, putative"
"TcChr40-S","IGI",40076,44589,"-","TcCLB.511347.31","elongation factor 1-gamma (EF-1-gamma, pseudogene), putative"
"TcChr39-S","IGI",863459,865186,"-","TcCLB.510431.130","conserved protein"
"TcChr39-S","IGI",1065878,1074877,"+","TcCLB.510553.50","UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase, putative"
"TcChr4-S","IGI",111640,111934,"-","TcCLB.510105.134","H/ACA snoRNA, TC8C2H1"
"TcChr34-S","IGI",671240,672981,"+","TcCLB.506631.10","hypothetical protein, conserved"
"TcChr41-S","IGI",1121484,1124524,"-","TcCLB.510025.70","serine-alanine-and proline-rich protein, putative"
"TcChr39-S","IGI",1502073,1504442,"+","TcCLB.510745.20","SpoU rRNA Methylase family, putative"
"TcChr16-S","IGI",250325,251708,"+","TcCLB.510283.40","phosphoglycerate mutase family member 5, putative"
"TcChr25-S","IGI",665712,666508,"+","TcCLB.503713.50","trans-sialidase, putative (fragment)"
"TcChr36-S","IGI",109516,110990,"-","TcCLB.508075.7","hypothetical protein, conserved"
"TcChr16-S","IGI",606713,610806,"+","TcCLB.509815.5","trans-sialidase, putative (fragment)"
"TcChr39-S","IGI",319690,322214,"+","TcCLB.511445.140","hypothetical protein"
"TcChr39-S","IGI",1058919,1060935,"+","TcCLB.510553.25","elongation factor 1-gamma (EF-1-gamma, pseudogene), putative"
"TcChr28-S","IGI",675593,680095,"+","TcCLB.509887.19","dispersed gene family protein 1 (DGF-1), putative"
"TcChr14-S","IGI",445545,450133,"-","TcCLB.507631.20","hypothetical protein, conserved"
"TcChr37-S","IGI",1198541,1200130,"-","TcCLB.507641.250","hypothetical protein"
"TcChr15-S","IGI",75465,77018,"+","TcCLB.511871.10","Complex 1 protein (LYR family), putative"
"TcChr38-S","IGI",121544,125374,"+","TcCLB.510999.19","hypothetical protein, conserved"
"TcChr39-S","IGI",469358,470955,"-","TcCLB.509837.30","hypothetical protein"
"TcChr6-S","IGI",342116,347343,"-","TcCLB.507603.10","hypothetical protein, conserved (pseudogene)"
"TcChr38-S","IGI",423276,428884,"+","TcCLB.508125.80","trans-sialidase (pseudogene), putative"
"TcChr12-S","IGI",184986,186385,"+","TcCLB.505945.69","hypothetical protein, conserved"
"TcChr39-S","IGI",1539433,1544030,"+","TcCLB.508465.140","hypothetical protein, conserved"
"TcChr35-S","IGI",228641,231282,"-","TcCLB.507089.210","hypothetical protein, conserved"
"TcChr22-S","IGI",596665,598413,"+","TcCLB.509769.90","mitochondrial carrier protein, putative"
"TcChr41-S","IGI",1932016,1933009,"+","TcCLB.506761.11","Mucin-associated surface protein (MASP) (fragment)"
"TcChr34-S","IGI",488198,494781,"-","TcCLB.510877.190","hypothetical protein, conserved"
"TcChr25-S","IGI",161363,164582,"+","TcCLB.508839.60","small GTPase, putative"
"TcChr27-S","IGI",175394,178134,"-","TcCLB.510101.400","FHA domain containing protein, putative"
"TcChr26-S","IGI",227637,231540,"+","TcCLB.506799.120","hypothetical protein"
"TcChr37-S","IGI",226354,230435,"+","TcCLB.506251.50","Cell division control protein 48, putative"
"TcChr39-S","IGI",923212,924983,"-","TcCLB.506885.30","hypothetical protein, conserved"
"TcChr16-S","IGI",43249,46506,"-","TcCLB.508143.15","dispersed gene family protein 1 (DGF-1), putative"
"TcChr13-S","IGI",479760,494065,"+","TcCLB.508325.30","dispersed gene family protein 1 (DGF-1), putative"
"TcChr37-S","IGI",820996,822926,"-","TcCLB.507711.235","deoxyribodipyrimidine photo-lyase, putative"
"TcChr31-S","IGI",103493,109619,"-","TcCLB.504835.10","hypothetical protein, conserved"
"TcChr27-S","IGI",374994,377603,"-","TcCLB.510381.5","SNF2 DNA repair protein (pseudogene), putative"
"TcChr23-S","IGI",529643,530864,"+","TcCLB.511627.130","Tat binding protein 1(TBP-1)-interacting protein (TBPIP), putative"
"TcChr25-S","IGI",244847,248410,"+","TcCLB.511217.180","Polyketide cyclase / dehydrase and lipid transport, putative"
"TcChr8-S","IGI",148179,150354,"-","TcCLB.503855.20","spermidine synthase, putative"
"TcChr37-S","IGI",962193,964028,"+","TcCLB.507677.20","hypothetical protein, conserved"
"TcChr31-S","IGI",890683,903147,"+","TcCLB.507921.9","dispersed gene family protein 1 (DGF-1), putative"
"TcChr16-S","IGI",531776,533113,"-","TcCLB.506363.120","hypothetical protein, conserved"
"TcChr25-S","IGI",467244,469406,"+","TcCLB.507091.30","succinate dehydrogenase subunit"
"TcChr5-S","IGI",144235,151843,"-","TcCLB.506493.70","STE/STE11 serine/threonine-protein kinase, putative"
"TcChr6-S","IGI",177499,182580,"+","TcCLB.506529.595","hypothetical protein"
"TcChr41-S","IGI",2021355,2023767,"-","TcCLB.504239.401","hypothetical protein, conserved (pseudogene)"
"TcChr30-S","IGI",244828,248447,"-","TcCLB.504041.20","hypothetical protein, conserved"
"TcChr40-S","IGI",997860,1000572,"+","TcCLB.509805.200","acetyltransferase, putative"
"TcChr32-S","IGI",364429,365754,"+","TcCLB.509965.134","hypothetical protein, conserved"
"TcChr33-S","IGI",174098,175235,"-","TcCLB.511577.140","hypothetical protein, conserved"
"TcChr12-S","IGI",433993,436390,"-","TcCLB.503689.4","Ras-related protein RabX1, putative"
"TcChr21-S","IGI",150500,152015,"-","TcCLB.510603.100","hypothetical protein, conserved"
"TcChr4-S","IGI",85970,86738,"-","TcCLB.510105.33","RNA-binding protein, putative"
"TcChr25-S","IGI",372457,374399,"+","TcCLB.506747.20","dihydroorotase, putative"
"TcChr34-S","IGI",101424,240511,"+","TcCLB.506097.9","dynein heavy chain, putative (fragment)"
"TcChr23-S","IGI",415505,417755,"-","TcCLB.511621.30","hypothetical protein, conserved"
"TcChr16-S","IGI",72378,77143,"+","TcCLB.506267.101","surface protease GP63 (pseudogene), putative"
"TcChr39-S","IGI",1189199,1189557,"-","TcCLB.507617.190","C/D small nucleolar RNA (snoRNA), TB9C2C6"
"TcChr12-S","IGI",166911,168457,"+","TcCLB.511575.90","hypothetical protein"
"TcChr26-S","IGI",261049,266489,"+","TcCLB.506801.120","Calcium/calmodulin-dependent protein kinase kinase, putative"
"TcChr41-S","IGI",348755,354049,"-","TcCLB.507983.10","dispersed gene family protein 1 (DGF-1), putative (fragment)"
"TcChr38-S","IGI",31421,42144,"-","TcCLB.511469.110","dispersed gene family protein 1 (DGF-1), putative"
"TcChr18-S","IGI",152506,153463,"-","TcCLB.506963.14","40S ribosomal protein S27, putative"
"TcChr33-S","IGI",819094,825437,"+","TcCLB.509979.187","surface protease GP63 (pseudogene), putative"
"TcChr40-S","IGI",940676,946002,"+","TcCLB.507829.10","cysteine peptidase, Clan CA, family C2, putative"
"TcChr26-S","IGI",285539,292150,"-","TcCLB.506399.40","hypothetical protein, conserved"
"TcChr41-S","IGI",771025,961755,"-","TcCLB.508083.20","hypothetical protein, conserved"
"TcChr23-S","IGI",369350,371664,"-","TcCLB.509099.59","hypothetical protein, conserved"
"TcChr4-S","IGI",114201,115667,"-","TcCLB.510105.150","methyltransferase domain containing protein, putative"
"TcChr34-S","IGI",420258,423285,"-","TcCLB.504057.97","Tripartite attachment complex 40"
"TcChr18-S","IGI",494128,503910,"-","TcCLB.511609.30","Mucin-associated surface protein (MASP), subgroup S112"
"TcChr22-S","IGI",632350,634980,"+","TcCLB.509767.170","hypothetical protein, conserved"
"TcChr37-S","IGI",622788,623762,"+","TcCLB.504103.3","hypothetical protein, conserved (fragment)"
"TcChr39-S","IGI",363890,367530,"+","TcCLB.503893.170","hypothetical protein, conserved"
"TcChr28-S","IGI",102619,102809,"+","TcCLB.508383.40","C/D small nucleolar RNA (snoRNA), TB10C3C4"
"TcChr29-S","IGI",461768,464911,"-","TcCLB.506287.90","chaperone protein DnaJ, putative"
"TcChr37-S","IGI",909984,910173,"+","TcCLB.507709.15","H/ACA snoRNA, TC10C2H1"
"TcChr37-S","IGI",781008,781565,"+","TcCLB.475029.10","tRNA-Arg:anticodon CCT"
"TcChr40-S","IGI",490049,491624,"+","TcCLB.506213.70","Protein of unknown function (DUF1279), putative"
"TcChr29-S","IGI",672649,673836,"+","TcCLB.503899.30","40S ribosomal protein S16, putative"
"TcChr41-S","IGI",334492,337891,"-","TcCLB.507987.10","trans-sialidase, putative"
"TcChr31-S","IGI",729650,735583,"+","TcCLB.507277.20","hypothetical protein, conserved"
"TcChr9-S","IGI",264064,279333,"+","TcCLB.508995.10","STE group serine/threonine-protein kinase, putative"
"TcChr41-S","IGI",476418,478521,"-","TcCLB.511555.50","hypothetical protein, conserved"
"TcChr23-S","IGI",532755,533864,"+","TcCLB.511627.150","beta-ketoacyl-ACP reductase"
"TcChr21-S","IGI",473267,476356,"+","TcCLB.503955.70","eukaryotic translation initiation factor 2 beta subunit, putative"
"TcChr23-S","IGI",594893,600222,"+","TcCLB.509735.100","trans-sialidase (pseudogene), putative"
"TcChr37-S","IGI",746546,748862,"-","TcCLB.503489.20","hypothetical protein, conserved"
"TcChr9-S","IGI",305019,307506,"+","TcCLB.504247.70","AATF protein, putative (pseudogene)"
"TcChr6-S","IGI",293148,295712,"-","TcCLB.507603.230","hydroxyacylglutathione hydrolase, putative"
"TcChr33-S","IGI",611682,617084,"+","TcCLB.508347.120","hypothetical protein, conserved"
"TcChr35-S","IGI",709846,711067,"+","TcCLB.511713.30","hypothetical protein, conserved"
"TcChr41-S","IGI",1447014,1450964,"-","TcCLB.506501.230","mucin TcMUCII, putative"
"TcChr29-S","IGI",453108,455676,"-","TcCLB.506287.20","hypothetical protein, conserved"
"TcChr10-S","IGI",227330,229441,"+","TcCLB.508671.10","serine carboxypeptidase (CBP1), putative"
"TcChr35-S","IGI",551202,552693,"+","TcCLB.507041.85","hypothetical protein, conserved (pseudogene)"
"TcChr33-S","IGI",57298,62570,"-","TcCLB.511585.200","Protein of unknown function (DUF3128), putative"
"TcChr32-S","IGI",895854,899947,"+","TcCLB.506945.40","hypothetical protein, conserved"
"TcChr41-S","IGI",1602576,1604627,"+","TcCLB.506767.360","mucin TcMUCII, putative"
"TcChr37-S","IGI",753417,757724,"-","TcCLB.506311.30","hypothetical protein, conserved"
"TcChr39-S","IGI",398581,400802,"-","TcCLB.506367.40","hypothetical protein, conserved"
"TcChr40-S","IGI",400711,403449,"-","TcCLB.506211.20","hypothetical protein, conserved"
"TcChr24-S","IGI",441534,445287,"+","TcCLB.509147.40","Trypomastigote, Alanine, Serine and Valine rich protein (TASV), subfamily C"
"TcChr37-S","IGI",301275,302405,"+","TcCLB.511041.10","hypothetical protein, conserved"
"TcChr9-S","IGI",498135,500498,"+","TcCLB.510955.10","hypothetical protein, conserved"
"TcChr34-S","IGI",688421,694857,"+","TcCLB.506633.20","hypothetical protein, conserved"
"TcChr41-S","IGI",2070948,2075667,"-","TcCLB.504239.140","Mucin-associated surface protein (MASP) (pseudogene)"
"TcChr27-S","IGI",378888,381321,"-","TcCLB.510381.20","ABC transporter, putative"
"TcChr30-S","IGI",608535,610154,"+","TcCLB.506025.70","dolichyl-lipid chaperone, putative"
"TcChr14-S","IGI",71952,78692,"-","TcCLB.506181.70","hypothetical protein, conserved"
"TcChr20-S","IGI",398098,399259,"+","TcCLB.508145.10","RNA-binding protein, putative"
"TcChr40-S","IGI",816313,820261,"+","TcCLB.506357.50","alcohol dehydrogenase, putative"
"TcChr41-S","IGI",599536,604901,"+","TcCLB.506603.40","trans-sialidase, Group V, putative"
"TcChr37-S","IGI",324484,326065,"+","TcCLB.508723.80","disgorgin, putative"
"TcChr14-S","IGI",396330,398397,"-","TcCLB.508731.20","Alpha/beta hydrolase family, putative"
"TcChr30-S","IGI",384326,386246,"-","TcCLB.505965.60","Galactose oxidase, central domain containing protein, putative"
