"seqid","type","start","end","strand","ID","description"
"LinJ.36","IGI",2525765,2530972,"-","LINF_360074400","poly(A)-specific ribonuclease PARN - putative"
"LinJ.33","IGI",767257,778073,"+","LINF_330026700","dual-specificity protein kinase - putative"
"LinJ.15","IGI",532678,539003,"-","LINF_150020400","SET domain containing protein - putative"
"LinJ.09","IGI",115416,120404,"+","LINF_090008700","cdc2-related kinase 12"
"LinJ.13","IGI",614523,620289,"-","LINF_130021700","squalene monooxygenase-like protein"
"LinJ.07","IGI",300978,306279,"+","LINF_070012150","vacuolar-type Ca2+-ATPase - putative"
"LinJ.17","IGI",6214,8492,"-","LINF_170005100","Tbg972.7.7080"
"LinJ.21","IGI",5584,9133,"-","LINF_210005100","histone H4"
"LinJ.20","IGI",719397,723718,"-","LINF_200022300","Pentatricopeptide repeat domain containing protein - putative"
"LinJ.13","IGI",296500,303506,"-","LINF_130013600","mitochondrial processing peptidase alpha subunit - putative"
"LinJ.31","IGI",137019,140307,"-","LINF_310009500","hypothetical protein - conserved"
"LinJ.08","IGI",157198,165803,"+","LINF_080009200","WD domain - G-beta repeat - putative"
"LinJ.15","IGI",332749,336269,"+","LINF_150014600","flavoprotein monooxygenase - putative"
"LinJ.23","IGI",320911,327608,"-","LINF_230014600","3-ketoacyl-CoA thiolase - putative"
"LinJ.20","IGI",332345,335367,"+","LINF_200013100","hypothetical protein - conserved"
"LinJ.36","IGI",2558294,2561508,"-","LINF_360076000","tartrate-sensitive acid phosphatase acp-3.2 - putative"
"LinJ.08","IGI",86388,89417,"+","LINF_080007400","Ribosomal protein L9 - N-terminal domain containing protein - putative"
"LinJ.18","IGI",23272,27868,"-","LINF_180005900","alpha glucosidase II subunit - putative"
"LinJ.27","IGI",12407,15062,"-","LINF_270005300","CAAX prenyl protease 1 - putative"
"LinJ.14","IGI",8676,13961,"+","LINF_140005300","j-binding protein - putative"
"LinJ.04","IGI",396587,398179,"-","LINF_040015800","hypothetical protein - conserved"
"LinJ.14","IGI",607168,610055,"+","LINF_140020200","hypothetical protein - conserved"
"LinJ.36","IGI",219724,232665,"+","LINF_360012800","mitogen-activated protein kinase"
"LinJ.15","IGI",479262,482519,"-","LINF_150019100","hypothetical protein - conserved"
"LinJ.25","IGI",474260,482099,"-","LINF_250018450","hypothetical protein - conserved"
"LinJ.26","IGI",253635,256346,"-","LINF_260013800","40S ribosomal protein S16 - putative"
"LinJ.29","IGI",186698,198734,"-","LINF_290010300","hypothetical protein - conserved"
"LinJ.36","IGI",1702382,1713918,"+","LINF_360052500","predicted C2 domain protein"
"LinJ.29","IGI",242363,247318,"-","LINF_290011500","phosphate transporter - putative"
"LinJ.11","IGI",308246,321462,"+","LINF_110013900","hypothetical protein - conserved"
"LinJ.18","IGI",388019,390712,"+","LINF_180014800","hypothetical protein - conserved"
"LinJ.26","IGI",891849,895263,"+","LINF_260028500","hypothetical protein - conserved"
"LinJ.26","IGI",728423,741455,"+","LINF_260024800","microtubule-associated protein - putative"
"LinJ.35","IGI",927224,941911,"+","LINF_350029600","hypothetical protein - conserved"
"LinJ.10","IGI",370184,374404,"-","LINF_100013850","amino acid permease 24 - putative"
"LinJ.34","IGI",1252943,1264116,"+","LINF_340034600","Amastin surface glycoprotein - putative"
"LinJ.15","IGI",558748,564555,"-","LINF_150020900","MGT1 magnesium transporter"
"LinJ.09","IGI",334928,337675,"-","LINF_090014600","Uncharacterised protein family (UPF0160) -  putative"
"LinJ.27","IGI",382860,389678,"+","LINF_270015100","2-oxoglutarate dehydrogenase subunit - putative"
"LinJ.25","IGI",305520,314018,"+","LINF_250014200","hypothetical protein - conserved"
"LinJ.17","IGI",170483,173771,"-","LINF_170009700","hypothetical protein - conserved"
"LinJ.03","IGI",123166,127952,"+","LINF_030008650","hypothetical protein, conserved"
"LinJ.29","IGI",986167,997294,"-","LINF_290028900","Leucine Rich Repeat/Leucine rich repeat - putative"
"LinJ.32","IGI",167502,171399,"-","LINF_320009600","40S ribosomal protein S2"
"LinJ.20","IGI",727585,729472,"-","LINF_200022600","hypothetical protein - conserved"
"LinJ.19","IGI",172805,179043,"+","LINF_190009400","hypothetical protein - conserved"
"LinJ.30","IGI",293686,301936,"+","LINF_300014700","ubiquitin-protein ligase - putative"
"LinJ.36","IGI",363573,368403,"+","LINF_360015100","40S ribosomal protein S18 - putative"
"LinJ.15","IGI",193263,194306,"-","LINF_150011000","hypothetical protein - conserved"
"LinJ.27","IGI",848121,854659,"-","LINF_270025000","glycosomal phosphoenolpyruvate carboxykinase - putative"
"LinJ.32","IGI",1483910,1492905,"+","LINF_320045900","Unconventional myosin"
"LinJ.23","IGI",506113,510744,"-","LINF_230018600","hydrophilic acylated surface protein a"
"LinJ.28","IGI",241330,246658,"-","LINF_280011400","ER lumen retaining receptor-like protein"
"LinJ.04","IGI",371690,374434,"-","LINF_040014800","hypothetical protein - conserved"
"LinJ.34","IGI",1667400,1672890,"+","LINF_340046600","hypothetical protein - conserved"
"LinJ.17","IGI",435108,438676,"+","LINF_170016200","Acyltransferase - putative"
"LinJ.34","IGI",705600,714446,"-","LINF_340022100","hypothetical protein - conserved"
"LinJ.34","IGI",379163,386098,"+","LINF_340014200","elongation factor 1-beta"
"LinJ.01","IGI",168126,175624,"+","LINF_010011100","Rab-GTPase-TBC domain containing protein - putative"
"LinJ.21","IGI",735514,739061,"+","LINF_210027800","vacuolar ATP synthase - putative"
"LinJ.27","IGI",69481,75846,"-","LINF_270007800","hypothetical protein - conserved"
"LinJ.16","IGI",130663,136467,"-","LINF_160009000","XRN 5'-3' exonuclease N-terminus - putative"
"LinJ.28","IGI",29148,31399,"+","LINF_280005900","hypothetical protein - conserved"
"LinJ.07","IGI",415235,429802,"+","LINF_070014600","hypothetical protein - conserved"
"LinJ.08","IGI",363422,375617,"-","LINF_080013500","Beta-lactamase superfamily domain containing protein - putative"
"LinJ.10","IGI",552308,552748,"-","LINF_100020100","anticodon:gttgtt|aaAsn"
"LinJ.30","IGI",1289986,1293483,"+","LINF_300041000","S-adenosylmethionine synthetase"
"LinJ.32","IGI",896305,902917,"-","LINF_320029300","sphingosine-1-phosphate phosphatase - putative"
"LinJ.35","IGI",39971,42209,"-","LINF_350006700","hypothetical protein - conserved"
"LinJ.23","IGI",450942,456590,"-","LINF_230017200","sucrose hydrolase-like protein"
"LinJ.20","IGI",199306,202964,"+","LINF_200010900","chaperone protein DNAJ-like protein"
"LinJ.36","IGI",1,7756,"-","LINF_360005000","phosphoglycan beta 1,3 galactosyltransferase 4"
"LinJ.22","IGI",647823,654863,"-","LINF_220020500","hypothetical protein - conserved"
"LinJ.35","IGI",1268474,1273041,"-","LINF_350038400","WD domain - G-beta repeat - putative"
"LinJ.05","IGI",160878,165791,"+","LINF_050010000","ATP synthase F1 - alpha subunit - putative"
"LinJ.25","IGI",712728,720213,"-","LINF_250025100","Histone RNA hairpin-binding protein RNA-binding domain containing protein - putative"
"LinJ.09","IGI",95043,99125,"+","LINF_090008100","DNA replication licensing factor MCM4 -  putative"
"LinJ.25","IGI",824635,827436,"+","LINF_250029400","glycosome import protein - putative"
"LinJ.29","IGI",858904,862126,"-","LINF_290025200","diphthamide synthesis protein - putative"
"LinJ.09","IGI",71342,74147,"+","LINF_090007100","Autophagy protein Atg8 ubiquitin like -  putative"
"LinJ.14","IGI",319906,336035,"-","LINF_140013700","hypothetical protein - conserved"
"LinJ.18","IGI",195011,203295,"-","LINF_180010100","aconitase - putative"
"LinJ.35","IGI",1826157,1830243,"+","LINF_350054200","Archaic translocase outer mitochondrial membrane 40 - putative"
"LinJ.29","IGI",1116793,1121771,"+","LINF_290032000","hypothetical protein - conserved"
"LinJ.27","IGI",17427,19308,"-","LINF_270005500","hypothetical protein - conserved"
"LinJ.09","IGI",415420,417685,"-","LINF_090017100","anticodon:ttcttc|aaGlu"
"LinJ.28","IGI",962109,967806,"+","LINF_280031300","2-oxoglutarate dehydrogenase - E2 component - dihydrolipoamide succinyltransferase - putative"
"LinJ.32","IGI",426069,434679,"+","LINF_320016600","HECT-domain (ubiquitin-transferase) - putative"
"LinJ.33","IGI",438392,444056,"+","LINF_330018100","chloride channel protein - putative"
"LinJ.20","IGI",670486,677188,"-","LINF_200020600","Domain of unknown function (DUF4455)/Domain of unknown function (DUF4456) - putative"
"LinJ.30","IGI",211761,214886,"-","LINF_300011500","hypothetical protein - conserved"
"LinJ.08","IGI",33382,37420,"+","LINF_080006100","hypothetical protein - conserved"
"LinJ.32","IGI",1162639,1163712,"-","LINF_320036950","tubulin binding cofactor A-like protein"
"LinJ.28","IGI",964801,971689,"+","LINF_280031400","Vacuolar proton pump subunit B - putative"
"LinJ.31","IGI",772099,793015,"-","LINF_310022600","protein kinase - putative"
"LinJ.04","IGI",282272,289537,"-","LINF_040012200","Tir chaperone protein (CesT) family/PDZ domain containing protein - putative"
"LinJ.22","IGI",727096,731075,"+","LINF_220022600","CCR4 associated factor - putative"
"LinJ.20","IGI",404733,416476,"+","LINF_200015200","hypothetical protein - conserved"
"LinJ.04","IGI",315541,318396,"-","LINF_040013200","Peptide deformylase 2 - putative"
"LinJ.36","IGI",2650125,2656480,"-","LINF_360079100","hypothetical protein - conserved"
"LinJ.27","IGI",28437,31167,"-","LINF_270006000","hypothetical protein - conserved"
"LinJ.08","IGI",83794,87762,"+","LINF_080007300","ABC1 family - putative"
"LinJ.24","IGI",13081,16134,"+","LINF_240005500","hypothetical protein - conserved"
"LinJ.15","IGI",222386,227280,"+","LINF_150012300","metalloprotease - putative"
"LinJ.16","IGI",651171,656225,"+","LINF_160022100","eukaryotic translation initiation factor 4 gamma - putative"
"LinJ.32","IGI",56658,58986,"-","LINF_320006800","U2 small nuclear ribonucleoprotein 40K - putative"
"LinJ.28","IGI",707640,712520,"-","LINF_280024500","replication factor A - 51kDa subunit - putative"
"LinJ.36","IGI",2377175,2382794,"-","LINF_360070700","rab-like GTPase activating protein - putative"
"LinJ.16","IGI",56391,61976,"-","LINF_160006900","hypothetical protein - conserved"
"LinJ.30","IGI",1268322,1271562,"+","LINF_300040300","hypothetical protein - conserved"
"LinJ.23","IGI",24614,40096,"+","LINF_230006200","Concanavalin A-like lectin/glucanases superfamily/Beige/BEACH domain containing protein - putative"
"LinJ.29","IGI",768338,774713,"-","LINF_290022800","Endomembrane protein 70 - putative"
"LinJ.29","IGI",943422,952540,"-","LINF_290028100","hypothetical protein - conserved"
"LinJ.35","IGI",238089,245057,"+","LINF_350011400","hypothetical protein - conserved"
"LinJ.34","IGI",1374067,1379742,"+","LINF_340037700","AAA domain containing protein - putative"
"LinJ.30","IGI",7649,9950,"-","LINF_300005200","cyclophilin 9 - putative"
"LinJ.14","IGI",18789,21272,"+","LINF_140005700","hypothetical protein - conserved"
"LinJ.35","IGI",1962011,1967625,"+","LINF_350058000","hypothetical protein - conserved"
"LinJ.01","IGI",58351,62736,"-","LINF_010007200","hypothetical protein - conserved"
"LinJ.36","IGI",2416959,2421758,"-","LINF_360072000","hypothetical protein - conserved"
"LinJ.26","IGI",569144,573771,"+","LINF_260020800","hypothetical protein - conserved"
"LinJ.35","IGI",665999,669538,"+","LINF_350022800","DNA polymerase epsilon subunit b - putative"
"LinJ.36","IGI",1068432,1074604,"-","LINF_360033700","membrane-bound acid phosphatase 2 - putative"
"LinJ.35","IGI",1662879,1672299,"+","LINF_350048800","hypothetical protein - conserved"
"LinJ.35","IGI",252159,256910,"+","LINF_350011800","hypothetical protein - conserved"
"LinJ.36","IGI",670165,674136,"-","LINF_360023500","phosphatidylinositolN-acetylglucosaminyltransfe ra sesubunit c - putative"
"LinJ.34","IGI",1469483,1472791,"+","LINF_340040100","hypothetical protein - conserved"
"LinJ.26","IGI",703366,710102,"+","LINF_260024200","Sedlin - N-terminal conserved region containing protein - putative"
"LinJ.35","IGI",541729,547447,"+","LINF_350019500","60S ribosomal protein L2 - putative"
"LinJ.01","IGI",77158,78816,"-","LINF_010007900","4F5 protein family - putative"
"LinJ.32","IGI",1413154,1418507,"+","LINF_320043000","hypothetical protein - conserved"
"LinJ.19","IGI",149074,160050,"+","LINF_190008700","WD domain - G-beta repeat - putative"
"LinJ.35","IGI",1398624,1405612,"-","LINF_350042000","hypothetical protein - conserved"
"LinJ.07","IGI",278492,282928,"+","LINF_070011500","electron transfer flavoprotein-ubiquinone oxidoreductase - putative"
"LinJ.12","IGI",18696,23777,"+","LINF_120006100","Plus-3 domain/Zinc finger - C3HC4 type (RING finger) containing protein - putative"
"LinJ.31","IGI",626558,635869,"-","LINF_310020700","LSD1 zinc finger containing protein - putative"
"LinJ.36","IGI",2144858,2154879,"-","LINF_360064400","hypothetical protein - conserved"
"LinJ.19","IGI",539440,543301,"+","LINF_190017900","peroxin 12 - putative"
"LinJ.04","IGI",411416,416513,"-","LINF_040016300","hypothetical protein - conserved"
"LinJ.32","IGI",564358,566519,"-","LINF_320020200","hypothetical protein - conserved"
"LinJ.15","IGI",198146,199393,"-","LINF_150011500","hypothetical protein - conserved"
"LinJ.29","IGI",1099515,1107863,"+","LINF_290031600","kinesin - putative"
"LinJ.08","IGI",501152,505614,"+","LINF_080017500","Amidinotransferase - putative"
"LinJ.36","IGI",2712575,2716812,"-","LINF_360081000","hypothetical protein - conserved"
"LinJ.27","IGI",494136,499435,"-","LINF_270016600","hypothetical protein - conserved"
"LinJ.28","IGI",887234,893196,"+","LINF_280029100","cyclin dependent kinase-binding protein - putative"
"LinJ.29","IGI",11381,14537,"-","LINF_290005300","hypothetical protein - conserved"
"LinJ.36","IGI",1770151,1775494,"+","LINF_360054100","amino acid transporter - putative"
"LinJ.36","IGI",1447889,1449690,"-","LINF_360045400","NUDIX hydrolase 3 - putative"
"LinJ.27","IGI",1116209,1118154,"+","LINF_270032400","Tat binding protein 1(TBP-1)-interacting protein (TBPIP) - putative"
"LinJ.25","IGI",813439,815966,"+","LINF_250028900","vacuolar protein sorting-associated protein 33 - putative"
"LinJ.35","IGI",1461212,1463591,"-","LINF_350044400","hypothetical protein - conserved"
"LinJ.29","IGI",221953,230043,"-","LINF_290011100","Zinc-finger double-stranded RNA-binding - putative"
"LinJ.31","IGI",801072,802515,"-","LINF_310023100","hypothetical protein - conserved"
"LinJ.33","IGI",1127364,1132180,"+","LINF_330035800","hypothetical protein - conserved"
"LinJ.22","IGI",21657,25556,"-","LINF_220005800","heat shock protein DNAJ - putative"
"LinJ.30","IGI",902719,912540,"-","LINF_300029800","hypothetical protein - conserved"
"LinJ.27","IGI",910249,915926,"-","LINF_270026500","protein kinase-like protein"
"LinJ.26","IGI",184825,187823,"-","LINF_260011900","Qc-SNARE protein - putative"
"LinJ.34","IGI",699743,702593,"-","LINF_340021900","EAP30/Vps36 family - putative"
"LinJ.36","IGI",720531,729455,"-","LINF_360024600","ras-like small GTPases - putative"
"LinJ.20","IGI",507741,522389,"+","LINF_200016760","unspecified product"
"LinJ.35","IGI",697106,700864,"+","LINF_350023700","60S ribosomal protein L5 - putative"
"LinJ.36","IGI",2715572,2719291,"-","LINF_360081100","T-complex protein 1 - theta subunit - putative"
"LinJ.11","IGI",385417,392761,"+","LINF_110015900","adaptin-related protein-like protein"
"LinJ.36","IGI",2084291,2089585,"-","LINF_360062400","hypothetical protein - conserved"
"LinJ.32","IGI",1043294,1049617,"-","LINF_320033600","L-Lysine transport protein - putative"
"LinJ.16","IGI",212276,213982,"-","LINF_160011400","Core histone H2A/H2B/H3/H4/Histone-like transcription factor (CBF/NF-Y) and archaeal histone - putative"
"LinJ.24","IGI",649354,652347,"-","LINF_240022600","SpoU rRNA Methylase family - putative"
"LinJ.28","IGI",778809,788657,"-","LINF_280026100","Elongation factor G 2 - mitochondrial - putative"
"LinJ.15","IGI",508877,511140,"-","LINF_150019600","60S acidic ribosomal protein P2"
"LinJ.34","IGI",1611995,1617139,"+","LINF_340044900","serine palmitoyltransferase-like protein"
"LinJ.35","IGI",982592,990599,"+","LINF_350030800","cytochrome P450 reductase - putative"
"LinJ.25","IGI",540834,544020,"-","LINF_250020100","Conserved hypothetical ATP binding protein - putative"
"LinJ.14","IGI",70806,76379,"+","LINF_140007600","von Willebrand factor type A domain containing protein - putative"
"LinJ.28","IGI",666671,672558,"-","LINF_280023600","proteasome regulatory non-ATP-ase subunit 2 - putative"
"LinJ.18","IGI",464475,470941,"+","LINF_180016800","hypothetical protein - conserved"
"LinJ.35","IGI",1111844,1118571,"-","LINF_350034400","dynein light chain - putative"
"LinJ.28","IGI",1181142,1183973,"-","LINF_280039100","hypothetical protein - conserved"
"LinJ.34","IGI",383043,388622,"+","LINF_340014300","serine/threonine-protein phosphatase PP1 - putative"
"LinJ.08","IGI",108715,111494,"+","LINF_080008300","Tim10/DDP family zinc finger containing protein - putative"
"LinJ.09","IGI",65237,67913,"+","LINF_090006700","ATG8/AUT7/APG8/PAZ2 -  putative"
"LinJ.27","IGI",787800,793498,"+","LINF_270024200","hypothetical protein - conserved"
"LinJ.05","IGI",308473,317060,"+","LINF_050013600","hypothetical protein - conserved"
"LinJ.01","IGI",111464,117137,"+","LINF_010009600","nicotinamidase - putative"
"LinJ.04","IGI",94110,97143,"+","LINF_040008100","hypothetical protein - conserved"
"LinJ.04","IGI",388424,392886,"-","LINF_040015500","acyltransferase-like protein - copy 1"
"LinJ.33","IGI",582410,594170,"+","LINF_330022500","amino acid permease-like protein"
"LinJ.31","IGI",73794,76389,"-","LINF_310008100","Endoplasmic Reticulum-Golgi Intermediate Compartment (ERGIC)/Endoplasmic reticulum vesicle transporter - putative"
"LinJ.12","IGI",101312,109198,"+","LINF_120007900","ornithine decarboxylase - putative"
"LinJ.28","IGI",784801,790772,"-","LINF_280026200","ribose 5-phosphate isomerase - putative"
"LinJ.11","IGI",326455,335071,"+","LINF_110014200","hypothetical protein - conserved"
"LinJ.08","IGI",196490,199031,"+","LINF_080010100","hypothetical protein - conserved"
"LinJ.17","IGI",651918,654157,"+","LINF_170021100","hypothetical protein - conserved"
"LinJ.35","IGI",756381,760091,"+","LINF_350025600","SH3 domain/Variant SH3 domain containing protein - putative"
"LinJ.35","IGI",1023682,1028311,"-","LINF_350032300","hypothetical protein - conserved"
"LinJ.04","IGI",52253,56901,"+","LINF_040006800","hypothetical protein - conserved"
"LinJ.19","IGI",566273,572527,"+","LINF_190018700","glycerol uptake protein - putative"
"LinJ.11","IGI",295837,300560,"+","LINF_110013500","hypothetical protein - conserved"
"LinJ.10","IGI",576900,583975,"+","LINF_100021100","pteridine transporter (truncated) - putative"
"LinJ.12","IGI",383692,389814,"+","LINF_120012700","hypothetical protein - conserved"
"LinJ.31","IGI",415590,428843,"-","LINF_310016500","RNA recognition motif. (a.k.a. RRM - RBD - or RNP domain) - putative"
"LinJ.29","IGI",690905,696575,"-","LINF_290021100","hypothetical protein - conserved"
"LinJ.23","IGI",599126,602439,"+","LINF_230021500","hypothetical protein"
"LinJ.32","IGI",183658,185597,"+","LINF_320010300","hypothetical protein - conserved"
"LinJ.24","IGI",67492,73527,"+","LINF_240007400","protein phosphotase - putative"
"LinJ.12","IGI",568299,570429,"+","LINF_120017100","hypothetical protein - conserved"
"LinJ.24","IGI",774911,778107,"-","LINF_240026500","3-oxoacyl-(acyl-carrier protein) reductase - putative"
"LinJ.34","IGI",1803981,1807847,"+","LINF_340050600","Ankyrin repeats (3 copies)/Ankyrin repeats (many copies)/Ankyrin repeat - putative"
"LinJ.27","IGI",938253,946545,"-","LINF_270027300","D-lactate dehydrogenase-like protein"
"LinJ.33","IGI",1075142,1082557,"+","LINF_330034500","NUC173 domain containing protein - putative"
"LinJ.28","IGI",817803,822926,"-","LINF_280026700","hypothetical protein - conserved"
"LinJ.29","IGI",423794,427031,"+","LINF_290016800","ribosomal protein L1a - putative"
"LinJ.24","IGI",642714,644727,"-","LINF_240022000","snRNA"
"LinJ.24","IGI",203336,206564,"+","LINF_240010600","hypothetical protein - conserved"
"LinJ.09","IGI",481498,490751,"-","LINF_090019700","ATP-dependent helicase -  putative"
"LinJ.10","IGI",580895,0,"+","LINF_100021200","delta-12 fatty acid desaturase"
"LinJ.33","IGI",278002,281132,"+","LINF_330014300","hypothetical protein - conserved"
"LinJ.13","IGI",32309,37873,"-","LINF_130006100","hypothetical protein - conserved"
"LinJ.27","IGI",252357,255908,"+","LINF_270011600","cdc2-related kinase 6 - putative"
"LinJ.35","IGI",1701460,1706077,"+","LINF_350049900","amino acid permease - putative"
"LinJ.17","IGI",386069,391072,"-","LINF_170014600","hypothetical protein - conserved"
"LinJ.30","IGI",1209389,1213938,"+","LINF_300039000","hypothetical protein - conserved"
"LinJ.10","IGI",129310,135000,"+","LINF_100008300","isocitrate dehydrogenase [NADP] - mitochondrial precursor - putative"
"LinJ.30","IGI",647505,656732,"+","LINF_300023300","phosphatidylinositol kinase - putative"
"LinJ.19","IGI",432882,442826,"+","LINF_190015900","hypothetical protein - conserved"
"LinJ.15","IGI",85307,87889,"-","LINF_150007300","protein phosphatase 1 catalitic subunit - putative"
"LinJ.35","IGI",112361,119740,"+","LINF_350009100","hypothetical protein - conserved"
"LinJ.10","IGI",479063,483445,"-","LINF_100017300","carrier protein - putative"
"LinJ.34","IGI",1502272,1506939,"+","LINF_340041050","hypothetical protein - unknown function"
"LinJ.21","IGI",402272,410047,"+","LINF_210017400","intraflagellar transport protein 172 - putative"
"LinJ.05","IGI",112992,126234,"+","LINF_050008800","microtubule-associated protein - putative"
"LinJ.29","IGI",1222786,1227510,"+","LINF_290035000","serine/threonine protein kinase - putative"
"LinJ.32","IGI",215366,219337,"+","LINF_320011600","AMMECR1 - putative"
"LinJ.15","IGI",57763,65046,"-","LINF_150006500","zinc finger (CCCH type) protein - putative"
"LinJ.19","IGI",347795,349591,"+","LINF_190013200","ATG8/AUT7/APG8/PAZ2 - putative"
"LinJ.25","IGI",553931,561907,"-","LINF_250020600","Exonuclease - putative"
"LinJ.34","IGI",151108,155070,"+","LINF_340009500","ribosomal protein S25"
"LinJ.15","IGI",481574,493304,"-","LINF_150019200","hypothetical protein - conserved"
"LinJ.27","IGI",986968,996518,"-","LINF_270028600","Phosphatidylinositol 3- and 4-kinase - putative"
"LinJ.20","IGI",690326,693040,"-","LINF_200021200","ribosome biogenesis protein - putative"
"LinJ.34","IGI",487981,493945,"+","LINF_340016600","EF-hand domain pair - putative"
"LinJ.29","IGI",456174,459086,"+","LINF_290017500","tryparedoxin 1 - putative"
"LinJ.31","IGI",244239,247463,"-","LINF_310012500","C2 domain containing protein - putative"
"LinJ.23","IGI",36926,41293,"+","LINF_230006300","cyclophilin 3 - putative"
"LinJ.23","IGI",743616,748035,"+","LINF_230025300","GAF domain/TIP41-like family - putative"
"LinJ.36","IGI",550241,554181,"-","LINF_360020800","hypothetical protein - conserved"
"LinJ.24","IGI",839254,843466,"-","LINF_240028700","fatty-acid desaturase - putative"
"LinJ.06","IGI",65255,69593,"-","LINF_060007100","hypothetical protein - conserved"
"LinJ.31","IGI",138324,145799,"-","LINF_310009600","calpain-like cysteine peptidase - putative"
"LinJ.27","IGI",55063,58759,"-","LINF_270007300","hypothetical protein - conserved"
"LinJ.28","IGI",600524,603945,"-","LINF_280022200","Kelch motif/Galactose oxidase - central domain containing protein - putative"
"LinJ.34","IGI",1640429,1642952,"+","LINF_340045900","TPR repeat - putative"
"LinJ.36","IGI",1846843,1849206,"+","LINF_360056100","hypothetical protein - conserved"
"LinJ.30","IGI",1114787,1119211,"-","LINF_300036300","tRNA (Guanine-1)-methyltransferase - putative"
"LinJ.10","IGI",34440,40990,"+","LINF_100005800","dehydrogenase-like protein"
"LinJ.31","IGI",807129,808482,"-","LINF_310023400","diphthine synthase-like protein"
"LinJ.20","IGI",66392,70421,"-","LINF_200007000","hypothetical protein - conserved"
"LinJ.25","IGI",195615,198343,"-","LINF_250011100","hypothetical protein - conserved"
"LinJ.11","IGI",294096,298321,"+","LINF_110013400","40S ribosomal protein S21 - putative"
"LinJ.31","IGI",246664,249561,"-","LINF_310012600","hypothetical protein - conserved"
"LinJ.15","IGI",337404,339991,"+","LINF_150014800","hypothetical protein"
"LinJ.16","IGI",465200,475084,"-","LINF_160018000","Cullin family/Cullin protein neddylation domain containing protein - putative"
"LinJ.31","IGI",47903,49637,"-","LINF_310006900","hypothetical protein - conserved"
"LinJ.13","IGI",40055,42582,"-","LINF_130006300","hypothetical protein - conserved"
"LinJ.24","IGI",437899,441293,"+","LINF_240017200","hypothetical protein - conserved"
"LinJ.34","IGI",943132,946359,"-","LINF_340027400","hypothetical protein"
"LinJ.21","IGI",577607,580860,"-","LINF_210022700","hypothetical protein - conserved"
"LinJ.32","IGI",114500,118104,"-","LINF_320008300","hypothetical protein - conserved"
"LinJ.33","IGI",1103871,1107328,"+","LINF_330035100","hypothetical protein - conserved"
"LinJ.34","IGI",1608432,1610947,"+","LINF_340044700","Protein of unknown function (DUF501) - putative"
"LinJ.28","IGI",498112,504204,"+","LINF_280019200","haloacid dehalogenase-like hydrolase/Sucrose-6F-phosphate phosphohydrolase - putative"
"LinJ.18","IGI",141335,144603,"-","LINF_180008500","ATP12 chaperone protein - putative"
"LinJ.03","IGI",52601,55566,"+","LINF_030007000","hypothetical protein - conserved"
"LinJ.29","IGI",929042,932147,"-","LINF_290027700","NOL1/NOP2/sun family - putative"
"LinJ.15","IGI",257502,259725,"+","LINF_150013200","hypothetical protein - conserved"
"LinJ.35","IGI",452306,456018,"+","LINF_350016500","Rhodanese-like domain containing protein - putative"
"LinJ.31","IGI",961331,970298,"-","LINF_310026600","mannosyltransferase-like protein"
"LinJ.35","IGI",1338532,1351639,"-","LINF_350040500","structural maintenance of chromosome (SMC) family protein - putative"
"LinJ.24","IGI",130571,136155,"+","LINF_240008700","hypothetical protein - conserved"
"LinJ.05","IGI",203539,208230,"+","LINF_050011200","Surp module - putative"
"LinJ.30","IGI",591687,594197,"+","LINF_300022300","hypothetical protein - conserved"
"LinJ.08","IGI",10642,14162,"+","LINF_080005300","hypothetical protein - conserved"
"LinJ.33","IGI",762379,764470,"+","LINF_330026400","Der1-like family - putative"
"LinJ.13","IGI",168140,172484,"+","LINF_130010100","Protein of unknown function (DUF1014) - putative"
"LinJ.29","IGI",580668,592487,"+","LINF_290019700","hypothetical protein"
"LinJ.06","IGI",404237,410130,"+","LINF_060015000","2 -4-dienoyl-coa reductase-like protein"
"LinJ.33","IGI",579831,586707,"+","LINF_330022400","WD domain - G-beta repeat - putative"
"LinJ.32","IGI",1093107,1096595,"-","LINF_320035000","DNA polymerase III epsilon subunit-like exonuclease"
"LinJ.22","IGI",367451,371817,"-","LINF_220013600","NADH-cytochrome b5 reductase - putative"
"LinJ.21","IGI",536135,541297,"-","LINF_210021200","RF-1 domain containing protein - putative"
"LinJ.26","IGI",82131,86601,"-","LINF_260008300","mitotic cyclin - putative"
"LinJ.36","IGI",2463483,2468894,"-","LINF_360073100","glucose transporter 2"
"LinJ.12","IGI",339327,344585,"+","LINF_120011500","alanine aminotransferase"
"LinJ.18","IGI",322836,326877,"+","LINF_180013300","ethanolamine phosphotransferase - putative"
"LinJ.09","IGI",144401,147308,"+","LINF_090009500","hypothetical protein -  conserved"
"LinJ.07","IGI",6979,13570,"+","LINF_070005100","Isy1-like splicing family - putative"
"LinJ.28","IGI",93390,97582,"+","LINF_280007900","DIS3-like exonuclease - putative"
"LinJ.33","IGI",271295,275133,"+","LINF_330014000","POT family - putative"
"LinJ.29","IGI",1056228,1061141,"-","LINF_290030300","DNA replication complex GINS protein SLD5 - putative"
"LinJ.18","IGI",258689,270584,"+","LINF_180011800","PA26 p53-induced protein (sestrin) - putative"
"LinJ.18","IGI",309499,312332,"+","LINF_180012800","Zinc-finger of C2H2 type/Zinc-finger double-stranded RNA-binding - putative"
"LinJ.35","IGI",474013,475910,"+","LINF_350017000","short chain dehydrogenase - putative"
