"seqid","type","start","end","strand","ID","description"
"Ld32_v01s1","IGI",114913,122753,"-","LdBPK_320340.1","hypothetical protein, unknown function"
"Ld10_v01s1","IGI",272154,277711,"-","LdBPK_100580.1","hypothetical protein, conserved"
"Ld36_v01s1","IGI",2000069,2003341,"-","LdBPK_365355.1","40S ribosomal protein SA, putative (fragment)"
"Ld31_v01s1","IGI",1245582,1247416,"-","LdBPK_312570.1","ferredoxin 2fe-2s-like protein"
"Ld04_v01s1","IGI",138009,145192,"-","LdBPK_040390.1","hypothetical protein, conserved"
"Ld33_v01s1","IGI",449134,452436,"+","LdBPK_331270.1","hypothetical protein, conserved"
"Ld07_v01s1","IGI",544767,571126,"+","LdBPK_071260.1","fatty acid desaturase, putative"
"Ld06_v01s1","IGI",156969,162692,"+","LdBPK_060470.1","hypothetical protein, unknown function"
"Ld24_v01s1","IGI",465554,471942,"+","LdBPK_241300.1","amastin-like surface protein-like protein"
"Ld30_v01s1","IGI",552249,557772,"+","LdBPK_301600.1","hypothetical protein, conserved"
"Ld10_v01s1","IGI",185135,190927,"+","LdBPK_100430.1","dihydroxyacetone kinase 1-like protein"
"Ld35_v01s1","IGI",1093884,1097573,"-","LdBPK_352700.1","hypothetical protein, conserved"
"Ld34_v01s1","IGI",1026001,1038155,"+","LdBPK_342370.1","Coiled-coil and C2 domain-containing protein"
"Ld34_v01s1","IGI",23993,30243,"+","LdBPK_340080.1","glucose-6-phosphate 1-dehydrogenase, putative"
"Ld21_v01s1","IGI",679441,686094,"-","LdBPK_211910.1","Exocyst complex component EXO99"
"Ld15_v01s1","IGI",251084,265997,"+","LdBPK_150670.1","Galactose oxidase, central domain/Kelch motif containing protein, putative"
"Ld36_v01s1","IGI",988770,1001185,"+","LdBPK_362550.1","serine peptidase, Clan SC, Family S9B"
"Ld35_v01s1","IGI",1841765,1846947,"+","LdBPK_354700.1","chaperone protein DnaJ, putative"
"Ld18_v01s1","IGI",481435,493006,"+","LdBPK_181170.1","hypothetical protein, conserved"
"Ld34_v01s1","IGI",1047003,1053503,"+","LdBPK_342400.1","Flagellum attachment zone protein 8"
"Ld33_v01s1","IGI",827547,833815,"+","LdBPK_332210.1","copper-transporting ATPase-like protein, putative"
"Ld09_v01s1","IGI",443074,447762,"-","LdBPK_091120.1","DNA-directed RNA polymerase III subunit, putative"
"Ld32_v01s1","IGI",820093,830081,"-","LdBPK_322230.1","hypothetical protein, conserved"
"Ld27_v01s1","IGI",562880,567096,"+","LdBPK_271450.1","DNA-directed RNA polymerase II-like protein"
"Ld34_v01s1","IGI",92375,98007,"+","LdBPK_340290.1","pyridine nucleotide-disulphide oxidoreductase, putative"
"Ld30_v01s1","IGI",1271460,1278516,"+","LdBPK_303470.1","T-complex protein 11, putative"
"Ld14_v01s1","IGI",209561,217214,"-","LdBPK_140580.1","WD domain, G-beta repeat, putative"
"Ld20_v01s1","IGI",331075,334764,"+","LdBPK_200810.1","hypothetical protein, unknown function"
"Ld29_v01s1","IGI",211466,215210,"-","LdBPK_290580.1","exonuclease, putative"
"Ld34_v01s1","IGI",61165,68308,"+","LdBPK_340200.1","hypothetical protein, conserved"
"Ld32_v01s1","IGI",99340,102709,"-","LdBPK_320290.1","b9 domain-containing protein 1"
"Ld10_v01s1","IGI",519897,520094,"-","LdBPK_10tRNA2","tRNA-Gly"
"Ld33_v01s1","IGI",1366818,1372750,"+","LdBPK_333200.1","ABC transporter family-like protein"
"Ld21_v01s1","IGI",49789,52146,"+","LdBPK_210210.1","serine/threonine-protein kinase-like protein"
"Ld20_v01s1","IGI",659606,662460,"+","LdBPK_201490.1","hypothetical protein, conserved"
"Ld07_v01s1","IGI",302026,307471,"+","LdBPK_070750.1","Qa-SNARE protein, putative"
"Ld33_v01s1","IGI",1428594,1437627,"+","LdBPK_333360.1","beta prime cop protein, putative"
"Ld04_v01s1","IGI",183799,188218,"-","LdBPK_040470.1","ADP-ribosylation factor, putative"
"Ld33_v01s1","IGI",516773,525527,"+","LdBPK_331490.1","protein kinase, putative"
"Ld34_v01s1","IGI",1268917,1278251,"+","LdBPK_342980.1","hypothetical protein, conserved"
"Ld32_v01s1","IGI",33792,41650,"-","LdBPK_320120.1","MEKK-related kinase 1, putative"
"Ld27_v01s1","IGI",19277,24419,"-","LdBPK_270090.1","cytochrome p450-like protein"
"Ld20_v01s1","IGI",722272,724951,"-","LdBPK_201690.1","hypothetical protein, conserved"
"Ld05_v01s1","IGI",46368,49507,"+","LdBPK_050160.1","hypothetical protein, unknown function"
"Ld12_v01s1","IGI",551130,555244,"+","LdBPK_120900.1","FAM91 N-terminus/FAM91 C-terminus, putative"
"Ld06_v01s1","IGI",477263,480390,"+","LdBPK_061180.1","hypothetical protein, conserved"
"Ld36_v01s1","IGI",675499,679468,"-","LdBPK_361790.1","phosphatidylinositolN-acetylglucosaminyltransfe ra sesubunit c, putative"
"Ld01_v01s1","IGI",73965,77920,"-","LdBPK_010280.1","pseudouridylate synthase-like protein"
"Ld30_v01s1","IGI",1365064,1371377,"+","LdBPK_303770.1","CPSF-domain protein, putative"
"Ld07_v01s1","IGI",278593,281206,"+","LdBPK_070680.1","hypothetical protein, conserved"
"Ld34_v01s1","IGI",815226,819281,"-","LdBPK_341870.1","hypothetical protein, conserved"
"Ld03_v01s1","IGI",384844,387107,"-","LdBPK_030950.1","MORN repeat, putative"
"Ld25_v01s1","IGI",667248,671173,"-","LdBPK_251780.1","LSM domain containing protein, putative"
"Ld27_v01s1","IGI",223890,228358,"+","LdBPK_270570.1","UBA/TS-N domain containing protein, putative"
"Ld33_v01s1","IGI",429941,435815,"+","LdBPK_331220.1","hypothetical protein, conserved"
"Ld27_v01s1","IGI",189108,210456,"+","LdBPK_272520.1","cysteine peptidase, Clan CA, family C2, putative (fragment)"
"Ld32_v01s1","IGI",582051,585946,"-","LdBPK_321530.1","Microtubule-binding protein MIP-T3, putative"
"Ld15_v01s1","IGI",483375,487928,"-","LdBPK_151210.1","inositol/phosphatidylinositol phosphatase, putative"
"Ld26_v01s1","IGI",638385,641560,"+","LdBPK_26snoRNA5","unspecified product"
"Ld33_v01s1","IGI",47516,60338,"-","LdBPK_330210.1","metallo-peptidase, Clan MC, Family M14, putative"
"Ld25_v01s1","IGI",764979,768229,"-","LdBPK_252100.1","hypothetical protein, conserved"
"Ld34_v01s1","IGI",1574324,1577055,"+","LdBPK_343870.1","hypothetical protein, conserved"
"Ld35_v01s1","IGI",126255,134699,"+","LdBPK_350450.1","Generative cell specific 1 protein, putative"
"Ld36_v01s1","IGI",663633,666741,"-","LdBPK_361750.1","Protein of unknown function (DUF2419), putative"
"Ld01_v01s1","IGI",164895,170300,"+","LdBPK_010600.1","hypothetical protein, conserved (fragment)"
"Ld04_v01s1","IGI",433222,438441,"-","LdBPK_041170.1","fructose-1,6-bisphosphatase, cytosolic, putative"
"Ld14_v01s1","IGI",533088,536199,"+","LdBPK_141290.1","NLI interacting factor-like phosphatase, putative"
"Ld32_v01s1","IGI",184244,186185,"+","LdBPK_320530.1","hypothetical protein, conserved"
"Ld16_v01s1","IGI",318269,321828,"-","LdBPK_160880.1","hypothetical protein"
"Ld28_v01s1","IGI",123421,139060,"+","LdBPK_280380.1","hypothetical protein, conserved"
"Ld17_v01s1","IGI",513085,521420,"+","LdBPK_171180.1","hypothetical protein, unknown function"
"Ld15_v01s1","IGI",59030,66346,"-","LdBPK_150160.1","zinc finger (CCCH type) protein, putative"
"Ld10_v01s1","IGI",458496,460759,"-","LdBPK_101140.1","hypothetical protein, conserved"
"Ld23_v01s1","IGI",717482,720832,"+","LdBPK_231800.1","hypothetical protein, conserved"
"Ld29_v01s1","IGI",863043,865926,"-","LdBPK_292030.1","hypothetical protein, conserved"
"Ld04_v01s1","IGI",232648,240030,"-","LdBPK_040560.1","DENN (AEX-3) domain containing protein, putative"
"Ld20_v01s1","IGI",601182,607934,"+","LdBPK_201350.1","small myristoylated protein 1"
"Ld35_v01s1","IGI",1626735,1633113,"+","LdBPK_354110.1","kinetoplastid kinetochore protein 3, putative"
"Ld30_v01s1","IGI",224246,232192,"-","LdBPK_300740.1","CDC16, putative"
"Ld33_v01s1","IGI",419271,429430,"+","LdBPK_331210.1","pumilio protein, putative"
"Ld16_v01s1","IGI",213176,215868,"-","LdBPK_160610.1","histone H3, putative (fragment)"
"Ld12_v01s1","IGI",14620,15907,"+","LdBPK_120075.1","hypothetical protein, conserved"
"Ld19_v01s1","IGI",648926,651346,"+","LdBPK_191530.1","hypothetical protein, conserved"
"Ld22_v01s1","IGI",169126,173454,"-","LdBPK_220350.1","Putative tRNA binding domain containing protein, putative"
"Ld32_v01s1","IGI",815279,819078,"-","LdBPK_322210.1","Cytidine and deoxycytidylate deaminase zinc-binding region, putative"
"Ld28_v01s1","IGI",195214,198131,"-","LdBPK_280570.1","ribosomal protein S26, putative"
"Ld25_v01s1","IGI",696862,702304,"-","LdBPK_251880.1","hypothetical protein, conserved"
"Ld24_v01s1","IGI",19798,22845,"+","LdBPK_240110.1","poly A polymerase regulatory subunit, putative"
"Ld16_v01s1","IGI",202911,212971,"-","LdBPK_160590.1","carbamoyl-phosphate synthase, putative"
"Ld25_v01s1","IGI",96145,102605,"-","LdBPK_250340.1","hypothetical protein, conserved"
"Ld14_v01s1","IGI",222320,225940,"-","LdBPK_140610.1","hypothetical protein, conserved"
"Ld33_v01s1","IGI",37711,43115,"-","LdBPK_330180.1","Tetraspanin family, putative"
"Ld16_v01s1","IGI",344268,351883,"+","LdBPK_160980.1","hypothetical protein, conserved"
"Ld28_v01s1","IGI",480560,486227,"+","LdBPK_281370.1","hypothetical protein, conserved"
"Ld31_v01s1","IGI",1490849,1504597,"+","LdBPK_210010.1","phosphoglycan beta 1,3 galactosyltransferase 2"
"Ld14_v01s1","IGI",511232,516606,"+","LdBPK_141220.1","tub family protein-like protein"
"Ld30_v01s1","IGI",679012,685285,"+","LdBPK_301890.1","hypothetical protein, conserved"
"Ld11_v01s1","IGI",370025,371848,"-","LdBPK_11tRNA2","tRNA-Met"
"Ld09_v01s1","IGI",114603,119343,"+","LdBPK_090330.1","DNA photolyase, putative"
"Ld31_v01s1","IGI",12319,16610,"-","LdBPK_310050.1","MFS/sugar transport protein, putative"
"Ld26_v01s1","IGI",1,1943,"-","LdBPK_260010.1","Lsm7p protein, putative"
"Ld08_v01s1","IGI",18596,23332,"+","LdBPK_080080.1","ATP-dependent DEAD/H RNA helicase, putative"
"Ld32_v01s1","IGI",592315,595862,"-","LdBPK_321560.1","hypothetical protein, conserved"
"Ld23_v01s1","IGI",518530,521592,"-","LdBPK_231290.1","hypothetical protein, conserved"
"Ld09_v01s1","IGI",180845,185654,"+","LdBPK_090480.1","Zinc finger, C3HC4 type (RING finger), putative"
"Ld29_v01s1","IGI",24748,28069,"-","LdBPK_290090.1","intraflagellar transport protein 27"
"Ld08_v01s1","IGI",379622,383756,"-","LdBPK_080880.1","hypothetical protein, conserved"
"Ld29_v01s1","IGI",284754,289886,"-","LdBPK_290800.1","hypothetical protein, conserved"
"Ld36_v01s1","IGI",2203143,2207473,"-","LdBPK_365910.1","FAD dependent oxidoreductase, putative"
"Ld25_v01s1","IGI",521351,530948,"-","LdBPK_251390.1","hypothetical protein, conserved"
"Ld10_v01s1","IGI",74178,83270,"+","LdBPK_100210.1","nucleolar protein 56, putative"
"Ld17_v01s1","IGI",305922,311144,"-","LdBPK_170720.1","Alpha/beta hydrolase family, putative"
"Ld35_v01s1","IGI",694905,698406,"-","LdBPK_351640.1","hypothetical protein, unknown function"
"Ld17_v01s1","IGI",666573,0,"+","LdBPK_171590.1","hypothetical protein, conserved"
"Ld26_v01s1","IGI",394395,397171,"+","LdBPK_261190.1","aldo/keto reductase, putative"
"Ld31_v01s1","IGI",1416752,1422057,"-","LdBPK_313090.1","hypothetical protein, conserved"
"Ld24_v01s1","IGI",207192,209510,"+","LdBPK_240580.1","hypothetical protein, conserved"
"Ld26_v01s1","IGI",641635,641919,"+","LdBPK_26snoRNA7","unspecified product"
"Ld31_v01s1","IGI",1446224,1451667,"-","LdBPK_313170.1","Putative cyclase, putative"
"Ld35_v01s1","IGI",724984,728903,"-","LdBPK_351740.1","dynein-associated roadblock protein-like protein"
"Ld18_v01s1","IGI",714407,718562,"+","LdBPK_181650.1","chaperone protein DnaJ, putative"
"Ld35_v01s1","IGI",1448398,1450869,"-","LdBPK_353590.1","pre-rRNA-processing protein PNO1, putative"
"Ld35_v01s1","IGI",1200858,1210645,"-","LdBPK_352970.1","hypothetical protein, conserved"
"Ld33_v01s1","IGI",484817,489117,"+","LdBPK_331390.1","expression-site associated gene (ESAG3), putative"
"Ld34_v01s1","IGI",881146,891914,"-","LdBPK_342010.1","Galactose oxidase, central domain containing protein, putative"
"Ld32_v01s1","IGI",1468794,1470858,"+","LdBPK_323880.1","Transmembrane protein 18, putative"
"Ld32_v01s1","IGI",536535,546351,"+","LdBPK_321430.1","G5-interacting protein, putative"
"Ld34_v01s1","IGI",1099410,1102673,"+","LdBPK_342530.1","eukaryotic translation initiation factor 3 subunit g"
"Ld21_v01s1","IGI",747586,752041,"+","LdBPK_212180.1","GPI transamidase component GAA1, putative"
"Ld31_v01s1","IGI",805896,813200,"-","LdBPK_311750.1","hypothetical protein, conserved"
"Ld28_v01s1","IGI",146368,150473,"+","LdBPK_280440.1","hypothetical protein, conserved"
"Ld19_v01s1","IGI",281338,287481,"+","LdBPK_190640.1","extracellular receptor, putative"
"Ld13_v01s1","IGI",429579,435137,"-","LdBPK_131200.1","Complex 1 protein (LYR family), putative"
"Ld36_v01s1","IGI",1020046,1024090,"+","LdBPK_362630.1","chromatin assembly factor 1 subunit b-like protein"
"Ld26_v01s1","IGI",592777,594873,"+","LdBPK_261610.1","40S ribosomal protein S33, putative"
"Ld15_v01s1","IGI",382699,386134,"-","LdBPK_150930.1","Sugar (and other) transporter, putative"
"Ld36_v01s1","IGI",1343285,1346785,"-","LdBPK_363510.1","hypothetical protein, conserved"
"Ld36_v01s1","IGI",393044,395472,"+","LdBPK_361040.1","40S ribosomal protein S10, putative (fragment)"
"Ld04_v01s1","IGI",259775,264722,"-","LdBPK_040620.1","hypothetical protein"
"Ld04_v01s1","IGI",331541,336875,"-","LdBPK_040840.1","tyrosine phospatase-like protein"
"Ld24_v01s1","IGI",87862,93504,"+","LdBPK_240300.1","hypothetical protein, conserved"
"Ld30_v01s1","IGI",1330282,1332355,"+","LdBPK_303650.1","40S ribosomal protein S14"
"Ld36_v01s1","IGI",573549,587345,"-","LdBPK_361580.1","hypothetical protein, conserved"
"Ld17_v01s1","IGI",399223,402226,"-","LdBPK_170960.1","hypothetical protein, unknown function"
"Ld21_v01s1","IGI",73542,77019,"+","LdBPK_210290.1","actin-like protein, putative"
"Ld02_v01s1","IGI",166772,170524,"-","LdBPK_020350.1","FtsJ-like methyltransferase, putative"
"Ld32_v01s1","IGI",222115,225477,"+","LdBPK_320680.1","AKAP7 2'5' RNA ligase-like domain containing protein, putative"
"Ld33_v01s1","IGI",664141,665507,"+","LdBPK_331760.1","hypothetical protein, conserved"
"Ld24_v01s1","IGI",761014,764803,"-","LdBPK_242030.1","hypothetical protein, conserved"
"Ld20_v01s1","IGI",228262,235908,"+","LdBPK_200680.1","Quinonprotein alcohol dehydrogenase-like protein, putative"
"Ld35_v01s1","IGI",1192606,1194663,"-","LdBPK_352930.1","Sybindin-like family, putative"
"Ld07_v01s1","IGI",145338,147027,"-","LdBPK_070390.1","Cytokine-induced anti-apoptosis inhibitor 1, Fe-S biogenesis, putative"
"Ld17_v01s1","IGI",8467,11590,"-","LdBPK_170030.1","Protein of unknown function (DUF3522), putative"
"Ld09_v01s1","IGI",556241,561995,"-","LdBPK_091510.1","ABC transporter (pseudogene)"
"Ld21_v01s1","IGI",33861,39788,"+","LdBPK_210180.1","DNA topoisomerase 1A"
"Ld22_v01s1","IGI",299189,306388,"+","LdBPK_220660.1","5'a2rel-related protein"
"Ld32_v01s1","IGI",694398,698038,"-","LdBPK_321850.1","phosphatidylethanolamine-binding protein, putative"
"Ld04_v01s1","IGI",274451,279062,"-","LdBPK_040670.1","hypothetical protein, conserved (fragment)"
"Ld28_v01s1","IGI",1146082,1151550,"-","LdBPK_283170.1","hypothetical protein, unknown function"
"Ld32_v01s1","IGI",355613,360849,"+","LdBPK_320990.1","CLASP N terminal, putative"
"Ld30_v01s1","IGI",881211,889359,"-","LdBPK_302360.1","sphingosine phosphate lyase-like protein, putative"
"Ld33_v01s1","IGI",637902,642765,"+","LdBPK_331670.1","hypothetical protein, conserved"
"Ld05_v01s1","IGI",260447,268918,"+","LdBPK_050720.1","phophatase-like protein"
"Ld18_v01s1","IGI",418913,424688,"+","LdBPK_181030.1","Hypothetical repeat protein"
"Ld26_v01s1","IGI",151487,153873,"-","LdBPK_260540.1","hypothetical protein, conserved"
"Ld36_v01s1","IGI",457301,461348,"+","LdBPK_361260.1","GPI anchor biosynthesis protein, putative"
"Ld29_v01s1","IGI",145915,153940,"-","LdBPK_290440.1","hypothetical protein, conserved"
"Ld02_v01s1","IGI",163605,167839,"-","LdBPK_020340.1","proteasome regulatory non-ATPase subunit 6, putative"
"Ld04_v01s1","IGI",199151,208715,"-","LdBPK_040500.1","hypothetical protein"
"Ld34_v01s1","IGI",1635309,1638476,"+","LdBPK_344040.1","hypothetical protein, conserved"
"Ld30_v01s1","IGI",1108401,1112182,"-","LdBPK_303050.1","hypothetical protein, conserved"
"Ld11_v01s1","IGI",297677,303167,"+","LdBPK_110780.1","40S ribosomal protein S21, putative (fragment)"
"Ld31_v01s1","IGI",917771,937931,"-","LdBPK_311920.1","mannosyltransferase-like protein"
"Ld36_v01s1","IGI",2220998,2224196,"-","LdBPK_365980.1","hypothetical protein, conserved"
"Ld36_v01s1","IGI",771627,778980,"-","LdBPK_362030.1","Ring finger domain containing protein, putative"
"Ld20_v01s1","IGI",72643,79252,"-","LdBPK_200240.1","hypothetical protein, conserved"
"Ld28_v01s1","IGI",307683,314351,"+","LdBPK_280920.1","hypothetical protein, conserved"
"Ld28_v01s1","IGI",196560,206916,"-","LdBPK_280580.1","DNA repair protein RAD51, putative"
"Ld36_v01s1","IGI",1243929,1247636,"-","LdBPK_363180.1","clathrin coat assembly protein-like protein"
"Ld31_v01s1","IGI",1452028,1460746,"-","LdBPK_313190.1","iron/zinc transporter protein-like protein"
"Ld27_v01s1","IGI",939671,940819,"+","LdBPK_272320.1","hypothetical protein, conserved"
"Ld28_v01s1","IGI",651462,662886,"-","LdBPK_281810.1","sulfate transporter-like protein"
"Ld32_v01s1","IGI",1464584,1467365,"+","LdBPK_323860.1","hypothetical protein, conserved"
"Ld28_v01s1","IGI",717879,722674,"-","LdBPK_281940.1","Replication factor A protein 1"
"Ld22_v01s1","IGI",624897,633663,"+","LdBPK_221460.1","hypothetical protein, conserved"
"Ld33_v01s1","IGI",482315,485910,"+","LdBPK_331380.1","hypothetical protein, conserved"
"Ld19_v01s1","IGI",459637,468122,"+","LdBPK_191080.1","hypothetical protein, conserved"
"Ld19_v01s1","IGI",694919,0,"+","LdBPK_191690.1","hypothetical protein"
"Ld36_v01s1","IGI",1848189,1854471,"+","LdBPK_364940.1","hypothetical protein, conserved"
"Ld04_v01s1","IGI",458722,462418,"-","LdBPK_041210.1","tRNA nucleotidyltransferase, putative"
"Ld30_v01s1","IGI",1289778,1293017,"+","LdBPK_303510.1","hypothetical protein, conserved"
"Ld08_v01s1","IGI",287028,313952,"+","LdBPK_080710.1","amastin-like protein"
"Ld09_v01s1","IGI",294884,303962,"-","LdBPK_090790.1","ubiquitin ligase, putative"
"Ld36_v01s1","IGI",1334433,1344459,"-","LdBPK_363500.1","Protein of unknown function (DUF3595), putative"
"Ld24_v01s1","IGI",850540,854861,"-","LdBPK_242330.1","ATP:cob(I)alamin adenosyltransferase, putative"
"Ld36_v01s1","IGI",157249,159662,"+","LdBPK_360590.1","ubiquitin-like protein, putative"
"Ld30_v01s1","IGI",583348,589143,"+","LdBPK_301670.1","hypothetical protein, conserved"
"Ld11_v01s1","IGI",6650,11086,"+","LdBPK_110050.1","SNF2/RAD54 related DNA helicase, putative"
"Ld22_v01s1","IGI",215929,221460,"-","LdBPK_220490.1","proteasome regulatory ATPase subunit 5, putative"
"Ld06_v01s1","IGI",54206,55966,"-","LdBPK_060150.1","hypothetical protein, conserved"
"Ld34_v01s1","IGI",295475,308078,"-","LdBPK_340700.1","hypothetical protein, conserved (fragment)"
"Ld14_v01s1","IGI",354428,360213,"-","LdBPK_140910.1","calpain-like cysteine peptidase, putative"
"Ld03_v01s1","IGI",374288,376836,"-","LdBPK_030900.1","Got1/Sft2-like family, putative"
"Ld31_v01s1","IGI",353216,357389,"-","LdBPK_310945.1","sodium stibogluconate resistance protein, putative (fragment)"
"Ld29_v01s1","IGI",883469,893049,"-","LdBPK_292100.1","hypothetical protein, conserved"
"Ld33_v01s1","IGI",1260314,1276433,"+","LdBPK_333070.1","hypothetical protein, conserved"
"Ld25_v01s1","IGI",479315,486555,"-","LdBPK_251270.1","hypothetical protein, conserved"
"Ld29_v01s1","IGI",1172518,1177786,"+","LdBPK_292770.1","helicase, putative"
"Ld03_v01s1","IGI",166177,172491,"+","LdBPK_030460.1","Ankyrin repeats (3 copies)/DHHC palmitoyltransferase, putative"
"Ld28_v01s1","IGI",714228,719910,"-","LdBPK_281930.1","hypothetical protein, conserved"
"Ld15_v01s1","IGI",11097,22230,"-","LdBPK_150060.1","Eukaryotic translation initiation factor 4 gamma 1"
"Ld35_v01s1","IGI",2078508,2082344,"+","LdBPK_355350.1","hypothetical protein, conserved"
"Ld30_v01s1","IGI",690412,698129,"+","LdBPK_301920.1","succinyl-coa:3-ketoacid-coenzyme a transferase- like protein (fragment)"
"Ld02_v01s1","IGI",245270,253456,"-","LdBPK_020530.1","hypothetical protein, unknown function"
"Ld32_v01s1","IGI",18463,21163,"-","LdBPK_320060.1","hypothetical protein, conserved"
"Ld03_v01s1","IGI",340802,349640,"-","LdBPK_030830.1","hypothetical protein, conserved"
"Ld17_v01s1","IGI",148444,153207,"-","LdBPK_170400.1","dihydrouridine synthase (Dus), putative"
"Ld05_v01s1","IGI",21797,24602,"+","LdBPK_050080.1","Rrp15p, putative"
"Ld10_v01s1","IGI",480702,488575,"-","LdBPK_101220.1","hypothetical protein, conserved"
"Ld25_v01s1","IGI",116824,120422,"-","LdBPK_250420.1","translation initiation factor SUI1, putative"
"Ld32_v01s1","IGI",1083016,1090268,"-","LdBPK_322890.1","Guanine nucleotide exchange factor in Golgi transport N-terminal/Sec7 domain containing protein, putative"
"Ld30_v01s1","IGI",260686,268749,"+","LdBPK_300890.1","hypothetical protein, conserved"
"Ld19_v01s1","IGI",688368,727134,"+","LdBPK_191670.1","Leucine Rich repeats (2 copies), putative"
"Ld27_v01s1","IGI",571771,575061,"+","LdBPK_271490.1","hypothetical protein, conserved"
"Ld34_v01s1","IGI",664872,671052,"-","LdBPK_341550.1","R3H-associated N-terminal domain containing protein, putative"
"Ld35_v01s1","IGI",716411,721488,"-","LdBPK_351720.1","casein kinase II, putative"
"Ld33_v01s1","IGI",461375,464499,"+","LdBPK_331310.1","hypothetical protein, conserved"
"Ld31_v01s1","IGI",381647,396909,"-","LdBPK_311020.1","hypothetical protein, conserved"
"Ld09_v01s1","IGI",230328,237645,"+","LdBPK_090590.1","hypothetical protein, unknown function"
"Ld11_v01s1","IGI",486866,501881,"+","LdBPK_111210.1","ATP-binding cassette protein subfamily A, member 2, putative"
"Ld08_v01s1","IGI",78331,82196,"+","LdBPK_080220.1","hypothetical protein, unknown function"
"Ld02_v01s1","IGI",304539,308977,"+","LdBPK_020640.1","mitochondrial carrier protein, putative"
"Ld23_v01s1","IGI",703243,707351,"+","LdBPK_231730.1","hypothetical protein"
"Ld35_v01s1","IGI",1767425,1771355,"+","LdBPK_354450.1","hypothetical protein, conserved (fragment)"
"Ld23_v01s1","IGI",426915,432010,"-","LdBPK_231030.1","hypothetical protein"
"Ld02_v01s1","IGI",175685,185269,"-","LdBPK_020390.1","hypothetical protein, conserved"
"Ld09_v01s1","IGI",553338,555676,"-","LdBPK_091490.1","hypothetical protein, conserved"
"Ld28_v01s1","IGI",853614,857682,"+","LdBPK_282290.1","A/G-specific adenine glycosylase, putative"
"Ld31_v01s1","IGI",1401199,1406038,"-","LdBPK_313060.1","mutt/nudix family protein-like protein"
"Ld35_v01s1","IGI",421274,427321,"+","LdBPK_351010.1","hypothetical protein, conserved"
"Ld30_v01s1","IGI",491985,498976,"+","LdBPK_301480.1","ama1 protein, putative"
"Ld16_v01s1","IGI",512476,514649,"-","LdBPK_161330.1","hypothetical protein, conserved"
"Ld16_v01s1","IGI",457042,460891,"-","LdBPK_161230.1","coatomer delta subunit-like protein"
"Ld36_v01s1","IGI",2424539,2431843,"-","LdBPK_366510.1","small G-protein, putative"
"Ld29_v01s1","IGI",280360,285905,"-","LdBPK_290790.1","heat shock protein 90, putative"
"Ld34_v01s1","IGI",1569346,1571497,"+","LdBPK_343840.1","hypothetical protein, conserved"
"Ld36_v01s1","IGI",1660773,1669004,"+","LdBPK_364480.1","Nucleoporin NUP152"
"Ld18_v01s1","IGI",404402,407462,"+","LdBPK_180980.1","hypothetical protein, conserved"
"Ld02_v01s1","IGI",300900,305434,"+","LdBPK_020630.1","Nop14-like family, putative"
"Ld13_v01s1","IGI",371941,374546,"-","LdBPK_131020.1","DNA-directed RNA polymerase ii 8.2 Kd polypeptide, putative"
"Ld33_v01s1","IGI",161725,165561,"-","LdBPK_330530.1","d-xylulose reductase, putative"
"Ld14_v01s1","IGI",69739,73182,"+","LdBPK_140250.1","hypothetical protein, conserved"
"Ld30_v01s1","IGI",1115479,1119685,"-","LdBPK_303080.1","eukaryotic translation initiation factor 3 subunit d"
"Ld21_v01s1","IGI",393685,400081,"+","LdBPK_211200.1","hypothetical protein, conserved"
"Ld14_v01s1","IGI",75352,79001,"+","LdBPK_140270.1","hypothetical protein, conserved"
"Ld24_v01s1","IGI",639639,645026,"+","LdBPK_241690.1","hypothetical protein, conserved"
"Ld33_v01s1","IGI",1006763,1011751,"+","LdBPK_332610.1","hypothetical protein, conserved"
"Ld02_v01s1","IGI",193616,199947,"-","LdBPK_020430.1","Mitochondrial outer membrane protein porin, putative"
"Ld33_v01s1","IGI",209069,211957,"+","LdBPK_330670.1","intraflagellar transport protein 57/55, putative"
"Ld03_v01s1","IGI",380515,384528,"-","LdBPK_030930.1","multicopper oxidase, putative"
"Ld10_v01s1","IGI",104471,111317,"+","LdBPK_100290.1","exonuclease, putative"
"Ld27_v01s1","IGI",454908,464202,"-","LdBPK_271140.1","Serine-threonine kinase receptor-associated protein, putative"
"Ld18_v01s1","IGI",307947,312024,"+","LdBPK_180740.1","Elongation factor Tu, mitochondrial, putative"
"Ld34_v01s1","IGI",215347,221811,"+","LdBPK_340560.1","Gamma-soluble NSF attachment protein (SNAP-gamma) (N-ethylmaleimide-sensitive factor attachment protein, gamma), putative"
"Ld28_v01s1","IGI",375731,381782,"+","LdBPK_281110.1","hypothetical protein, conserved"
"Ld09_v01s1","IGI",222892,232490,"+","LdBPK_090580.1","leucine-rich repeat protein, putative"
"Ld08_v01s1","IGI",438390,444460,"+","LdBPK_081030.1","Repeat of unknown function (DUF1126), putative"
"Ld22_v01s1","IGI",631715,643775,"+","LdBPK_221470.1","hypothetical protein, conserved"
"Ld09_v01s1","IGI",384670,390890,"-","LdBPK_091020.1","elongation factor-1 gamma"
"Ld35_v01s1","IGI",179760,255512,"+","LdBPK_350560.1","phosphatidylinositol-4-phosphate 5-kinase-like, putative"
"Ld32_v01s1","IGI",628428,633401,"-","LdBPK_321670.1","helicase-like protein"
