"seq_id","inicio","fin","strand","score"
"TcCLB.506853.60",1772,1791,"-",47
"TcCLB.506853.60",2326,2368,"-",124
"TcCLB.506253.11",109,132,"-",50
"TcCLB.506253.11",252,277,"-",84
"TcCLB.506253.11",2460,2491,"-",79
"TcCLB.506253.11",2632,2650,"-",49
"TcCLB.506253.11",3888,3907,"-",49
"TcCLB.506253.11",4575,4600,"+",64
"TcCLB.507073.10",264,281,"+",52
"TcCLB.506853.50",525,548,"+",60
"TcCLB.506853.50",603,622,"-",47
"TcCLB.506853.50",1157,1199,"-",124
"TcCLB.510519.80",603,617,"-",55
"TcCLB.507501.30",1159,1188,"+",51
"TcCLB.506855.120",1834,1879,"-",47
"TcCLB.509695.130",376,424,"+",57
"TcCLB.509695.130",1814,1844,"+",51
"TcCLB.506977.110",125,156,"+",50
"TcCLB.506977.110",574,612,"+",58
"TcCLB.506977.110",641,662,"+",92
"TcCLB.506977.110",853,877,"+",59
"TcCLB.506977.110",2297,2324,"-",58
"TcCLB.506977.110",2743,2792,"+",61
"TcCLB.506977.110",4097,4130,"+",76
"TcCLB.506977.110",4242,4280,"+",148
"TcCLB.506977.110",4551,4582,"+",65
"TcCLB.506977.110",4672,4702,"+",68
"TcCLB.510519.40",550,571,"-",99
"TcCLB.510519.40",952,969,"-",69
"TcCLB.510519.40",1152,1181,"-",52
"TcCLB.504069.10",1579,1620,"-",94
"TcCLB.507499.53",1696,1716,"+",47
"TcCLB.507499.53",1814,1841,"+",49
"TcCLB.510519.130",230,276,"-",47
"TcCLB.507503.20",65,95,"+",52
"TcCLB.506385.10",461,491,"-",63
"TcCLB.506385.10",728,766,"+",71
"TcCLB.506385.10",777,808,"-",48
"TcCLB.506385.10",2803,2828,"+",51
"TcCLB.506385.10",3528,3549,"+",63
"TcCLB.506385.10",3880,3914,"+",56
"TcCLB.509695.120",771,795,"+",59
"TcCLB.509695.120",2297,2345,"+",57
"TcCLB.508319.70",905,923,"-",49
"TcCLB.508319.20",311,329,"-",67
"TcCLB.508319.20",543,589,"-",62
"TcCLB.508319.20",1069,1099,"-",48
"TcCLB.508319.20",2196,2230,"-",64
"TcCLB.508319.20",2609,2636,"+",55
"TcCLB.508319.20",2800,2822,"-",61
"TcCLB.508319.20",3445,3470,"-",66
"TcCLB.508319.20",3725,3750,"-",58
"TcCLB.508319.20",3788,3815,"-",90
"TcCLB.509695.220",607,655,"+",114
"TcCLB.509695.220",793,831,"-",102
"TcCLB.509695.220",1219,1237,"+",50
"TcCLB.509695.220",2973,3021,"+",114
"TcCLB.509695.220",3159,3197,"-",102
"TcCLB.504069.53",1284,1302,"-",95
"TcCLB.506851.10",338,365,"+",71
"TcCLB.506851.10",2982,3016,"+",48
"TcCLB.506977.10",1984,2021,"+",53
"TcCLB.506977.10",2227,2260,"+",48
"TcCLB.506977.60",986,1034,"+",62
"TcCLB.509693.160",596,615,"+",49
"TcCLB.509695.150",967,985,"-",50
"TcCLB.509695.150",7213,7253,"+",64
"TcCLB.509695.150",7507,7553,"-",72
"TcCLB.509695.150",7671,7706,"+",62
"TcCLB.506855.150",1967,1986,"+",56
"TcCLB.506855.150",2670,2693,"-",64
"TcCLB.506855.150",2774,2793,"-",54
"TcCLB.509695.180",136,166,"-",51
"TcCLB.509693.140",392,423,"+",55
"TcCLB.509693.140",635,652,"+",52
"TcCLB.509693.140",2255,2279,"+",86
"TcCLB.506385.20",261,291,"-",63
"TcCLB.506385.20",528,566,"+",71
"TcCLB.507233.70",62,80,"+",54
"TcCLB.507233.70",138,156,"+",51
"TcCLB.507233.70",328,355,"+",55
"TcCLB.507233.70",724,747,"-",49
"TcCLB.507233.70",2420,2444,"-",59
"TcCLB.507233.70",4619,4640,"-",51
"TcCLB.506977.130",129,169,"-",87
"TcCLB.506977.130",329,344,"+",53
"TcCLB.506977.130",1145,1170,"+",52
"TcCLB.506977.130",1487,1508,"+",63
"TcCLB.506977.130",2067,2084,"+",69
"TcCLB.506977.130",2405,2428,"-",49
"TcCLB.506977.130",2863,2901,"+",53
"TcCLB.508637.30",154,192,"-",67
"TcCLB.508637.30",316,341,"-",84
"TcCLB.508637.30",2524,2555,"-",79
"TcCLB.509695.184",1312,1339,"+",55
"TcCLB.506855.70",1031,1070,"-",49
"TcCLB.506855.70",4738,4760,"-",74
"TcCLB.506855.170",1725,1742,"-",52
"TcCLB.506855.170",1761,1786,"+",47
"TcCLB.507501.20",6,47,"+",58
"TcCLB.507501.20",656,679,"-",60
"TcCLB.509695.50",535,554,"+",112
"TcCLB.509695.50",3565,3605,"+",72
"TcCLB.509693.194",222,248,"+",56
"TcCLB.506855.340",10,27,"+",52
"TcCLB.506855.340",1517,1548,"-",48
"TcCLB.507073.20",1569,1586,"+",52
"TcCLB.508637.150",3340,3353,"+",75
"TcCLB.509691.10",14340,14380,"+",79
"TcCLB.509691.10",14561,14588,"-",114
"TcCLB.509691.10",14731,14780,"+",102
"TcCLB.509691.10",14853,14895,"+",82
"TcCLB.509691.10",14965,14990,"+",84
"TcCLB.509691.10",15124,15157,"-",48
"TcCLB.509691.10",15493,15514,"+",75
"TcCLB.509691.10",16413,16444,"+",77
"TcCLB.509691.10",16508,16533,"+",51
"TcCLB.509691.10",16589,16607,"-",67
"TcCLB.509691.10",16779,16810,"+",65
"TcCLB.509691.10",16826,16874,"+",75
"TcCLB.509691.10",17174,17213,"-",104
"TcCLB.509691.10",17670,17697,"-",53
"TcCLB.509693.40",1244,1266,"+",51
"TcCLB.506977.120",1220,1253,"+",76
"TcCLB.506977.120",1365,1403,"+",148
"TcCLB.506977.120",1674,1705,"+",65
"TcCLB.506977.120",1795,1825,"+",68
"TcCLB.506977.120",3402,3426,"+",52
"TcCLB.506977.120",3699,3732,"+",52
"TcCLB.506977.120",4866,4897,"+",51
"TcCLB.506977.120",4992,5020,"+",60
"TcCLB.506977.120",5708,5748,"-",87
"TcCLB.506977.120",5908,5923,"+",53
"TcCLB.508635.10",1027,1046,"-",49
"TcCLB.508635.10",1479,1502,"+",48
"TcCLB.508635.10",1653,1683,"-",68
"TcCLB.508635.10",3862,3896,"-",47
"TcCLB.508635.10",4277,4301,"+",51
"TcCLB.508635.10",4878,4903,"+",47
"TcCLB.506855.250",5131,5155,"-",61
"TcCLB.506851.30",1195,1226,"-",67
"TcCLB.506851.30",1468,1502,"-",76
"TcCLB.506851.30",1697,1718,"-",74
"TcCLB.506851.30",2330,2353,"+",48
"TcCLB.507073.49",230,272,"-",94
"TcCLB.507073.49",844,863,"-",95
"TcCLB.506855.200",1850,1882,"-",94
"TcCLB.504069.150",807,838,"+",50
"TcCLB.507073.30",2109,2154,"-",62
"TcCLB.508637.10",77,100,"+",48
"TcCLB.508637.10",251,281,"-",68
"TcCLB.508637.10",2460,2494,"-",47
"TcCLB.508637.10",2875,2899,"+",51
"TcCLB.508637.10",3476,3501,"+",47
"TcCLB.508637.10",5319,5365,"-",49
"TcCLB.508637.10",9106,9138,"-",76
"TcCLB.508637.10",9461,9497,"+",63
"TcCLB.508637.10",9732,9757,"-",57
"TcCLB.508637.10",9759,9782,"+",69
"TcCLB.509695.210",658,706,"+",114
"TcCLB.509695.210",844,882,"-",102
"TcCLB.509695.210",1270,1288,"+",50
"TcCLB.509695.210",3024,3072,"+",114
"TcCLB.509695.210",3210,3248,"-",102
"TcCLB.509693.180",565,585,"+",49
"TcCLB.506855.110",438,481,"-",54
"TcCLB.506855.110",591,627,"-",55
"TcCLB.506855.110",1971,1988,"+",87
"TcCLB.507233.10",608,636,"-",73
"TcCLB.507233.10",1073,1103,"-",68
"TcCLB.507233.10",3279,3313,"-",47
"TcCLB.507233.10",3694,3718,"+",51
"TcCLB.507233.10",4233,4269,"+",62
"TcCLB.507233.10",5320,5341,"-",53
"TcCLB.507233.10",5723,5742,"-",47
"TcCLB.507233.10",6698,6744,"-",49
"TcCLB.509693.50",59,81,"+",51
"TcCLB.506855.190",71,103,"-",94
"TcCLB.506855.190",2721,2768,"-",79
"TcCLB.506855.190",4808,4835,"-",127
"TcCLB.507753.6",704,736,"-",76
"TcCLB.507753.6",1058,1094,"+",63
"TcCLB.507753.6",1292,1341,"-",55
"TcCLB.507753.6",1359,1381,"+",48
"TcCLB.507753.6",2236,2259,"-",50
"TcCLB.507753.6",2372,2404,"-",65
"TcCLB.506977.30",484,521,"+",53
"TcCLB.506977.30",727,760,"+",48
"TcCLB.506977.30",2592,2627,"+",88
"TcCLB.506977.30",2850,2893,"+",50
"TcCLB.507753.10",176,222,"+",51
"TcCLB.507753.10",236,270,"-",47
"TcCLB.507753.10",1250,1277,"-",51
"TcCLB.507753.10",2450,2474,"+",51
"TcCLB.507753.10",4129,4150,"-",53
"TcCLB.507753.10",4604,4623,"-",47
"TcCLB.507753.10",5629,5675,"-",49
"TcCLB.507753.10",7056,7085,"-",57
"TcCLB.507753.10",9442,9474,"-",76
"TcCLB.507753.10",9796,9832,"+",63
"TcCLB.507753.10",10030,10079,"-",55
"TcCLB.507753.10",10097,10119,"+",48
"TcCLB.509693.90",287,323,"+",59
"TcCLB.509693.90",724,761,"+",49
"TcCLB.506977.90",377,402,"+",75
"TcCLB.506977.90",2347,2378,"+",50
"TcCLB.506977.90",2796,2834,"+",58
"TcCLB.506977.90",2863,2884,"+",92
"TcCLB.506977.90",3075,3099,"+",59
"TcCLB.508637.66",1052,1074,"-",49
"TcCLB.509693.70",1156,1204,"+",108
"TcCLB.507743.9",177,204,"-",114
"TcCLB.507743.9",347,396,"+",102
"TcCLB.507743.9",469,511,"+",82
"TcCLB.507743.9",581,606,"+",84
"TcCLB.507743.9",740,773,"-",48
"TcCLB.507743.9",1109,1130,"+",75
"TcCLB.507743.9",2029,2060,"+",77
"TcCLB.507743.9",2124,2149,"+",51
"TcCLB.507743.9",2205,2223,"-",67
"TcCLB.507743.9",2395,2426,"+",65
"TcCLB.507743.9",2442,2490,"+",75
"TcCLB.507743.9",2790,2829,"-",104
"TcCLB.507743.9",3286,3313,"-",53
"TcCLB.507743.9",4905,4943,"+",74
"TcCLB.507743.9",5997,6028,"+",48
"TcCLB.509693.130",20,45,"+",61
"TcCLB.509693.130",1596,1627,"+",55
"TcCLB.509693.130",1839,1856,"+",52
"TcCLB.507499.30",594,608,"+",55
"TcCLB.507499.30",2248,2268,"+",52
"TcCLB.507499.30",3578,3611,"+",50
"TcCLB.504069.40",2766,2790,"-",113
"TcCLB.506855.320",1350,1388,"+",49
"TcCLB.506855.320",1457,1494,"-",163
"TcCLB.504069.56",261,279,"-",95
"TcCLB.509695.70",1711,1759,"-",48
"TcCLB.509695.70",3150,3172,"+",135
"TcCLB.509695.70",3558,3572,"+",55
"TcCLB.507563.9",2603,2634,"+",47
"TcCLB.507563.9",5548,5583,"+",88
"TcCLB.507563.9",6283,6297,"+",55
"TcCLB.507563.9",7937,7957,"+",52
"TcCLB.510519.50",1853,1874,"-",99
"TcCLB.510519.50",2255,2272,"-",69
"TcCLB.510519.50",2455,2484,"-",52
"TcCLB.510519.140",1097,1143,"-",47
"TcCLB.509693.30",1317,1342,"+",47
"TcCLB.509695.140",512,542,"+",51
"TcCLB.509695.140",1564,1605,"+",58
"TcCLB.509695.140",1740,1784,"+",47
"TcCLB.509695.140",3558,3576,"-",50
"TcCLB.509695.230",607,655,"+",114
"TcCLB.509695.230",793,831,"-",102
"TcCLB.509695.230",1219,1237,"+",50
"TcCLB.509695.230",1943,1973,"-",63
"TcCLB.508637.120",273,318,"-",47
"TcCLB.508637.120",409,436,"+",47
"TcCLB.509863.10",295,325,"-",63
"TcCLB.509863.10",562,600,"+",71
"TcCLB.509863.10",611,642,"-",48
"TcCLB.509863.10",2637,2662,"+",51
"TcCLB.509863.10",3362,3383,"+",63
"TcCLB.509863.10",3714,3748,"+",56
"TcCLB.509863.10",5198,5244,"+",51
"TcCLB.509863.10",5258,5292,"-",47
"TcCLB.509863.10",6272,6299,"-",51
"TcCLB.509863.10",7472,7496,"+",51
"TcCLB.509863.10",9151,9172,"-",53
"TcCLB.509863.10",9626,9645,"-",47
"TcCLB.509693.80",161,209,"+",108
"TcCLB.509693.80",2014,2050,"+",59
"TcCLB.509693.80",2451,2488,"+",49
"TcCLB.509693.120",2649,2674,"+",61
"TcCLB.510519.30",1684,1716,"+",62
"TcCLB.510519.30",1901,1927,"-",56
"TcCLB.504069.20",496,537,"-",94
"TcCLB.509935.20",1449,1483,"+",64
"TcCLB.509935.20",1831,1859,"+",54
"TcCLB.509935.29",301,329,"+",54
"TcCLB.506985.60",1179,1211,"-",66
"TcCLB.506985.60",1484,1525,"-",66
"TcCLB.506985.60",1692,1720,"+",91
"TcCLB.506985.60",2416,2454,"-",140
"TcCLB.506985.60",3684,3706,"-",61
"TcCLB.506985.60",3830,3849,"-",47
"TcCLB.506985.60",4128,4156,"-",67
"TcCLB.506985.60",4918,4954,"+",57
"TcCLB.506985.60",5157,5189,"-",47
"TcCLB.506985.60",5873,5887,"+",73
"TcCLB.511245.150",77,102,"-",47
"TcCLB.511245.150",590,611,"-",53
"TcCLB.511245.150",1242,1278,"-",58
"TcCLB.511245.150",1293,1322,"-",53
"TcCLB.511245.150",2751,2780,"-",52
"TcCLB.511245.150",3033,3066,"-",136
"TcCLB.511245.150",3190,3217,"+",55
"TcCLB.511245.150",3915,3937,"-",72
"TcCLB.511245.150",4500,4540,"-",98
"TcCLB.511239.60",96,110,"-",73
"TcCLB.511239.60",5064,5082,"-",52
"TcCLB.511239.60",5969,5989,"-",94
"TcCLB.506985.20",740,761,"-",51
"TcCLB.506985.20",894,931,"-",47
"TcCLB.506985.20",1616,1637,"+",155
"TcCLB.508865.20",410,426,"-",54
"TcCLB.508865.20",501,526,"-",86
"TcCLB.508865.20",4174,4204,"-",48
"TcCLB.508865.20",6428,6444,"-",54
"TcCLB.508865.20",6682,6712,"-",51
"TcCLB.508865.20",6998,7024,"+",103
"TcCLB.508865.20",7314,7338,"-",52
"TcCLB.508865.20",7378,7408,"-",170
"TcCLB.511241.10",615,655,"-",49
"TcCLB.511241.10",2140,2184,"-",48
"TcCLB.511241.10",6895,6939,"-",48
"TcCLB.508857.15",116257,116290,"-",64
"TcCLB.508857.15",117703,117718,"-",53
"TcCLB.508857.15",118752,118789,"-",47
"TcCLB.508857.15",120383,120398,"-",53
"TcCLB.509937.10",5980,6015,"+",105
"TcCLB.511247.9",229,271,"-",80
"TcCLB.511247.9",308,342,"-",47
"TcCLB.511247.9",631,667,"-",79
"TcCLB.511247.9",780,804,"-",48
"TcCLB.511247.9",897,929,"-",47
"TcCLB.511247.9",1339,1355,"-",52
"TcCLB.511247.9",1721,1756,"-",88
"TcCLB.511247.9",2089,2112,"+",77
"TcCLB.511247.9",2574,2609,"-",104
"TcCLB.511247.9",2643,2669,"+",84
"TcCLB.511247.9",2864,2882,"+",51
"TcCLB.511247.9",3050,3072,"-",135
"TcCLB.511247.9",3567,3600,"+",78
"TcCLB.511247.9",3689,3706,"-",50
"TcCLB.511247.9",3923,3938,"-",72
"TcCLB.511247.9",4705,4740,"-",78
"TcCLB.511247.9",4984,5008,"-",59
"TcCLB.511247.9",5206,5255,"-",56
"TcCLB.511245.40",384,401,"-",50
"TcCLB.511249.30",658,697,"+",57
"TcCLB.506443.100",2763,2796,"+",64
"TcCLB.506443.100",3544,3561,"+",69
"TcCLB.506443.100",3942,3969,"+",53
"TcCLB.506443.100",4441,4490,"+",61
"TcCLB.511249.50",1326,1361,"-",55
"TcCLB.511249.50",2284,2305,"-",53
"TcCLB.511249.50",2392,2421,"+",85
"TcCLB.511245.210",3504,3532,"+",49
"TcCLB.509937.120",1475,1519,"+",47
"TcCLB.509937.120",2525,2553,"+",54
"TcCLB.511249.4",2664,2679,"-",72
"TcCLB.511249.4",2888,2905,"-",50
"TcCLB.511249.4",2909,2940,"-",53
"TcCLB.506441.20",888,908,"+",54
"TcCLB.506441.20",4858,4895,"+",56
"TcCLB.506441.20",5485,5520,"+",102
"TcCLB.506441.20",5741,5774,"+",52
"TcCLB.508857.160",1687,1731,"+",51
"TcCLB.508857.160",3791,3823,"-",66
"TcCLB.508857.160",4096,4137,"-",66
"TcCLB.508857.160",4304,4332,"+",91
"TcCLB.508857.160",5028,5066,"-",140
"TcCLB.511245.120",997,1027,"-",50
"TcCLB.511245.120",1381,1421,"-",65
"TcCLB.511245.120",1843,1872,"-",52
"TcCLB.511245.120",1923,1956,"+",47
"TcCLB.511245.120",2106,2140,"-",94
"TcCLB.511245.120",2575,2604,"-",69
"TcCLB.508857.60",69,82,"-",75
"TcCLB.511245.140",1613,1638,"-",47
"TcCLB.511245.140",2126,2147,"-",53
"TcCLB.511245.140",2778,2814,"-",58
"TcCLB.511245.140",2829,2858,"-",53
"TcCLB.511245.79",1307,1324,"-",50
"TcCLB.508857.130",322,335,"-",75
"TcCLB.508857.130",346,370,"+",66
"TcCLB.508857.130",757,787,"-",96
"TcCLB.508857.130",992,1013,"+",62
"TcCLB.508857.110",207,238,"+",50
"TcCLB.508857.110",674,704,"-",47
"TcCLB.508857.110",1100,1132,"+",165
"TcCLB.508857.110",1469,1518,"-",84
"TcCLB.508857.110",1635,1661,"-",56
"TcCLB.508857.110",1897,1926,"-",96
"TcCLB.511245.24",2526,2547,"+",51
"TcCLB.509937.200",1407,1442,"-",71
"TcCLB.509937.200",1462,1508,"+",49
"TcCLB.508859.70",2792,2812,"-",49
"TcCLB.509939.10",33,57,"-",74
"TcCLB.509939.10",137,174,"+",70
"TcCLB.509939.10",953,972,"+",47
"TcCLB.509939.10",1129,1155,"+",56
"TcCLB.509939.10",1196,1213,"+",69
"TcCLB.509939.10",1363,1396,"+",63
"TcCLB.509939.10",2107,2132,"-",74
"TcCLB.509937.180",3593,3612,"+",49
"TcCLB.509937.39",71,95,"+",69
"TcCLB.509937.39",169,189,"+",54
"TcCLB.506983.20",319,344,"-",63
"TcCLB.506983.20",2666,2691,"-",52
"TcCLB.508865.30",433,449,"-",54
"TcCLB.508865.30",687,717,"-",51
"TcCLB.508865.30",1003,1029,"+",103
"TcCLB.508865.30",1319,1343,"-",52
"TcCLB.508865.30",1383,1413,"-",170
"TcCLB.508865.30",4247,4271,"-",48
"TcCLB.508865.30",4773,4815,"-",80
"TcCLB.508865.30",4852,4886,"-",47
"TcCLB.508865.30",5175,5211,"-",79
"TcCLB.508865.30",5324,5348,"-",48
"TcCLB.508865.30",5441,5473,"-",47
"TcCLB.508865.30",5883,5899,"-",52
"TcCLB.508865.30",6265,6300,"-",88
"TcCLB.508865.30",6633,6656,"+",77
"TcCLB.508865.30",7118,7153,"-",104
"TcCLB.508865.30",7187,7213,"+",84
"TcCLB.508865.30",7408,7426,"+",51
"TcCLB.508865.30",7594,7616,"-",135
"TcCLB.508865.30",8111,8144,"+",78
"TcCLB.508865.30",8233,8250,"-",50
"TcCLB.508865.30",8467,8482,"-",72
"TcCLB.508865.30",9249,9284,"-",78
"TcCLB.508865.30",9528,9552,"-",59
"TcCLB.508865.30",9750,9799,"-",56
"TcCLB.508865.10",131,145,"-",55
"TcCLB.508865.10",1598,1617,"-",54
"TcCLB.508865.10",3952,3968,"-",54
"TcCLB.508865.10",4043,4068,"-",86
"TcCLB.506985.50",87,119,"-",47
"TcCLB.506985.50",803,817,"+",73
"TcCLB.506985.50",1880,1908,"-",71
"TcCLB.506985.50",1911,1932,"-",109
"TcCLB.506985.50",2449,2485,"+",58
"TcCLB.506985.50",3409,3448,"-",79
"TcCLB.506985.50",3937,3959,"+",49
"TcCLB.511245.170",864,895,"-",108
"TcCLB.511245.170",959,990,"-",67
"TcCLB.511245.170",1691,1734,"+",52
"TcCLB.511245.170",2368,2389,"+",62
"TcCLB.511245.170",2480,2513,"-",63
"TcCLB.511245.170",4230,4249,"-",51
"TcCLB.511245.170",4572,4596,"-",52
"TcCLB.511245.170",4610,4641,"-",76
"TcCLB.506443.80",468,495,"+",55
"TcCLB.506443.80",5531,5564,"+",64
"TcCLB.508857.80",200,225,"-",139
"TcCLB.508859.40",1757,1805,"-",56
"TcCLB.511249.110",1048,1078,"+",48
"TcCLB.508857.40",2766,2788,"-",135
"TcCLB.508857.40",2828,2850,"+",49
"TcCLB.508857.40",3150,3180,"-",55
"TcCLB.506983.60",545,569,"-",52
"TcCLB.506983.60",1193,1216,"+",49
"TcCLB.506983.60",1820,1850,"-",51
"TcCLB.506983.60",2878,2903,"-",47
"TcCLB.506983.60",3029,3059,"-",57
"TcCLB.506983.60",5818,5859,"-",65
"TcCLB.508867.9",796,841,"+",47
"TcCLB.508867.9",1851,1883,"+",70
"TcCLB.508867.9",2542,2572,"+",48
"TcCLB.509937.30",355,378,"-",60
"TcCLB.509937.30",2538,2562,"+",69
"TcCLB.509937.30",2636,2656,"+",54
"TcCLB.506985.30",140,179,"-",97
"TcCLB.506985.30",2361,2382,"-",51
"TcCLB.509937.100",669,693,"-",59
"TcCLB.509937.100",1009,1029,"+",64
"TcCLB.511245.180",677,692,"-",72
"TcCLB.511245.70",23,44,"-",63
"TcCLB.508863.10",372,402,"-",68
"TcCLB.508863.10",3250,3284,"+",67
"TcCLB.508863.10",3445,3468,"-",49
"TcCLB.508863.10",3762,3783,"-",63
"TcCLB.508863.10",5990,6012,"+",79
"TcCLB.508857.140",464,495,"-",50
"TcCLB.508857.140",4108,4125,"-",50
"TcCLB.509937.220",892,912,"-",82
"TcCLB.509937.220",3038,3062,"-",74
"TcCLB.509937.220",3142,3179,"+",70
"TcCLB.509937.220",3958,3977,"+",47
"TcCLB.509937.220",4134,4160,"+",56
"TcCLB.509937.220",4201,4218,"+",69
"TcCLB.509937.220",4368,4401,"+",63
"TcCLB.509937.220",5112,5137,"-",74
"TcCLB.511249.10",399,414,"-",72
"TcCLB.511249.10",623,640,"-",50
"TcCLB.511249.10",644,675,"-",53
"TcCLB.511245.30",308,329,"+",51
"TcCLB.511245.30",668,693,"+",57
"TcCLB.511245.30",2582,2599,"-",50
"TcCLB.506985.40",631,670,"-",79
"TcCLB.506985.40",1159,1181,"+",49
"TcCLB.506985.40",3600,3639,"-",97
"TcCLB.509937.80",20,53,"+",92
"TcCLB.509937.80",175,194,"+",52
"TcCLB.509937.80",557,583,"-",84
"TcCLB.509937.80",810,838,"-",69
"TcCLB.509937.80",860,886,"+",109
"TcCLB.509937.80",1375,1396,"+",52
"TcCLB.509937.80",1627,1648,"+",63
"TcCLB.509937.80",2555,2575,"+",47
"TcCLB.509937.80",2752,2783,"+",50
"TcCLB.506439.18",503,536,"+",48
"TcCLB.506439.18",1036,1084,"+",47
"TcCLB.506439.18",1471,1502,"+",55
"TcCLB.506439.18",1515,1538,"+",52
"TcCLB.511239.140",70,114,"-",92
"TcCLB.511245.130",40,80,"-",65
"TcCLB.511245.130",502,531,"-",52
"TcCLB.511245.130",582,615,"+",47
"TcCLB.511245.130",765,799,"-",94
"TcCLB.511245.130",1234,1263,"-",69
"TcCLB.508859.109",1549,1583,"+",72
"TcCLB.511245.230",1207,1235,"+",49
"TcCLB.511245.230",4207,4236,"-",52
"TcCLB.506983.30",1035,1071,"-",48
"TcCLB.511239.110",552,566,"+",55
"TcCLB.511239.110",647,686,"-",70
"TcCLB.509937.130",201,229,"+",54
"TcCLB.509937.130",3878,3904,"+",56
"TcCLB.509937.130",3910,3936,"+",56
"TcCLB.509937.130",3942,3968,"+",56
"TcCLB.509937.130",3974,4000,"+",56
"TcCLB.509937.130",4006,4032,"+",56
"TcCLB.509937.130",4039,4064,"+",57
"TcCLB.509937.130",4070,4096,"+",56
"TcCLB.509937.130",4102,4128,"+",56
"TcCLB.509937.130",4134,4160,"+",56
"TcCLB.509937.130",4166,4192,"+",56
"TcCLB.509937.130",4198,4224,"+",56
"TcCLB.509937.130",4230,4256,"+",56
"TcCLB.509937.130",4262,4288,"+",56
"TcCLB.509937.130",4294,4320,"+",56
"TcCLB.509937.130",4326,4352,"+",56
"TcCLB.509937.130",4358,4384,"+",56
"TcCLB.509937.130",4390,4416,"+",56
"TcCLB.509937.130",4422,4448,"+",56
"TcCLB.509937.130",4454,4480,"+",56
"TcCLB.509937.130",4486,4512,"+",56
"TcCLB.509937.130",4518,4544,"+",56
"TcCLB.509937.130",4550,4576,"+",56
"TcCLB.509937.130",4607,4632,"+",57
"TcCLB.509937.130",4638,4664,"+",56
"TcCLB.509937.130",4670,4696,"+",56
"TcCLB.509937.130",4702,4728,"+",56
"TcCLB.509937.130",4734,4760,"+",56
"TcCLB.509937.130",4766,4792,"+",56
"TcCLB.509937.130",4798,4824,"+",56
"TcCLB.509937.130",4830,4856,"+",56
"TcCLB.509937.130",4879,4904,"+",57
"TcCLB.509937.130",4910,4936,"+",56
"TcCLB.509937.130",4942,4968,"+",56
"TcCLB.509937.130",4975,5000,"+",57
"TcCLB.509937.130",5006,5032,"+",56
"TcCLB.509937.130",5998,6017,"+",95
"TcCLB.506441.10",3105,3125,"+",54
"TcCLB.508859.100",222,264,"+",47
"TcCLB.508857.150",446,463,"-",50
"TcCLB.508857.150",2213,2256,"-",53
"TcCLB.509937.60",509,527,"+",52
"TcCLB.509937.60",1381,1405,"-",48
"TcCLB.509937.60",2249,2282,"-",60
"TcCLB.509937.60",3167,3196,"+",68
"TcCLB.509937.60",3538,3559,"+",64
"TcCLB.509937.60",4057,4101,"-",110
"TcCLB.509937.60",4515,4534,"+",67
"TcCLB.509937.60",4559,4575,"-",70
"TcCLB.509937.60",4663,4705,"+",96
"TcCLB.511239.150",1559,1583,"+",67
"TcCLB.511239.150",2179,2203,"+",77
"TcCLB.511239.150",2325,2346,"-",63
"TcCLB.511239.150",2380,2409,"-",85
"TcCLB.511239.150",3063,3090,"+",93
"TcCLB.508859.74",299,319,"-",49
"TcCLB.509937.90",1206,1242,"-",51
"TcCLB.509937.90",2071,2095,"-",59
"TcCLB.509937.90",2411,2431,"+",64
"TcCLB.414243.10",1572,1597,"-",195
"TcCLB.511239.159",303,327,"+",77
"TcCLB.511239.159",449,470,"-",63
"TcCLB.511239.159",504,533,"-",85
"TcCLB.511239.159",1187,1214,"+",93
"TcCLB.509939.19",2050,2084,"+",49
"TcCLB.511245.160",91,120,"-",52
"TcCLB.511245.160",373,406,"-",136
"TcCLB.511245.160",530,557,"+",55
"TcCLB.511245.160",1255,1277,"-",72
"TcCLB.511245.160",1840,1880,"-",98
"TcCLB.511245.160",3642,3673,"-",108
"TcCLB.511245.160",3737,3768,"-",67
"TcCLB.508865.4",1,18,"-",87
"TcCLB.508865.4",118,141,"-",49
"TcCLB.508865.4",464,487,"+",124
"TcCLB.508865.4",710,758,"-",92
"TcCLB.508865.4",1583,1618,"-",94
"TcCLB.508865.4",1790,1820,"-",63
"TcCLB.508865.4",3561,3576,"+",55
"TcCLB.508865.4",3686,3710,"-",61
"TcCLB.508865.4",4396,4410,"-",55
"TcCLB.508865.4",5863,5882,"-",54
"TcCLB.511239.49",362,405,"-",47
"TcCLB.511239.49",879,919,"+",58
"TcCLB.511239.49",1110,1124,"-",73
"TcCLB.511249.20",1419,1466,"-",83
"TcCLB.511245.240",843,872,"-",52
"TcCLB.511245.240",1688,1707,"-",47
"TcCLB.511245.240",3905,3929,"-",52
"TcCLB.511245.240",4553,4576,"+",49
"TcCLB.511245.240",5180,5210,"-",51
"TcCLB.509937.150",398,417,"+",66
"TcCLB.511239.20",143,171,"-",68
"TcCLB.511239.20",447,491,"+",47
"TcCLB.511239.20",613,638,"-",65
"TcCLB.511239.20",1274,1291,"-",50
"TcCLB.508859.10",704,729,"-",195
"TcCLB.508865.2",257,294,"-",104
"TcCLB.508865.2",393,416,"-",49
"TcCLB.508865.2",739,762,"+",124
"TcCLB.508865.2",985,1033,"-",92
"TcCLB.508865.2",1858,1893,"-",94
"TcCLB.508865.2",2065,2095,"-",63
"TcCLB.509937.70",236,265,"+",68
