"seq_id","inicio","fin","strand","score"
"LdBPK_100360.1",4413,4434,"-",53
"LdBPK_100360.1",4539,4572,"-",83
"LdBPK_100360.1",4921,4934,"-",75
"LdBPK_100360.1",5095,5129,"-",94
"LdBPK_100360.1",6443,6467,"+",59
"LdBPK_100360.1",7591,7615,"-",58
"LdBPK_100360.1",8145,8179,"-",81
"LdBPK_101340.1",777,817,"+",52
"LdBPK_101340.1",1694,1709,"+",53
"LdBPK_100550.1",416,463,"-",84
"LdBPK_100550.1",644,661,"+",59
"LdBPK_100550.1",798,844,"-",57
"LdBPK_100550.1",1199,1238,"-",98
"LdBPK_100550.1",1416,1449,"+",47
"LdBPK_100550.1",1538,1551,"-",47
"LdBPK_100550.1",2399,2431,"-",61
"LdBPK_100550.1",2590,2620,"+",55
"LdBPK_100550.1",2694,2715,"+",62
"LdBPK_100550.1",2867,2885,"+",67
"LdBPK_100550.1",2886,2932,"-",80
"LdBPK_100550.1",2961,2988,"-",101
"LdBPK_100550.1",3329,3367,"+",68
"LdBPK_100550.1",3614,3636,"+",61
"LdBPK_100550.1",3881,3920,"-",54
"LdBPK_100550.1",3932,3951,"-",66
"LdBPK_100550.1",4436,4451,"+",53
"LdBPK_100550.1",4803,4828,"+",71
"LdBPK_100550.1",6793,6822,"+",57
"LdBPK_100550.1",10240,10257,"+",54
"LdBPK_100550.1",13147,13184,"+",47
"LdBPK_100550.1",13818,13848,"-",50
"LdBPK_100550.1",22242,22262,"-",51
"LdBPK_100550.1",22577,22623,"+",49
"LdBPK_100550.1",24977,25003,"-",51
"LdBPK_100550.1",26115,26149,"-",91
"LdBPK_100550.1",26574,26604,"-",59
"LdBPK_100550.1",26618,26636,"+",54
"LdBPK_100550.1",26703,26731,"-",107
"LdBPK_100550.1",26884,26899,"-",55
"LdBPK_100550.1",27014,27035,"-",64
"LdBPK_101390.1",1721,1740,"-",47
"LdBPK_101390.1",3241,3281,"+",48
"LdBPK_101390.1",3324,3339,"+",53
"LdBPK_101390.1",4688,4707,"+",66
"LdBPK_101390.1",5454,5494,"+",48
"LdBPK_101390.1",5537,5552,"+",53
"LdBPK_101390.1",5637,5665,"+",71
"LdBPK_101390.1",5856,5872,"-",52
"LdBPK_101390.1",6176,6224,"-",62
"LdBPK_101390.1",6398,6423,"+",65
"LdBPK_101390.1",6692,6732,"-",65
"LdBPK_101390.1",6925,6956,"-",53
"LdBPK_100900.1",53,85,"+",70
"LdBPK_100900.1",624,666,"+",62
"LdBPK_100900.1",1162,1185,"+",60
"LdBPK_100900.1",1190,1213,"+",60
"LdBPK_100900.1",1298,1330,"+",65
"LdBPK_100900.1",1582,1607,"+",89
"LdBPK_100900.1",1806,1819,"-",75
"LdBPK_100900.1",1882,1909,"+",51
"LdBPK_100900.1",1993,2009,"+",70
"LdBPK_101150.1",2597,2621,"+",113
"LdBPK_101150.1",2773,2807,"+",83
"LdBPK_101150.1",3402,3420,"+",52
"LdBPK_101150.1",3711,3734,"+",60
"LdBPK_101150.1",3824,3842,"-",67
"LdBPK_101150.1",3908,3921,"+",75
"LdBPK_101150.1",4204,4228,"-",76
"LdBPK_101150.1",4454,4480,"-",49
"LdBPK_101150.1",4814,4838,"+",48
"LdBPK_101150.1",5024,5047,"+",77
"LdBPK_100110.1",25,46,"+",81
"LdBPK_100110.1",171,195,"-",76
"LdBPK_100110.1",265,289,"-",58
"LdBPK_100110.1",365,412,"-",84
"LdBPK_100110.1",975,1005,"-",84
"LdBPK_100110.1",1119,1138,"+",49
"LdBPK_100110.1",1719,1740,"-",64
"LdBPK_100110.1",1917,1940,"-",105
"LdBPK_100110.1",3605,3638,"-",152
"LdBPK_100110.1",4526,4553,"-",63
"LdBPK_100110.1",5190,5209,"-",93
"LdBPK_100110.1",7180,7214,"-",84
"LdBPK_100110.1",7845,7875,"+",63
"LdBPK_100110.1",8016,8058,"+",83
"LdBPK_100110.1",8078,8104,"+",101
"LdBPK_100110.1",8795,8810,"+",53
"LdBPK_100110.1",9194,9225,"-",75
"LdBPK_100140.1",265,294,"-",79
"LdBPK_100140.1",2366,2400,"-",48
"LdBPK_100140.1",2686,2719,"-",164
"LdBPK_100140.1",2732,2762,"+",51
"LdBPK_100140.1",2922,2954,"-",54
"LdBPK_100140.1",2994,3039,"-",103
"LdBPK_100140.1",3195,3219,"-",59
"LdBPK_100140.1",3357,3390,"-",48
"LdBPK_100140.1",3533,3567,"-",67
"LdBPK_100140.1",3790,3819,"-",48
"LdBPK_100140.1",4345,4388,"-",52
"LdBPK_100140.1",6495,6517,"+",53
"LdBPK_100140.1",6636,6659,"-",60
"LdBPK_100140.1",7108,7123,"-",53
"LdBPK_100140.1",7445,7480,"-",83
"LdBPK_100140.1",7548,7564,"-",52
"LdBPK_100140.1",7567,7582,"+",53
"LdBPK_100140.1",7605,7653,"+",70
"LdBPK_100140.1",8102,8148,"-",49
"LdBPK_100140.1",9118,9148,"-",79
"LdBPK_100140.1",9555,9585,"-",79
"LdBPK_100140.1",9778,9796,"-",51
"LdBPK_100140.1",9910,9945,"+",71
"LdBPK_100140.1",9994,10026,"+",50
"LdBPK_100140.1",10100,10124,"-",52
"LdBPK_100140.1",10180,10204,"-",67
"LdBPK_100140.1",10450,10482,"+",50
"LdBPK_100140.1",10556,10580,"-",52
"LdBPK_100140.1",10636,10660,"-",67
"LdBPK_100380.1",264,290,"-",68
"LdBPK_100380.1",333,360,"-",48
"LdBPK_100380.1",656,696,"+",83
"LdBPK_100380.1",713,751,"+",51
"LdBPK_100380.1",796,829,"+",123
"LdBPK_100380.1",1363,1397,"-",88
"LdBPK_100380.1",1980,2007,"-",51
"LdBPK_100380.1",2260,2298,"-",125
"LdBPK_100380.1",2397,2415,"-",67
"LdBPK_100380.1",2610,2628,"+",49
"LdBPK_100380.1",2959,2988,"-",73
"LdBPK_100380.1",3141,3168,"+",73
"LdBPK_100380.1",3387,3421,"+",65
"LdBPK_100380.1",6984,7015,"-",67
"LdBPK_100380.1",7128,7147,"-",66
"LdBPK_100380.1",7482,7520,"-",68
"LdBPK_100380.1",7666,7703,"-",90
"LdBPK_100380.1",7705,7738,"-",131
"LdBPK_100380.1",8368,8401,"-",75
"LdBPK_100380.1",8497,8525,"-",82
"LdBPK_100380.1",8791,8805,"-",55
"LdBPK_100380.1",8845,8871,"-",134
"LdBPK_100380.1",9036,9056,"+",64
"LdBPK_100380.1",9081,9095,"-",73
"LdBPK_100380.1",9159,9173,"+",73
"LdBPK_100380.1",9315,9336,"-",127
"LdBPK_100380.1",10532,10581,"-",83
"LdBPK_100380.1",10722,10742,"-",65
"LdBPK_100380.1",10851,10887,"-",89
"LdBPK_100700.1",147,191,"+",49
"LdBPK_100700.1",339,370,"+",93
"LdBPK_100700.1",450,464,"+",55
"LdBPK_100700.1",569,600,"+",78
"LdBPK_100700.1",742,763,"-",62
"LdBPK_100700.1",1657,1686,"-",48
"LdBPK_100700.1",2182,2229,"+",70
"LdBPK_100700.1",2245,2282,"+",57
"LdBPK_100700.1",2708,2753,"+",74
"LdBPK_100700.1",2888,2917,"+",92
"LdBPK_100700.1",3056,3092,"+",163
"LdBPK_100700.1",3169,3192,"+",61
"LdBPK_100700.1",6145,6168,"+",63
"LdBPK_101430.1",4,34,"-",51
"LdBPK_101430.1",2035,2060,"-",57
"LdBPK_101430.1",3108,3132,"-",48
"LdBPK_101430.1",3900,3940,"+",48
"LdBPK_101430.1",3983,3998,"+",53
"LdBPK_101430.1",4083,4111,"+",71
"LdBPK_101010.1",27,49,"+",94
"LdBPK_101010.1",264,295,"+",52
"LdBPK_101010.1",363,385,"+",79
"LdBPK_101010.1",406,442,"-",61
"LdBPK_101010.1",611,641,"+",51
"LdBPK_101010.1",729,756,"+",60
"LdBPK_101010.1",818,850,"+",62
"LdBPK_101010.1",937,956,"-",49
"LdBPK_101010.1",975,997,"-",107
"LdBPK_101010.1",1077,1125,"+",90
"LdBPK_101010.1",1579,1593,"+",55
"LdBPK_101010.1",1960,2003,"-",244
"LdBPK_101010.1",3420,3456,"+",59
"LdBPK_101010.1",4493,4522,"-",51
"LdBPK_101010.1",5013,5054,"-",55
"LdBPK_101010.1",6127,6146,"+",112
"LdBPK_101010.1",6328,6354,"+",72
"LdBPK_101010.1",6752,6772,"+",64
"LdBPK_101010.1",7147,7188,"+",55
"LdBPK_101010.1",7399,7416,"+",87
"LdBPK_100910.1",65,88,"+",60
"LdBPK_100910.1",93,116,"+",60
"LdBPK_100910.1",201,233,"+",65
"LdBPK_100910.1",485,510,"+",89
"LdBPK_100910.1",709,722,"-",75
"LdBPK_100910.1",785,812,"+",51
"LdBPK_100910.1",896,912,"+",70
"LdBPK_100910.1",1803,1823,"+",64
"LdBPK_100910.1",1908,1941,"+",119
"LdBPK_100910.1",2044,2057,"-",75
"LdBPK_100910.1",2692,2709,"+",50
"LdBPK_101270.1",559,576,"+",69
"LdBPK_101270.1",780,829,"+",107
"LdBPK_101270.1",1225,1240,"-",53
"LdBPK_101270.1",2403,2418,"+",72
"LdBPK_101270.1",2743,2779,"+",51
"LdBPK_101270.1",3820,3855,"+",51
"LdBPK_101180.1",1149,1179,"-",51
"LdBPK_101180.1",1309,1337,"+",54
"LdBPK_101180.1",1360,1392,"+",108
"LdBPK_101180.1",1876,1918,"+",67
"LdBPK_101180.1",2272,2292,"+",54
"LdBPK_101180.1",2371,2393,"+",72
"LdBPK_101180.1",2615,2633,"+",95
"LdBPK_101180.1",2849,2876,"-",53
"LdBPK_101160.1",182,206,"+",113
"LdBPK_101160.1",358,392,"+",83
"LdBPK_101160.1",987,1005,"+",52
"LdBPK_101160.1",1296,1319,"+",60
"LdBPK_101160.1",1409,1427,"-",67
"LdBPK_101160.1",1493,1506,"+",75
"LdBPK_101160.1",1789,1813,"-",76
"LdBPK_101160.1",2039,2065,"-",49
"LdBPK_101160.1",2399,2423,"+",48
"LdBPK_101160.1",2609,2632,"+",77
"LdBPK_101160.1",4808,4832,"+",105
"LdBPK_101160.1",5680,5711,"+",48
"LdBPK_101160.1",6054,6096,"+",124
"LdBPK_101160.1",6258,6292,"+",103
"LdBPK_101160.1",6327,6366,"-",67
"LdBPK_101160.1",6380,6407,"+",73
"LdBPK_101160.1",6592,6627,"+",61
"LdBPK_101160.1",8068,8090,"+",63
"LdBPK_100540.1",2,48,"-",107
"LdBPK_100540.1",170,200,"+",51
"LdBPK_100540.1",265,307,"+",66
"LdBPK_100540.1",866,910,"+",58
"LdBPK_100540.1",1316,1348,"+",50
"LdBPK_100540.1",2111,2135,"+",59
"LdBPK_100540.1",4058,4076,"-",51
"LdBPK_100540.1",4288,4336,"-",56
"LdBPK_100540.1",4604,4640,"-",81
"LdBPK_100540.1",5193,5239,"-",73
"LdBPK_100540.1",5339,5375,"-",70
"LdBPK_100540.1",6509,6532,"+",72
"LdBPK_100540.1",6939,6975,"+",64
"LdBPK_100540.1",7195,7214,"-",47
"LdBPK_100540.1",7734,7768,"+",51
"LdBPK_100540.1",7900,7923,"-",60
"LdBPK_100540.1",7997,8024,"-",69
"LdBPK_100540.1",8150,8187,"-",130
"LdBPK_100540.1",9189,9231,"-",122
"LdBPK_100540.1",9381,9399,"-",113
"LdBPK_100540.1",9471,9491,"-",92
"LdBPK_100540.1",10617,10660,"-",63
"LdBPK_100540.1",11212,11259,"-",84
"LdBPK_100540.1",11440,11457,"+",59
"LdBPK_100540.1",11594,11640,"-",57
"LdBPK_100540.1",11995,12034,"-",98
"LdBPK_100540.1",12212,12245,"+",47
"LdBPK_100540.1",12334,12347,"-",47
"LdBPK_100540.1",13195,13227,"-",61
"LdBPK_100540.1",13386,13416,"+",55
"LdBPK_100540.1",13490,13511,"+",62
"LdBPK_100540.1",13663,13681,"+",67
"LdBPK_100540.1",13682,13728,"-",80
"LdBPK_100540.1",13757,13784,"-",101
"LdBPK_100540.1",14125,14163,"+",68
"LdBPK_100540.1",14410,14432,"+",61
"LdBPK_100540.1",14677,14716,"-",54
"LdBPK_100540.1",14728,14747,"-",66
"LdBPK_100540.1",15232,15247,"+",53
"LdBPK_100540.1",15599,15624,"+",71
"LdBPK_101280.1",18,33,"+",72
"LdBPK_101280.1",358,394,"+",51
"LdBPK_101280.1",1435,1470,"+",51
"LdBPK_101280.1",3251,3265,"+",55
"LdBPK_101280.1",3855,3882,"-",71
"LdBPK_101280.1",4180,4208,"+",83
"LdBPK_100300.1",81,113,"-",91
"LdBPK_100300.1",298,321,"-",96
"LdBPK_100300.1",443,479,"-",58
"LdBPK_100300.1",546,595,"-",57
"LdBPK_100300.1",728,751,"-",115
"LdBPK_100300.1",913,942,"-",126
"LdBPK_100300.1",1158,1189,"+",60
"LdBPK_100300.1",1230,1256,"-",52
"LdBPK_100300.1",1795,1816,"+",52
"LdBPK_100300.1",1882,1912,"+",47
"LdBPK_100300.1",3163,3186,"-",60
"LdBPK_100300.1",3191,3215,"+",69
"LdBPK_100300.1",3951,3977,"+",63
"LdBPK_100300.1",5085,5110,"-",51
"LdBPK_100300.1",6980,7012,"-",48
"LdBPK_100300.1",8152,8172,"-",110
"LdBPK_100300.1",8263,8282,"-",54
"LdBPK_100300.1",8661,8678,"+",115
"LdBPK_100300.1",8932,8952,"-",49
"LdBPK_100310.1",115,135,"-",110
"LdBPK_100310.1",226,245,"-",54
"LdBPK_100310.1",624,641,"+",115
"LdBPK_100310.1",895,915,"-",49
"LdBPK_100310.1",1978,2000,"+",49
"LdBPK_100310.1",3220,3243,"+",70
"LdBPK_100310.1",3539,3576,"-",134
"LdBPK_100310.1",4175,4211,"-",57
"LdBPK_100310.1",4260,4278,"-",67
"LdBPK_100310.1",4364,4410,"+",62
"LdBPK_100310.1",4516,4549,"-",78
"LdBPK_100310.1",4915,4939,"-",69
"LdBPK_100310.1",5078,5121,"-",82
"LdBPK_100310.1",5146,5160,"-",73
"LdBPK_100560.1",878,912,"-",91
"LdBPK_100560.1",1337,1367,"-",59
"LdBPK_100560.1",1381,1399,"+",54
"LdBPK_100560.1",1466,1494,"-",107
"LdBPK_100560.1",1647,1662,"-",55
"LdBPK_100560.1",1777,1798,"-",64
"LdBPK_100560.1",3238,3256,"-",67
"LdBPK_100560.1",3381,3404,"-",79
"LdBPK_100560.1",4034,4052,"+",67
"LdBPK_100560.1",4053,4099,"-",80
"LdBPK_100560.1",4128,4154,"-",102
"LdBPK_100560.1",4503,4529,"-",102
"LdBPK_100560.1",4935,4961,"-",102
"LdBPK_100560.1",5314,5352,"+",68
"LdBPK_100560.1",5812,5840,"-",132
"LdBPK_100560.1",5916,5942,"+",101
"LdBPK_100560.1",6053,6102,"-",101
"LdBPK_100560.1",6212,6245,"+",108
"LdBPK_100560.1",6241,6274,"-",52
"LdBPK_100560.1",6378,6400,"-",94
"LdBPK_100560.1",6417,6453,"-",57
"LdBPK_100560.1",7392,7417,"+",93
"LdBPK_101170.1",643,674,"+",48
"LdBPK_101170.1",1017,1059,"+",124
"LdBPK_101170.1",1221,1255,"+",103
"LdBPK_101170.1",1290,1329,"-",67
"LdBPK_101170.1",1343,1370,"+",73
"LdBPK_101170.1",1555,1590,"+",61
"LdBPK_101170.1",3031,3053,"+",63
"LdBPK_101450.1",429,443,"-",73
"LdBPK_101450.1",4768,4799,"-",50
"LdBPK_101450.1",5312,5344,"-",105
"LdBPK_101450.1",5982,6024,"-",80
"LdBPK_101450.1",6680,6694,"+",73
"LdBPK_101450.1",6748,6776,"-",88
"LdBPK_101330.1",909,937,"-",47
"LdBPK_100200.1",373,394,"-",73
"LdBPK_100200.1",521,536,"-",53
"LdBPK_100200.1",1057,1078,"-",92
"LdBPK_100200.1",1275,1303,"-",83
"LdBPK_100200.1",3162,3189,"-",51
"LdBPK_100200.1",3584,3603,"-",95
"LdBPK_100200.1",3893,3930,"-",70
"LdBPK_100200.1",4248,4283,"-",74
"LdBPK_100200.1",4367,4389,"+",61
"LdBPK_100200.1",4527,4545,"-",67
"LdBPK_100200.1",4718,4742,"-",59
"LdBPK_100200.1",6743,6780,"+",119
"LdBPK_100200.1",7099,7131,"+",49
"LdBPK_100200.1",7178,7217,"-",85
"LdBPK_100200.1",7500,7531,"-",87
"LdBPK_100200.1",7967,7999,"+",50
"LdBPK_100200.1",8234,8268,"-",56
"LdBPK_100200.1",8643,8663,"+",73
"LdBPK_100200.1",8738,8758,"-",47
"LdBPK_100200.1",8936,8964,"-",68
"LdBPK_101060.1",413,433,"+",64
"LdBPK_101060.1",555,596,"+",110
"LdBPK_101060.1",699,730,"+",65
"LdBPK_101060.1",876,909,"+",78
"LdBPK_101060.1",1576,1597,"+",99
"LdBPK_101060.1",1746,1777,"-",82
"LdBPK_101060.1",2084,2104,"+",64
"LdBPK_101060.1",3178,3208,"+",52
"LdBPK_101060.1",3541,3571,"+",51
"LdBPK_101060.1",4334,4355,"+",94
"LdBPK_101060.1",4581,4610,"+",79
"LdBPK_100480.1",569,589,"-",73
"LdBPK_100480.1",1392,1435,"-",110
"LdBPK_100480.1",1589,1615,"-",74
"LdBPK_100480.1",1697,1728,"-",53
"LdBPK_100480.1",1845,1869,"+",59
"LdBPK_100480.1",2226,2263,"-",56
"LdBPK_100480.1",2845,2876,"-",77
"LdBPK_100480.1",3829,3859,"-",67
"LdBPK_100480.1",4293,4338,"-",47
"LdBPK_100480.1",5405,5431,"+",66
"LdBPK_100480.1",6318,6361,"+",52
"LdBPK_100480.1",6520,6544,"+",86
"LdBPK_100480.1",6591,6606,"+",55
"LdBPK_100480.1",6631,6667,"-",100
"LdBPK_100480.1",6741,6780,"-",83
"LdBPK_100480.1",8889,8913,"+",91
"LdBPK_100480.1",9015,9037,"+",62
"LdBPK_100480.1",9126,9155,"+",52
"LdBPK_100480.1",9287,9314,"+",52
"LdBPK_100480.1",10966,10997,"-",80
"LdBPK_100480.1",11014,11044,"-",69
"LdBPK_100480.1",11078,11119,"-",69
"LdBPK_100480.1",13178,13202,"-",87
"LdBPK_100480.1",13322,13341,"+",66
"LdBPK_100480.1",13697,13721,"-",87
"LdBPK_100480.1",13838,13866,"-",94
"LdBPK_100480.1",13918,13952,"+",67
"LdBPK_100480.1",13996,14022,"-",56
"LdBPK_100480.1",14097,14122,"-",47
"LdBPK_100480.1",14173,14198,"-",112
"LdBPK_100480.1",14351,14370,"-",52
"LdBPK_100480.1",14427,14458,"-",111
"LdBPK_100480.1",14586,14615,"-",80
"LdBPK_100480.1",14682,14726,"-",92
"LdBPK_100480.1",14728,14749,"-",48
"LdBPK_100480.1",14759,14776,"-",69
"LdBPK_100480.1",14794,14827,"-",92
"LdBPK_100480.1",14861,14902,"-",69
"LdBPK_100870.1",533,556,"+",96
"LdBPK_100870.1",1050,1066,"-",53
"LdBPK_100870.1",1110,1132,"+",48
"LdBPK_100870.1",1514,1551,"+",104
"LdBPK_100870.1",3360,3382,"+",79
"LdBPK_100870.1",3433,3454,"-",63
"LdBPK_100870.1",3456,3472,"-",70
"LdBPK_100870.1",3652,3674,"+",69
"LdBPK_101120.1",353,381,"+",67
"LdBPK_101120.1",445,473,"-",83
"LdBPK_101120.1",2517,2563,"+",52
"LdBPK_101120.1",3059,3090,"+",51
"LdBPK_101120.1",4888,4928,"+",49
"LdBPK_101120.1",5076,5098,"+",62
"LdBPK_101120.1",5115,5145,"+",78
"LdBPK_100950.1",195,214,"+",112
"LdBPK_100950.1",216,253,"+",76
"LdBPK_100950.1",398,442,"-",78
"LdBPK_100950.1",455,478,"+",87
"LdBPK_100950.1",513,549,"+",63
"LdBPK_100950.1",654,684,"+",66
"LdBPK_100950.1",3127,3156,"+",51
"LdBPK_100950.1",4716,4752,"-",59
"LdBPK_100950.1",5909,5944,"+",82
"LdBPK_100950.1",6029,6047,"+",57
"LdBPK_100950.1",6682,6724,"-",91
"LdBPK_100950.1",6900,6947,"-",76
"LdBPK_100950.1",7252,7292,"+",90
"LdBPK_100570.1",167,185,"-",67
"LdBPK_100570.1",310,333,"-",79
"LdBPK_100570.1",963,981,"+",67
"LdBPK_100570.1",982,1028,"-",80
"LdBPK_100570.1",1057,1083,"-",102
"LdBPK_100570.1",1432,1458,"-",102
"LdBPK_100570.1",1864,1890,"-",102
"LdBPK_100570.1",2243,2281,"+",68
"LdBPK_100570.1",2741,2769,"-",132
"LdBPK_100570.1",2845,2871,"+",101
"LdBPK_100570.1",2982,3031,"-",101
"LdBPK_100570.1",3141,3174,"+",108
"LdBPK_100570.1",3170,3203,"-",52
"LdBPK_100570.1",3307,3329,"-",94
"LdBPK_100570.1",3346,3382,"-",57
"LdBPK_100570.1",4321,4346,"+",93
"LdBPK_100570.1",8588,8602,"+",73
"LdBPK_100620.1",459,490,"-",63
"LdBPK_100620.1",2354,2390,"+",106
"LdBPK_111230.1",1821,1860,"+",53
"LdBPK_111230.1",6096,6123,"+",55
"LdBPK_111230.1",9768,9795,"+",55
"LdBPK_111230.1",11111,11149,"-",62
"LdBPK_111230.1",24653,24680,"+",55
"LdBPK_111230.1",25387,25409,"-",89
"LdBPK_111230.1",25908,25952,"-",60
"LdBPK_111060.1",605,634,"+",108
"LdBPK_111060.1",811,855,"-",47
"LdBPK_111060.1",1142,1168,"+",56
"LdBPK_111060.1",1415,1440,"-",69
"LdBPK_111060.1",1483,1510,"+",58
"LdBPK_111060.1",1786,1813,"-",131
"LdBPK_111060.1",2243,2285,"+",72
"LdBPK_111060.1",2627,2650,"+",77
"LdBPK_111060.1",3533,3558,"-",63
"LdBPK_111060.1",5354,5381,"+",69
"LdBPK_111060.1",6279,6300,"-",62
"LdBPK_111060.1",7492,7518,"-",48
"LdBPK_111060.1",7688,7704,"-",52
"LdBPK_110300.1",346,367,"+",49
"LdBPK_110300.1",704,728,"-",71
"LdBPK_110300.1",1635,1650,"+",72
"LdBPK_110300.1",1911,1942,"-",51
"LdBPK_110300.1",2008,2040,"-",75
"LdBPK_111130.1",519,539,"+",48
"LdBPK_111130.1",612,661,"-",56
"LdBPK_111130.1",958,1003,"-",77
"LdBPK_111130.1",1679,1702,"+",61
"LdBPK_111080.1",364,386,"+",51
"LdBPK_111080.1",441,474,"-",48
"LdBPK_111080.1",2044,2081,"+",114
"LdBPK_111080.1",2196,2229,"-",48
"LdBPK_111080.1",2354,2390,"-",109
"LdBPK_111080.1",2559,2598,"-",55
"LdBPK_111080.1",2837,2863,"-",51
"LdBPK_111080.1",2986,3031,"-",104
"LdBPK_111080.1",3190,3222,"-",52
"LdBPK_111080.1",3291,3314,"-",78
"LdBPK_111080.1",3867,3900,"-",52
"LdBPK_111080.1",4189,4229,"+",49
"LdBPK_111080.1",5350,5366,"-",54
"LdBPK_111080.1",5603,5621,"+",67
"LdBPK_111080.1",5779,5802,"-",105
"LdBPK_111080.1",5871,5889,"-",113
"LdBPK_111080.1",6066,6100,"+",83
"LdBPK_111080.1",7000,7017,"-",87
"LdBPK_110280.1",2094,2120,"-",86
"LdBPK_110280.1",2224,2238,"+",73
"LdBPK_110280.1",3034,3070,"-",54
"LdBPK_110280.1",5249,5270,"+",63
"LdBPK_110280.1",5526,5565,"-",87
"LdBPK_110990.1",36,55,"+",66
"LdBPK_110990.1",323,353,"-",80
"LdBPK_110990.1",771,800,"-",51
"LdBPK_110990.1",1325,1360,"-",59
"LdBPK_110990.1",3167,3208,"+",57
"LdBPK_110990.1",5034,5071,"+",62
"LdBPK_110990.1",5976,6020,"-",67
"LdBPK_110990.1",6256,6291,"-",60
"LdBPK_110990.1",7173,7199,"-",91
"LdBPK_110610.1",1575,1605,"-",50
"LdBPK_110610.1",2847,2867,"+",73
"LdBPK_110610.1",3055,3071,"-",54
"LdBPK_110610.1",4101,4134,"-",90
"LdBPK_110610.1",4387,4427,"-",146
"LdBPK_110610.1",4678,4702,"-",54
"LdBPK_110610.1",5301,5320,"-",49
"LdBPK_110610.1",5456,5472,"-",53
"LdBPK_110610.1",5808,5824,"-",70
"LdBPK_110610.1",5859,5876,"-",54
"LdBPK_110610.1",6012,6052,"-",87
"LdBPK_110610.1",6106,6121,"-",53
"LdBPK_110610.1",6180,6216,"-",75
"LdBPK_110610.1",6305,6349,"-",50
"LdBPK_110610.1",6825,6842,"-",52
"LdBPK_110610.1",7142,7169,"-",76
"LdBPK_110610.1",7606,7634,"-",94
"LdBPK_110610.1",7769,7784,"-",72
"LdBPK_110610.1",8152,8183,"-",122
"LdBPK_110610.1",8663,8694,"-",91
"LdBPK_110610.1",9179,9209,"-",51
"LdBPK_110610.1",9907,9920,"-",47
"LdBPK_110610.1",11456,11479,"-",63
"LdBPK_110610.1",11594,11642,"-",54
"LdBPK_110060.1",1368,1388,"-",49
"LdBPK_110060.1",4803,4830,"-",70
"LdBPK_110060.1",5566,5585,"-",54
"LdBPK_110680.1",192,218,"-",86
"LdBPK_110680.1",656,682,"-",86
"LdBPK_110680.1",960,983,"+",59
"LdBPK_110680.1",1074,1123,"+",60
"LdBPK_110680.1",1436,1463,"+",55
"LdBPK_110680.1",1559,1581,"-",53
"LdBPK_110680.1",1716,1743,"+",81
"LdBPK_110680.1",1929,1963,"-",62
"LdBPK_110680.1",4768,4789,"+",53
"LdBPK_110680.1",5127,5148,"+",53
"LdBPK_110680.1",5453,5480,"-",55
"LdBPK_110680.1",5825,5862,"+",70
"LdBPK_110680.1",6327,6359,"+",49
"LdBPK_110680.1",7340,7362,"-",107
"LdBPK_110680.1",8169,8191,"-",74
"LdBPK_110680.1",9014,9056,"-",71
"LdBPK_110680.1",9749,9788,"-",66
"LdBPK_110680.1",10432,10447,"-",53
"LdBPK_110270.1",18,35,"-",52
"LdBPK_110270.1",200,221,"+",49
"LdBPK_110270.1",719,741,"-",69
"LdBPK_110270.1",1266,1303,"-",47
"LdBPK_110270.1",4099,4125,"-",86
"LdBPK_110270.1",4229,4243,"+",73
"LdBPK_110270.1",5039,5075,"-",54
"LdBPK_110410.1",623,648,"-",71
"LdBPK_110410.1",682,696,"+",73
"LdBPK_110410.1",817,848,"-",111
"LdBPK_110410.1",1097,1118,"+",64
"LdBPK_110410.1",1172,1202,"-",51
"LdBPK_110410.1",1539,1553,"+",73
"LdBPK_110410.1",4717,4744,"+",69
"LdBPK_110410.1",5409,5442,"-",48
"LdBPK_111280.1",1198,1228,"-",62
"LdBPK_111280.1",8060,8085,"-",72
"LdBPK_111280.1",9817,9846,"+",52
"LdBPK_111280.1",10019,10068,"-",58
"LdBPK_111280.1",10111,10139,"-",60
"LdBPK_110630.1",347,386,"-",49
"LdBPK_110630.1",947,969,"-",135
"LdBPK_110630.1",2380,2405,"-",102
"LdBPK_110630.1",2895,2931,"-",88
"LdBPK_110630.1",2973,3021,"-",75
"LdBPK_110630.1",3049,3086,"-",58
"LdBPK_110630.1",3278,3297,"-",47
"LdBPK_110630.1",3464,3483,"+",51
"LdBPK_110630.1",6194,6232,"+",100
"LdBPK_110630.1",6263,6304,"+",50
"LdBPK_110630.1",7588,7613,"+",85
"LdBPK_110630.1",7731,7748,"-",50
"LdBPK_110630.1",7909,7931,"-",107
"LdBPK_110630.1",8454,8477,"-",115
"LdBPK_110250.1",122,159,"-",59
"LdBPK_110250.1",668,697,"-",58
"LdBPK_110250.1",829,860,"-",88
"LdBPK_110250.1",1027,1049,"-",97
"LdBPK_110250.1",1962,1992,"-",57
"LdBPK_110250.1",4767,4811,"-",48
"LdBPK_110250.1",5135,5159,"-",59
"LdBPK_110250.1",5207,5220,"+",47
"LdBPK_110250.1",5681,5710,"-",69
"LdBPK_110250.1",6094,6130,"-",89
"LdBPK_110350.1",326,352,"-",52
"LdBPK_110350.1",1734,1749,"+",55
"LdBPK_110350.1",1980,2003,"-",87
"LdBPK_110350.1",2016,2043,"+",86
"LdBPK_110350.1",2230,2273,"-",67
"LdBPK_110350.1",2346,2376,"+",50
"LdBPK_110350.1",2681,2695,"+",73
"LdBPK_110350.1",3187,3215,"-",99
