"seq_id","pqsNumber"
"LdBPK_090690.1",10
"LdBPK_090230.1",12
"LdBPK_091260.1",5
"LdBPK_090501.1",11
"LdBPK_090140.1",11
"LdBPK_090460.1",23
"LdBPK_090850.1",9
"LdBPK_091460.1",4
"LdBPK_090290.1",17
"LdBPK_091090.1",13
"LdBPK_091000.1",8
"LdBPK_090550.1",8
"LdBPK_091050.1",18
"LdBPK_091440.1",12
"LdBPK_090930.1",10
"LdBPK_091530.1",2
"LdBPK_090760.1",13
"LdBPK_090160.1",19
"LdBPK_091430.1",9
"LdBPK_090120.1",42
"LdBPK_090530.1",17
"LdBPK_090030.1",0
"LdBPK_090670.1",14
"LdBPK_090070.1",3
"LdBPK_090810.1",22
"LdBPK_090370.1",9
"LdBPK_090360.1",7
"LdBPK_091520.1",2
"LdBPK_090190.1",9
"LdBPK_090600.1",12
"LdBPK_091340.1",17
"LdBPK_091371.1",16
"LdBPK_090970.1",13
"LdBPK_090570.1",23
"LdBPK_091250.1",11
"LdBPK_091320.1",11
"LdBPK_090910.1",9
"LdBPK_091480.1",5
"LdBPK_090270.1",12
"LdBPK_090820.1",11
"LdBPK_09tRNA9",4
"LdBPK_091160.1",17
"LdBPK_090620.1",15
"LdBPK_090560.1",5
"LdBPK_091590.1",0
"LdBPK_090200.1",8
"LdBPK_091540.1",0
"LdBPK_091400.1",13
"LdBPK_091500.1",8
"LdBPK_091270.1",7
"LdBPK_091210.1",1
"LdBPK_090750.1",11
"LdBPK_091470.1",3
"LdBPK_10tRNA3",0
"LdBPK_100460.1",22
"LdBPK_100250.1",24
"LdBPK_100030.1",2
"LdBPK_100220.1",9
"LdBPK_100960.1",9
"LdBPK_101040.1",11
"LdBPK_100240.1",23
"LdBPK_100080.1",2
"LdBPK_100420.1",9
"LdBPK_100860.1",10
"LdBPK_100590.1",6
"LdBPK_100320.1",14
"LdBPK_100350.1",17
"LdBPK_100580.1",4
"LdBPK_100430.1",11
"LdBPK_10tRNA2",0
"LdBPK_101140.1",3
"LdBPK_100210.1",20
"LdBPK_101220.1",15
"LdBPK_100290.1",19
"LdBPK_100520.1",18
"LdBPK_100640.1",2
"LdBPK_101080.1",9
"LdBPK_100850.1",6
"LdBPK_100730.1",4
"LdBPK_101370.1",3
"LdBPK_101000.1",13
"LdBPK_100770.1",4
"LdBPK_101070.1",3
"LdBPK_100130.1",27
"LdBPK_101090.1",13
"LdBPK_100450.1",11
"LdBPK_100190.1",6
"LdBPK_100040.1",7
"LdBPK_100340.1",16
"LdBPK_101440.1",4
"LdBPK_100160.1",11
"LdBPK_100260.1",10
"LdBPK_100170.1",8
"LdBPK_100230.1",10
"LdBPK_100880.1",13
"LdBPK_100070.1",4
"LdBPK_100120.1",17
"LdBPK_100690.1",12
"LdBPK_100890.1",8
"LdBPK_100710.1",24
"LdBPK_100330.1",11
"LdBPK_101100.1",9
"LdBPK_101290.1",10
"LdBPK_101030.1",12
"LdBPK_101420.1",3
"LdBPK_101240.1",13
"LdBPK_100980.1",7
"LdBPK_100090.1",6
"LdBPK_100510.1",27
"LdBPK_100820.1",8
"LdBPK_100810.1",10
"LdBPK_100720.1",13
"LdBPK_100790.1",20
"LdBPK_100060.1",8
"LdBPK_100280.1",11
"LdBPK_101460.1",9
"LdBPK_101380.1",4
"LdBPK_100840.1",5
"LdBPK_101110.1",6
"LdBPK_101130.1",5
"LdBPK_101300.1",9
"LdBPK_100680.1",18
"LdBPK_100670.1",14
"LdBPK_101360.1",0
"LdBPK_100270.1",7
"LdBPK_101320.1",0
"LdBPK_100760.1",8
"LdBPK_100930.1",14
"LdBPK_100600.1",0
"LdBPK_100630.1",2
"LdBPK_101350.1",1
"LdBPK_100780.1",14
"LdBPK_100521.1",34
"LdBPK_101410.1",7
"LdBPK_100940.1",11
"LdBPK_100410.1",22
"LdBPK_100180.1",2
"LdBPK_101200.1",15
"LdBPK_101050.1",10
"LdBPK_100100.1",16
"LdBPK_100800.1",26
"LdBPK_100830.1",10
"LdBPK_101260.1",9
"LdBPK_101020.1",9
"LdBPK_100740.1",3
"LdBPK_100020.1",0
"LdBPK_100370.1",22
"LdBPK_101400.1",17
"LdBPK_100990.1",7
"LdBPK_101310.1",2
"LdBPK_100150.1",22
"LdBPK_100660.1",27
"LdBPK_101230.1",10
"LdBPK_101250.1",15
"LdBPK_100440.1",10
"LdBPK_100390.1",34
"LdBPK_100750.1",6
"LdBPK_101190.1",15
"LdBPK_100610.1",2
"LdBPK_100650.1",23
"LdBPK_100400.1",35
"LdBPK_100920.1",8
"LdBPK_101210.1",9
"LdBPK_100360.1",17
"LdBPK_101340.1",2
"LdBPK_100550.1",31
"LdBPK_101390.1",12
"LdBPK_100900.1",9
"LdBPK_10tRNA1",0
"LdBPK_101150.1",10
"LdBPK_100110.1",17
"LdBPK_100140.1",29
"LdBPK_100380.1",29
"LdBPK_100700.1",13
"LdBPK_101430.1",6
"LdBPK_101010.1",20
"LdBPK_100910.1",11
"LdBPK_101270.1",6
"LdBPK_101180.1",8
"LdBPK_101160.1",18
"LdBPK_100540.1",40
"LdBPK_101280.1",6
"LdBPK_100300.1",19
"LdBPK_100310.1",14
"LdBPK_100560.1",22
"LdBPK_101170.1",7
"LdBPK_101450.1",6
"LdBPK_101330.1",1
"LdBPK_100200.1",20
"LdBPK_101060.1",11
"LdBPK_100480.1",38
"LdBPK_100870.1",8
"LdBPK_101120.1",7
"LdBPK_100950.1",13
"LdBPK_100570.1",17
"LdBPK_100620.1",2
"LdBPK_111230.1",7
"LdBPK_111060.1",13
"LdBPK_110300.1",5
"LdBPK_111130.1",4
"LdBPK_111080.1",18
"LdBPK_110280.1",5
"LdBPK_110990.1",9
"LdBPK_110610.1",24
"LdBPK_110060.1",3
"LdBPK_110680.1",18
"LdBPK_110270.1",7
"LdBPK_110410.1",8
"LdBPK_111280.1",5
"LdBPK_110630.1",14
"LdBPK_110250.1",10
"LdBPK_110350.1",9
"LdBPK_11tRNA2",3
"LdBPK_110780.1",14
"LdBPK_110050.1",1
"LdBPK_111210.1",21
"LdBPK_111360.1",2
"LdBPK_110830.1",30
"LdBPK_110340.1",8
"LdBPK_110620.1",33
"LdBPK_110370.1",8
"LdBPK_110420.1",8
"LdBPK_111340.1",7
"LdBPK_110430.1",7
"LdBPK_111330.1",9
"LdBPK_110720.1",10
"LdBPK_110170.1",3
"LdBPK_110120.1",9
"LdBPK_110030.1",0
"LdBPK_110180.1",5
"LdBPK_110040.1",0
"LdBPK_111030.1",25
"LdBPK_110660.1",12
"LdBPK_110360.1",11
"LdBPK_110960.1",8
"LdBPK_110910.1",16
"LdBPK_110940.1",15
"LdBPK_110750.1",9
"LdBPK_110090.1",5
"LdBPK_110730.1",14
"LdBPK_110880.1",28
"LdBPK_110810.1",6
"LdBPK_11tRNA3",0
"LdBPK_111310.1",3
"LdBPK_110580.1",0
"LdBPK_110670.1",14
"LdBPK_110200.1",5
"LdBPK_110440.1",9
"LdBPK_110400.1",20
"LdBPK_110470.1",7
"LdBPK_111020.1",13
"LdBPK_110760.1",10
"LdBPK_111320.1",7
"LdBPK_110640.1",9
"LdBPK_110840.1",13
"LdBPK_110900.1",13
"LdBPK_110100.1",4
"LdBPK_111180.1",8
"LdBPK_110550.1",12
"LdBPK_110850.1",9
"LdBPK_110460.1",6
"LdBPK_110190.1",5
"LdBPK_110010.1",1
"LdBPK_111010.1",12
"LdBPK_110800.1",6
"LdBPK_110290.1",4
"LdBPK_11tRNA1",28
"LdBPK_110390.1",19
"LdBPK_110770.1",6
"LdBPK_111110.1",7
"LdBPK_110480.1",24
"LdBPK_111120.1",4
"LdBPK_110310.1",14
"LdBPK_110890.1",18
"LdBPK_110150.1",9
"LdBPK_111000.1",9
"LdBPK_110210.1",13
"LdBPK_110950.1",16
"LdBPK_110970.1",6
"LdBPK_110860.1",9
"LdBPK_110530.1",11
"LdBPK_111050.1",18
"LdBPK_111370.1",4
"LdBPK_111190.1",8
"LdBPK_110330.1",12
"LdBPK_110260.1",8
"LdBPK_110590.1",6
"LdBPK_110070.1",3
"LdBPK_11rRNA1",2
"LdBPK_110930.1",2
"LdBPK_110700.1",6
"LdBPK_111300.1",2
"LdBPK_110380.1",11
"LdBPK_110160.1",8
"LdBPK_110820.1",26
"LdBPK_110240.1",9
"LdBPK_110650.1",12
"LdBPK_110080.1",3
"LdBPK_110740.1",10
"LdBPK_110570.1",1
"LdBPK_111220.1",6
"LdBPK_110230.1",9
"LdBPK_110450.1",6
"LdBPK_111200.1",18
"LdBPK_110710.1",8
"LdBPK_111140.1",11
"LdBPK_111090.1",11
"LdBPK_110500.1",7
"LdBPK_110140.1",3
"LdBPK_110490.1",21
"LdBPK_110510.1",14
"LdBPK_111270.1",10
"LdBPK_110520.1",21
"LdBPK_110320.1",17
"LdBPK_110600.1",21
"LdBPK_111170.1",10
"LdBPK_110980.1",6
"LdBPK_110790.1",17
"LdBPK_110920.1",8
"LdBPK_111160.1",13
"LdBPK_110110.1",4
"LdBPK_111260.1",15
"LdBPK_111070.1",10
"LdBPK_111350.1",3
"LdBPK_110690.1",12
"LdBPK_111290.1",5
"LdBPK_110540.1",4
"LdBPK_111100.1",12
"LdBPK_110020.1",0
"LdBPK_110220.1",11
"LdBPK_110130.1",10
"LdBPK_110870.1",22
"LdBPK_110560.1",9
"LdBPK_111040.1",30
"LdBPK_120880.1",2
"LdBPK_120840.1",8
"LdBPK_120200.1",7
"LdBPK_120155.1",5
"LdBPK_120520.1",13
"LdBPK_120110.1",3
"LdBPK_120460.1",41
"LdBPK_120610.1",12
"LdBPK_120150.1",10
"LdBPK_120770.1",4
"LdBPK_120890.1",3
"LdBPK_120240.1",28
"LdBPK_120060.1",0
"LdBPK_120900.1",2
"LdBPK_120075.1",0
"LdBPK_120070r.1",24
"LdBPK_120100.1",3
"LdBPK_120040.1",0
"LdBPK_120145.1",6
"LdBPK_120280.1",13
"LdBPK_120330.1",28
"LdBPK_120360.1",18
"LdBPK_120760.1",5
"LdBPK_120730.1",15
"LdBPK_120255.1",25
"LdBPK_120420.1",31
"LdBPK_120700.1",44
"LdBPK_120550.1",8
"LdBPK_120830.1",4
"LdBPK_120800.1",11
"LdBPK_120270.1",7
"LdBPK_120640.1",8
"LdBPK_120250.1",3
"LdBPK_120500.1",4
"LdBPK_120440.1",68
"LdBPK_120105.1",32
"LdBPK_120370.1",10
"LdBPK_120050.1",0
"LdBPK_120870.1",3
"LdBPK_120130.1",11
"LdBPK_120450.1",62
"LdBPK_120680.1",21
"LdBPK_120570.1",5
"LdBPK_120320.1",28
"LdBPK_120580.1",7
"LdBPK_120120.1",5
"LdBPK_120160.1",5
"LdBPK_120260.1",17
"LdBPK_120080.1",0
"LdBPK_120340.1",14
"LdBPK_120470.1",39
"LdBPK_120060r.1",9
"LdBPK_120790.1",5
"LdBPK_120820.1",4
"LdBPK_120410.1",13
"LdBPK_120170.1",13
"LdBPK_120710.1",14
"LdBPK_120600.1",12
"LdBPK_120275.1",20
"LdBPK_120650.1",12
"LdBPK_120910.1",1
"LdBPK_120620.1",11
"LdBPK_120560.1",10
"LdBPK_120030.1",0
"LdBPK_120660.1",12
"LdBPK_120070.1",0
"LdBPK_120310.1",16
"LdBPK_120190.1",14
"LdBPK_120860.1",7
"LdBPK_120140.1",10
"LdBPK_120810.1",9
"LdBPK_120667.1",77
"LdBPK_120041.1",0
"LdBPK_120010.1",2
"LdBPK_120750.1",13
"LdBPK_120490.1",0
"LdBPK_120920.1",4
"LdBPK_120480.1",16
"LdBPK_120510.1",8
"LdBPK_120400.1",7
"LdBPK_120930.1",5
"LdBPK_120290.1",20
"LdBPK_120661.1",53
"LdBPK_120430.1",43
"LdBPK_120850.1",8
"LdBPK_120380.1",8
"LdBPK_120210.1",8
"LdBPK_120090.1",1
"LdBPK_120590.1",9
"LdBPK_120540.1",16
"LdBPK_120020.1",0
"LdBPK_120180.1",20
"LdBPK_120530.1",16
"LdBPK_120265.1",7
"LdBPK_120220.1",18
"LdBPK_120780.1",4
"LdBPK_120390.1",7
"LdBPK_120720.1",30
"LdBPK_120300.1",15
"LdBPK_120350.1",22
"LdBPK_120630.1",10
"LdBPK_120740.1",19
"LdBPK_131350.1",15
"LdBPK_130220.1",4
"LdBPK_130090.1",21
"LdBPK_130800.1",19
"LdBPK_131080.1",18
"LdBPK_131380.1",7
"LdBPK_130430.1",8
"LdBPK_130020.1",3
"LdBPK_131500.1",13
"LdBPK_130330.1",8
"LdBPK_130560.1",12
"LdBPK_131200.1",18
"LdBPK_131020.1",10
"LdBPK_131340.1",14
"LdBPK_130710.1",13
"LdBPK_130920.1",8
"LdBPK_130940.1",15
"LdBPK_130350.1",3
"LdBPK_131430.1",3
"LdBPK_130720.1",6
"LdBPK_131260.1",11
"LdBPK_130200.1",22
"LdBPK_130160.1",11
"LdBPK_131190.1",13
"LdBPK_131620.1",17
"LdBPK_131120.1",16
"LdBPK_131550.1",15
"LdBPK_131420.1",3
"LdBPK_130530.1",3
"LdBPK_131330.1",9
"LdBPK_130910.1",7
"LdBPK_130610.1",8
"LdBPK_130840.1",3
"LdBPK_130150.1",14
"LdBPK_130440.1",14
"LdBPK_130760.1",23
"LdBPK_130070.1",6
"LdBPK_130170.1",4
"LdBPK_130130.1",14
"LdBPK_131050.1",6
"LdBPK_131320.1",21
"LdBPK_130290.1",10
"LdBPK_130260.1",16
"LdBPK_131390.1",9
"LdBPK_130040.1",0
"LdBPK_131000.1",8
"LdBPK_130280.1",4
"LdBPK_130990.1",18
"LdBPK_131410.1",0
"LdBPK_130550.1",17
"LdBPK_130750.1",11
"LdBPK_131290.1",7
"LdBPK_130630.1",12
"LdBPK_131540.1",6
"LdBPK_131480.1",10
"LdBPK_130180.1",13
"LdBPK_131310.1",32
"LdBPK_131140.1",9
"LdBPK_131040.1",9
"LdBPK_130850.1",7
"LdBPK_131030.1",9
"LdBPK_130320.1",13
"LdBPK_131170.1",32
"LdBPK_130950.1",14
"LdBPK_130640.1",6
"LdBPK_131210.1",23
"LdBPK_130670.1",11
"LdBPK_130410.1",7
"LdBPK_130970.1",16
"LdBPK_131610.1",11
"LdBPK_130690.1",14
"LdBPK_131230.1",14
"LdBPK_131630.1",22
"LdBPK_131270.1",9
"LdBPK_130210.1",12
"LdBPK_130540.1",10
"LdBPK_130140.1",6
"LdBPK_131570.1",23
"LdBPK_131530.1",7
"LdBPK_130620.1",9
"LdBPK_131110.1",21
"LdBPK_131580.1",20
"LdBPK_130360.1",0
"LdBPK_130830.1",3
"LdBPK_131160.1",26
"LdBPK_131440.1",12
"LdBPK_130570.1",15
"LdBPK_130880.1",3
"LdBPK_130600.1",15
"LdBPK_131520.1",25
"LdBPK_131090.1",16
"LdBPK_130980.1",15
"LdBPK_130490.1",3
"LdBPK_130740.1",14
"LdBPK_130900.1",9
"LdBPK_130250.1",6
"LdBPK_131590.1",12
"LdBPK_131280.1",7
"LdBPK_131010.1",10
"LdBPK_131470.1",14
"LdBPK_130230.1",5
"LdBPK_130300.1",6
"LdBPK_131560.1",23
"LdBPK_130060.1",8
"LdBPK_131220.1",22
"LdBPK_130890.1",7
"LdBPK_130860.1",9
"LdBPK_130310.1",12
"LdBPK_130480.1",5
"LdBPK_130390.1",4
"LdBPK_130380.1",4
"LdBPK_130190.1",24
"LdBPK_131180.1",17
"LdBPK_130680.1",5
"LdBPK_131240.1",15
"LdBPK_131060.1",7
"LdBPK_130650.1",5
"LdBPK_130700.1",21
"LdBPK_131150.1",11
"LdBPK_130580.1",24
"LdBPK_130050.1",2
"LdBPK_130960.1",18
"LdBPK_131600.1",9
"LdBPK_131360.1",6
"LdBPK_131490.1",11
"LdBPK_131250.1",10
"LdBPK_130370.1",3
"LdBPK_130590.1",22
"LdBPK_130820.1",3
"LdBPK_130460.1",19
"LdBPK_130030.1",1
"LdBPK_130810.1",12
"LdBPK_130100.1",18
"LdBPK_131070.1",15
"LdBPK_130470.1",17
"LdBPK_130240.1",9
"LdBPK_130340.1",13
"LdBPK_130270.1",13
"LdBPK_130080.1",9
"LdBPK_130520.1",5
"LdBPK_131100.1",20
"LdBPK_131400.1",1
"LdBPK_130870.1",9
"LdBPK_130120.1",16
"LdBPK_130780.1",5
"LdBPK_130510.1",12
"LdBPK_130420.1",9
"LdBPK_130010.1",6
"LdBPK_131370.1",8
"LdBPK_130500.1",8
"LdBPK_130790.1",10
"LdBPK_130400.1",3
"LdBPK_131130.1",10
"LdBPK_131300.1",15
"LdBPK_130770.1",18
"LdBPK_130660.1",9
"LdBPK_130110.1",8
"LdBPK_130730.1",14
"LdBPK_141380.1",11
"LdBPK_140660.1",19
"LdBPK_140830.1",10
"LdBPK_141190.1",9
"LdBPK_140950.1",13
"LdBPK_140600.1",6
"LdBPK_140170.1",14
"LdBPK_140010.1",4
"LdBPK_140940.1",12
"LdBPK_140750.1",26
"LdBPK_140310.1",12
"LdBPK_141430.1",4
"LdBPK_140670.1",16
"LdBPK_140580.1",14
"LdBPK_141290.1",3
"LdBPK_140610.1",4
"LdBPK_141220.1",8
"LdBPK_140910.1",18
"LdBPK_140250.1",15
"LdBPK_140270.1",10
"LdBPK_140030.1",1
"LdBPK_140630.1",8
"LdBPK_140290.1",3
"LdBPK_140760.1",18
"LdBPK_141330.1",13
"LdBPK_140740.1",18
"LdBPK_141280.1",4
"LdBPK_141100.1",5
"LdBPK_140260.1",20
"LdBPK_140930.1",11
"LdBPK_140510.1",13
"LdBPK_140700.1",20
"LdBPK_140300.1",3
"LdBPK_140330.1",21
"LdBPK_140840.1",3
"LdBPK_140680.1",10
"LdBPK_140410.1",7
"LdBPK_140820.1",12
"LdBPK_140490.1",55
"LdBPK_141010.1",11
"LdBPK_141570.1",7
"LdBPK_141500.1",17
"LdBPK_141410.1",13
"LdBPK_140450.1",11
"LdBPK_140480.1",45
"LdBPK_140730.1",9
"LdBPK_141390.1",12
"LdBPK_140430.1",9
"LdBPK_140280.1",7
"LdBPK_140710.1",13
"LdBPK_141210.1",9
"LdBPK_140960.1",25
"LdBPK_140420.1",5
"LdBPK_140770.1",17
"LdBPK_140130.1",11
"LdBPK_140900.1",21
"LdBPK_14snoRNA1",25
"LdBPK_141030.1",24
"LdBPK_141420.1",8
"LdBPK_141250.1",6
"LdBPK_141020.1",9
"LdBPK_141000.1",22
"LdBPK_140070.1",5
"LdBPK_140540.1",5
"LdBPK_140400.1",16
"LdBPK_140150.1",3
"LdBPK_140560.1",24
"LdBPK_141360.1",7
"LdBPK_141080.1",5
"LdBPK_141550.1",5
"LdBPK_140320.1",17
"LdBPK_140790.1",27
"LdBPK_141440.1",5
"LdBPK_140230.1",14
"LdBPK_140470.1",12
"LdBPK_141560.1",5
"LdBPK_141200.1",13
"LdBPK_141310.1",15
"LdBPK_140210.1",10
"LdBPK_140340.1",27
"LdBPK_141060.1",8
"LdBPK_140990.1",24
"LdBPK_140640.1",15
"LdBPK_141400.1",10
"LdBPK_141150.1",6
"LdBPK_141170.1",17
"LdBPK_140140.1",13
"LdBPK_141480.1",5
"LdBPK_140120.1",10
"LdBPK_141350.1",6
"LdBPK_141260.1",5
"LdBPK_140110.1",7
"LdBPK_140620.1",4
"LdBPK_140080.1",5
"LdBPK_141130.1",19
"LdBPK_140530.1",7
"LdBPK_140800.1",20
"LdBPK_140240.1",6
"LdBPK_140350.1",18
"LdBPK_141590.1",4
"LdBPK_140860.1",18
"LdBPK_140040.1",3
"LdBPK_140390.1",27
"LdBPK_140690.1",16
"LdBPK_140020.1",0
"LdBPK_140440.1",5
"LdBPK_141040.1",24
"LdBPK_141070.1",4
"LdBPK_141050.1",13
"LdBPK_141540.1",7
"LdBPK_140220.1",10
"LdBPK_140550.1",10
"LdBPK_140050.1",2
"LdBPK_141490.1",9
"LdBPK_140920.1",15
"LdBPK_140360.1",13
"LdBPK_140370.1",15
"LdBPK_141370.1",7
"LdBPK_141300.1",16
"LdBPK_140500.1",24
"LdBPK_140870.1",15
"LdBPK_140590.1",4
"LdBPK_140190.1",11
"LdBPK_141240.1",5
"LdBPK_141230.1",4
"LdBPK_141460.1",11
"LdBPK_141580.1",4
"LdBPK_141340.1",13
"LdBPK_140570.1",28
"LdBPK_140810.1",15
"LdBPK_140090.1",3
"LdBPK_140060.1",1
"LdBPK_140460.1",9
"LdBPK_141510.1",15
"LdBPK_141160.1",11
"LdBPK_140890.1",15
"LdBPK_140970.1",14
"LdBPK_140880.1",10
"LdBPK_141470.1",5
"LdBPK_140200.1",13
"LdBPK_141110.1",0
"LdBPK_141450.1",12
"LdBPK_140650.1",21
"LdBPK_141270.1",5
"LdBPK_141320.1",8
"LdBPK_141530.1",7
"LdBPK_140520.1",14
"LdBPK_141120.1",3
"LdBPK_141090.1",5
"LdBPK_140180.1",9
"LdBPK_140160.1",11
"LdBPK_141140.1",18
"LdBPK_140100.1",6
"LdBPK_141180.1",8
"LdBPK_140980.1",15
"LdBPK_141520.1",9
"LdBPK_140380.1",27
"LdBPK_140850.1",18
"LdBPK_151030.1",5
"LdBPK_150330.1",13
"LdBPK_150350.1",8
"LdBPK_151450.1",5
"LdBPK_151050.1",17
"LdBPK_151500.1",8
"LdBPK_151460.1",3
"LdBPK_150370.1",22
"LdBPK_150850.1",11
"LdBPK_150490.1",0
"LdBPK_151190.1",11
"LdBPK_150630.1",19
"LdBPK_150430.1",4
"LdBPK_151150.1",10
"LdBPK_150810.1",20
"LdBPK_151640.1",3
"LdBPK_150910.1",12
"LdBPK_150020.1",3
"LdBPK_151530.1",10
"LdBPK_151020.1",17
"LdBPK_150670.1",45
"LdBPK_151210.1",11
"LdBPK_150160.1",8
"LdBPK_150930.1",8
"LdBPK_150060.1",17
"LdBPK_150800.1",26
"LdBPK_151620.1",2
"LdBPK_150480.1",23
"LdBPK_150610.1",3
"LdBPK_150690.1",35
"LdBPK_150140.1",36
"LdBPK_151540.1",12
"LdBPK_151220.1",16
"LdBPK_150170.1",12
"LdBPK_150950.1",25
"LdBPK_150790.1",58
"LdBPK_151520.1",5
"LdBPK_150770.1",5
"LdBPK_150920.1",8
"LdBPK_150190.1",19
"LdBPK_151090.1",9
"LdBPK_150030.1",2
"LdBPK_151140.1",12
"LdBPK_150130.1",34
"LdBPK_150250.1",2
"LdBPK_150260.1",2
"LdBPK_150520.1",10
"LdBPK_151580.1",3
"LdBPK_151400.1",3
"LdBPK_150180.1",20
"LdBPK_150590.1",12
"LdBPK_151440.1",6
"LdBPK_150390.1",2
"LdBPK_150150.1",13
"LdBPK_150440.1",3
"LdBPK_151130.1",8
"LdBPK_151420.1",9
"LdBPK_151320.1",26
"LdBPK_150270.1",2
"LdBPK_151380.1",4
"LdBPK_150310.1",10
"LdBPK_151370.1",3
"LdBPK_151260.1",4
"LdBPK_150560.1",5
"LdBPK_151590.1",1
"LdBPK_150780.1",47
"LdBPK_150450.1",8
"LdBPK_151270.1",11
"LdBPK_150550.1",21
"LdBPK_151480.1",7
"LdBPK_151410.1",7
"LdBPK_150660.1",36
"LdBPK_151230.1",9
"LdBPK_151600.1",0
"LdBPK_150380.1",15
"LdBPK_151490.1",11
"LdBPK_151560.1",3
"LdBPK_151180.1",14
"LdBPK_151650.1",3
"LdBPK_150750.1",10
"LdBPK_150700.1",20
"LdBPK_150200.1",11
"LdBPK_150900.1",9
"LdBPK_150530.1",6
"LdBPK_151330.1",19
"LdBPK_151070.1",23
"LdBPK_150420.1",4
"LdBPK_151430.1",6
"LdBPK_150640.1",21
"LdBPK_150870.1",8
"LdBPK_151470.1",7
"LdBPK_150070.1",8
"LdBPK_150940.1",27
"LdBPK_150110.1",8
"LdBPK_150050.1",15
"LdBPK_151170.1",8
"LdBPK_150410.1",2
"LdBPK_150210.1",6
"LdBPK_151390.1",5
"LdBPK_150540.1",20
"LdBPK_150080.1",8
"LdBPK_150740.1",11
"LdBPK_150300.1",8
"LdBPK_151080.1",13
"LdBPK_151300b.1",18
"LdBPK_150680.1",37
"LdBPK_150400.1",2
"LdBPK_150240.1",0
"LdBPK_151040.1",7
"LdBPK_151310.1",15
"LdBPK_150840.1",12
"LdBPK_151630.1",2
"LdBPK_151240.1",9
"LdBPK_151000.1",25
"LdBPK_150320.1",15
"LdBPK_150710.1",5
"LdBPK_150090.1",9
"LdBPK_151510.1",4
"LdBPK_151200.1",8
"LdBPK_150230.1",8
"LdBPK_150880.1",13
"LdBPK_150500.1",2
"LdBPK_150460.1",6
"LdBPK_150100.1",11
"LdBPK_151360.1",3
"LdBPK_150360.1",14
"LdBPK_150040.1",4
"LdBPK_151570.1",4
"LdBPK_150470.1",10
"LdBPK_150720.1",8
"LdBPK_151290.1",13
"LdBPK_150600.1",8
"LdBPK_150890.1",8
"LdBPK_151160.1",13
"LdBPK_151110.1",13
"LdBPK_151350.1",11
"LdBPK_150970.1",14
"LdBPK_150120.1",13
"LdBPK_150760.1",6
"LdBPK_150650.1",20
"LdBPK_150220.1",9
"LdBPK_150290.1",13
"LdBPK_151250.1",9
"LdBPK_150580.1",11
"LdBPK_150620.1",9
"LdBPK_150280.1",7
"LdBPK_150010.1",1
"LdBPK_151280.1",14
"LdBPK_150830.1",7
"LdBPK_151340.1",13
"LdBPK_15snoRNA7",16
"LdBPK_150990.1",15
"LdBPK_150340.1",9
"LdBPK_150510.1",7
"LdBPK_151610.1",1
"LdBPK_150960.1",12
"LdBPK_150570.1",13
"LdBPK_151120.1",9
"LdBPK_150860.1",5
"LdBPK_150820.1",11
"LdBPK_150980.1",12
"LdBPK_161270.1",20
"LdBPK_161510.1",18
"LdBPK_160440.1",9
"LdBPK_161390.1",20
"LdBPK_161650.1",10
"LdBPK_160550.1",7
"LdBPK_161620.1",3
"LdBPK_160170.1",2
"LdBPK_160410.1",8
"LdBPK_161670.1",7
"LdBPK_160390.1",8
"LdBPK_160400.1",8
"LdBPK_160370.1",7
"LdBPK_161290.1",15
"LdBPK_161450.1",13
"LdBPK_160090.1",10
"LdBPK_160280.1",4
"LdBPK_161130.1",30
"LdBPK_161720.1",2
"LdBPK_161170.1",5
"LdBPK_160260.1",9
"LdBPK_160490.1",22
"LdBPK_160860.1",6
"LdBPK_161430.1",18
"LdBPK_160880.1",5
"LdBPK_160610.1",5
"LdBPK_160590.1",13
"LdBPK_160980.1",9
"LdBPK_161330.1",8
"LdBPK_161230.1",11
"LdBPK_161150.1",17
"LdBPK_161310.1",9
"LdBPK_160340.1",8
"LdBPK_160870.1",8
"LdBPK_160530.1",14
"LdBPK_160060.1",5
"LdBPK_160710.1",8
"LdBPK_161640.1",7
"LdBPK_160180.1",7
"LdBPK_161040.1",18
"LdBPK_160430.1",7
"LdBPK_160680.1",11
"LdBPK_160570.1",6
"LdBPK_160940.1",14
"LdBPK_161500.1",20
"LdBPK_161760.1",9
"LdBPK_160900.1",2
"LdBPK_161480.1",11
"LdBPK_161610.1",5
"LdBPK_161750.1",6
"LdBPK_161690.1",7
"LdBPK_160070.1",3
"LdBPK_161340.1",7
"LdBPK_161570.1",29
"LdBPK_161700.1",9
"LdBPK_161110.1",20
"LdBPK_160810.1",7
"LdBPK_160050.1",3
"LdBPK_160380.1",6
"LdBPK_161400.1",16
"LdBPK_160330.1",14
"LdBPK_161tRNA1",5
"LdBPK_160720.1",4
"LdBPK_160990.1",20
"LdBPK_160100.1",9
"LdBPK_160700.1",11
"LdBPK_160910.1",1
"LdBPK_160660.1",14
"LdBPK_161600.1",8
"LdBPK_160970.1",2
"LdBPK_160950.1",0
"LdBPK_160820.1",6
"LdBPK_161180.1",9
"LdBPK_160830.1",8
"LdBPK_161590.1",7
"LdBPK_160210.1",14
"LdBPK_160240.1",7
"LdBPK_161660.1",7
"LdBPK_161420.1",16
"LdBPK_160230.1",7
"LdBPK_161260.1",15
"LdBPK_161220.1",8
"LdBPK_160600.1",8
"LdBPK_160220.1",12
