"seqid","type","start","end","strand","ID","description"
"STIB805_Chr07","IGI",1233265,1238801,"-","TevSTIB805.7.5030","unspecified product"
"STIB805_Chr04","IGI",1445933,1446566,"-","TevSTIB805.4.5600","hypothetical protein, conserved"
"STIB805_Chr11_01","IGI",924965,931066,"+","TevSTIB805.11_01.3370","kinesin, putative,MCAK-like kinesin, putative"
"STIB805_Chr09","IGI",1638605,1640438,"+","TevSTIB805.9.7980","hypothetical protein, unlikely"
"STIB805_Chr10","IGI",2048042,2049836,"+","TevSTIB805.10.8880","hypothetical protein, conserved"
"STIB805_Chr05","IGI",282016,285981,"+","TevSTIB805.5.990","selenoprotein, putative"
"STIB805_Chr10","IGI",1032014,1033761,"-","TevSTIB805.10.4220","unspecified product"
"STIB805_Chr11_01","IGI",3080613,3084282,"+","TevSTIB805.11_01.12140","unspecified product"
"STIB805_Chr05","IGI",1441050,1446421,"-","TevSTIB805.5.5520","variant surface glycoprotein (VSG, pseudogene), putative,variant surface glycoprotein, point mutation"
"STIB805_Chr04","IGI",1529677,1539071,"-","TevSTIB805.4.5930","variant surface glycoprotein (VSG, pseudogene), putative,variant surface glycoprotein, degenerate"
"STIB805_Chr04","IGI",1302397,1303559,"-","TevSTIB805.4.4990","hypothetical protein, conserved"
"STIB805_Chr01","IGI",179176,183256,"+","TevSTIB805.1.440","hypothetical protein"
"STIB805_Chr08","IGI",644683,646186,"+","TevSTIB805.8.2140","terbinafine resistance locus protein (yip1), putative"
"STIB805_Chr10","IGI",322631,327104,"-","TevSTIB805.10.1380","mismatch repair protein, putative"
"STIB805_Chr11_01","IGI",2414560,2417468,"+","TevSTIB805.11_01.9260","cation transporter, putative"
"STIB805_Chr10","IGI",2254142,2255753,"+","TevSTIB805.10.9750","unspecified product"
"STIB805_Chr07","IGI",1004546,1006721,"-","TevSTIB805.7.4070","hypothetical protein, conserved"
"STIB805_Chr11_01","IGI",2852501,2859507,"+","TevSTIB805.11_01.11270","hypothetical protein, conserved"
"STIB805_Chr11_01","IGI",2328604,2331294,"+","TevSTIB805.11_01.8880","DNA polymerase kappa, putative,DNA polymerase IV, putative"
"STIB805_Chr07","IGI",1386534,1388664,"+","TevSTIB805.7.5720","hypothetical protein, conserved"
"STIB805_Chr11_01","IGI",3832144,3841343,"-","TevSTIB805.11_01.15200","phosphatidylinositol 3-related kinase, putative"
"STIB805_Chr03","IGI",200001,201334,"+","TevSTIB805.3.820","hypothetical protein, conserved"
"STIB805_Chr09","IGI",1016054,1017720,"+","TevSTIB805.9.4960","hypothetical protein, conserved"
"STIB805_Chr04","IGI",1408568,1410626,"-","TevSTIB805.4.5450","hypothetical protein"
"STIB805_Chr02","IGI",870301,875723,"-","TevSTIB805.2.2680","hypothetical protein, conserved"
"STIB805_Chr10","IGI",1057011,1061783,"-","TevSTIB805.10.4350","hypothetical protein, conserved"
"STIB805_Chr11_01","IGI",4225911,4227251,"-","TevSTIB805.11_01.16780","hypothetical protein, conserved"
"STIB805_Chr10","IGI",1099995,1100609,"+","TevSTIB805.10.4550","unspecified product"
"STIB805_Chr07","IGI",1376730,1381125,"+","TevSTIB805.7.5690","lanosterol synthase"
"STIB805_Chr05","IGI",328876,332902,"+","TevSTIB805.5.1180","hypothetical protein"
"STIB805_Chr08","IGI",227825,235216,"-","TevSTIB805.8.780","hypothetical protein"
"STIB805_Chr05","IGI",1112398,1116487,"+","TevSTIB805.5.4120","ATP-dependent DEAD/H RNA helicase, putative"
"STIB805_Chr09","IGI",1474610,1475376,"-","TevSTIB805.9.7280","hypothetical protein, unlikely"
"STIB805_Chr08","IGI",978990,982045,"+","TevSTIB805.8.3480","hypothetical protein, conserved"
"STIB805_Chr10","IGI",638224,641147,"+","TevSTIB805.10.2720","hypothetical protein, conserved"
"STIB805_Chr08","IGI",1931112,1933839,"-","TevSTIB805.8.7120","hypothetical protein, conserved"
"STIB805_Chr10","IGI",3090327,3095658,"-","TevSTIB805.10.13440","hypothetical protein, conserved"
"STIB805_Chr10","IGI",1747266,1750152,"+","TevSTIB805.10.7450","hypothetical protein, conserved"
"STIB805_Chr01","IGI",833224,837901,"+","TevSTIB805.1.3910","hypothetical protein, conserved"
"STIB805_Chr05","IGI",280336,283812,"+","TevSTIB805.5.980","hypothetical protein, conserved"
"STIB805_Chr10","IGI",2110548,2112069,"+","TevSTIB805.10.9130","unspecified product"
"STIB805_Chr07","IGI",1685760,1689294,"-","TevSTIB805.7.6830","hypothetical protein, conserved"
"STIB805_Chr10","IGI",41012,43223,"-","TevSTIB805.10.140","unspecified product"
"STIB805_Chr02","IGI",623269,627403,"-","TevSTIB805.2.1850","hypothetical protein, conserved"
"STIB805_Chr09","IGI",1215474,1218544,"-","TevSTIB805.9.5870","hypothetical protein, conserved"
"STIB805_Chr11_01","IGI",882095,884717,"-","TevSTIB805.11_01.3280","hypothetical protein, conserved"
"STIB805_Chr10","IGI",76439,78362,"+","TevSTIB805.10.370","hypothetical protein, conserved"
"STIB805_Chr11_01","IGI",1364347,1366484,"+","TevSTIB805.11_01.5040","hypothetical protein, conserved"
"STIB805_Chr10","IGI",3925315,3926880,"+","TevSTIB805.10.16890","protein kinase, putative"
"STIB805_Chr07","IGI",1262435,1263401,"-","TevSTIB805.7.5190","hypothetical protein, conserved"
"STIB805_Chr11_02","IGI",7287,11839,"-","TevSTIB805.11_02.40","variant surface glycoprotein (VSG, pseudogene), putative,variant surface glycoprotein (VSG), degenerate and frameshifted"
"STIB805_Chr10","IGI",1971072,1973487,"-","TevSTIB805.10.8480","replication factor C, subunit 5, putative,ATPase, putative"
"STIB805_Chr04","IGI",591333,594641,"+","TevSTIB805.4.2390","glucose transporter, putative"
"STIB805_Chr11_01","IGI",1943479,1947997,"-","TevSTIB805.11_01.7210","protein kinase, putative"
"STIB805_Chr11_01","IGI",1973319,1976717,"-","TevSTIB805.11_01.7360","protein kinase, putative,cdc2-related kinase, putative"
"STIB805_Chr06","IGI",1537371,1540647,"-","TevSTIB805.6.5820","variant surface glycoprotein (VSG, pseudogene), putative,variant surface glycoprotein, degenerate"
"STIB805_Chr06","IGI",554099,557514,"-","TevSTIB805.6.1730","zinc finger protein, putative"
"STIB805_Chr06","IGI",959651,961998,"+","TevSTIB805.6.3390","GPI alpha-mannosyltransferase I"
"STIB805_Chr02","IGI",63689,74028,"-","TevSTIB805.2.160","retrotransposon hot spot (RHS) protein, putative"
"STIB805_Chr09","IGI",1250681,1252910,"-","TevSTIB805.9.6090","hypothetical protein, conserved"
"STIB805_Chr10","IGI",2750458,2753580,"+","TevSTIB805.10.11940","protein phosphatase 2a regulatory subunit, putative"
"STIB805_Chr11_01","IGI",476576,478265,"-","TevSTIB805.11_01.1610","hypothetical protein, conserved"
"STIB805_Chr11_01","IGI",948243,952212,"+","TevSTIB805.11_01.3430","hypothetical protein, conserved"
"STIB805_Chr10","IGI",3413211,3418036,"-","TevSTIB805.10.14880","hypothetical protein, conserved"
"STIB805_Chr11_01","IGI",2419119,2421706,"+","TevSTIB805.11_01.9290","hypothetical protein, conserved"
"STIB805_Chr09","IGI",2133864,2135500,"+","TevSTIB805.9.10370","hypothetical protein"
"STIB805_Chr10","IGI",2724857,2726309,"-","TevSTIB805.10.11800","hypothetical protein, conserved"
"STIB805_Chr06","IGI",1103708,1105171,"-","TevSTIB805.6.3900","hypothetical protein, conserved"
"STIB805_Chr08","IGI",378141,388604,"-","TevSTIB805.8.1190","hypothetical protein, conserved"
"STIB805_Chr06","IGI",409763,411933,"-","TevSTIB805.6.1090","cysteine peptidase precursor,cysteine peptidase, Clan CA, family C1, Cathepsin L-like"
"STIB805_Chr03","IGI",1149031,1150617,"-","TevSTIB805.3.4370","hypothetical protein, conserved"
"STIB805_Chr07","IGI",564433,568917,"-","TevSTIB805.7.2270","hypothetical protein, conserved"
"STIB805_Chr09","IGI",2472235,2475920,"-","TevSTIB805.9.11780","variant surface glycoprotein (VSG, pseudogene), putative,variant surface glycoprotein (VSG), degenerate and frameshifted"
"STIB805_Chr01","IGI",861990,864785,"+","TevSTIB805.1.4120","hypothetical protein, conserved"
"STIB805_Chr10","IGI",2948702,2949485,"+","TevSTIB805.10.12790","unspecified product"
"STIB805_Chr05","IGI",804986,808990,"+","TevSTIB805.5.2940","hypothetical protein, conserved"
"STIB805_Chr02","IGI",921240,923068,"+","TevSTIB805.2.2950","tubulin-tyrosine ligase, putative"
"STIB805_Chr07","IGI",1547935,1550589,"+","TevSTIB805.7.6310","nuclear transport factor 2 protein, putative"
"STIB805_Chr05","IGI",1028797,1035144,"-","TevSTIB805.5.3820","protein kinase, putative"
"STIB805_Chr10","IGI",3732321,3734927,"+","TevSTIB805.10.16150","hypothetical protein"
"STIB805_Chr09","IGI",677005,678172,"+","TevSTIB805.9.3050","hypothetical protein, unlikely"
"STIB805_Chr06","IGI",57291,64176,"-","TevSTIB805.6.140","unspecified product"
"STIB805_Chr11_01","IGI",2659756,2661217,"+","TevSTIB805.11_01.10470","60S ribosomal protein L22, putative"
"STIB805_Chr04","IGI",291922,293554,"-","TevSTIB805.4.1150","ribosomal protein L21E (60S), putative"
"STIB805_Chr05","IGI",1372512,1373674,"-","TevSTIB805.5.5260","unspecified product"
"STIB805_Chr10","IGI",644530,646317,"+","TevSTIB805.10.2760","malate dehydrogenase-related"
"STIB805_Chr09","IGI",246929,251142,"+","TevSTIB805.9.1010","variant surface glycoprotein (VSG), putative"
"STIB805_Chr04","IGI",843696,845159,"-","TevSTIB805.4.3350","unspecified product"
"STIB805_Chr02","IGI",863477,866523,"-","TevSTIB805.2.2650","hypothetical protein, conserved"
"STIB805_Chr06","IGI",945114,948188,"+","TevSTIB805.6.3330","hypothetical protein, conserved"
"STIB805_Chr04","IGI",979029,983062,"-","TevSTIB805.4.3960","ubiquitin carboxyl-terminal hydrolase, putative,cysteine peptidase, Clan CA, family C19, putative"
"STIB805_Chr02","IGI",893496,895146,"-","TevSTIB805.2.2780","GTP binding protein, putative"
"STIB805_Chr09","IGI",341368,353467,"-","TevSTIB805.9.1370","unspecified product"
"STIB805_Chr08","IGI",507506,510125,"+","TevSTIB805.8.1550","MSP-B, putative"
"STIB805_Chr11_01","IGI",1888407,1891340,"-","TevSTIB805.11_01.7000","hypothetical protein, conserved"
"STIB805_Chr06","IGI",748987,751010,"+","TevSTIB805.6.2580","hypothetical protein, conserved"
"STIB805_Chr07","IGI",1979399,1982762,"-","TevSTIB805.7.7720","hypothetical protein, conserved"
"STIB805_Chr04","IGI",838098,843140,"-","TevSTIB805.4.3330","unspecified product"
"STIB805_Chr09","IGI",2205566,2206524,"-","TevSTIB805.9.10570","hypothetical protein, unlikely"
"STIB805_Chr11_01","IGI",1355212,1357494,"+","TevSTIB805.11_01.4990","hypothetical protein, conserved"
"STIB805_Chr10","IGI",170489,174548,"+","TevSTIB805.10.790","ATP synthase, putative"
"STIB805_Chr05","IGI",957163,962229,"-","TevSTIB805.5.3600","translation initiation factor, putative"
"STIB805_Chr01","IGI",587825,589126,"+","TevSTIB805.1.2420","histone H3, putative"
"STIB805_Chr11_01","IGI",808989,814945,"-","TevSTIB805.11_01.2930","hypothetical protein, conserved"
"STIB805_Chr07","IGI",397405,400719,"+","TevSTIB805.7.1630","C-1-tetrahydrofolate synthase, cytoplasmic, putative"
"STIB805_Chr11_01","IGI",4291320,4292608,"-","TevSTIB805.11_01.17030","hypothetical protein, conserved"
"STIB805_Chr11_02","IGI",197345,202532,"-","TevSTIB805.11_02.740","unspecified product"
"STIB805_Chr09","IGI",1129583,1132603,"-","TevSTIB805.9.5520","hypothetical protein, conserved"
"STIB805_Chr09","IGI",155833,157945,"+","TevSTIB805.9.640","variant surface glycoprotein (VSG, pseudogene), putative"
"STIB805_Chr10","IGI",2139744,2141948,"+","TevSTIB805.10.9290","GTPase activating protein, putative"
"STIB805_Chr01","IGI",105531,106400,"+","TevSTIB805.1.220","hypothetical protein, conserved"
"STIB805_Chr07","IGI",1020559,1027334,"+","TevSTIB805.7.4160","hypothetical protein, conserved"
"STIB805_Chr09","IGI",1986261,1988688,"-","TevSTIB805.9.9670","hypothetical protein, unlikely"
"STIB805_Chr10","IGI",1168684,1170328,"-","TevSTIB805.10.4990","hypothetical protein, conserved"
"STIB805_Chr04","IGI",1026554,1030241,"-","TevSTIB805.4.4110","amino acid transporter, putative"
"STIB805_Chr09","IGI",1905075,1906353,"+","TevSTIB805.9.9280","hypothetical protein, conserved"
"STIB805_Chr03","IGI",1462005,1467929,"+","TevSTIB805.3.5560","hypothetical protein, conserved"
"STIB805_Chr11_01","IGI",2358748,2362353,"+","TevSTIB805.11_01.9030","hypothetical protein, conserved"
"STIB805_Chr06","IGI",1283705,1286985,"+","TevSTIB805.6.4820","cationic amino acid transporter, putative"
"STIB805_Chr11_01","IGI",3995893,4000903,"-","TevSTIB805.11_01.15860","phosphatidylinositol 3-kinase catalytic subunit, putative"
"STIB805_Chr01","IGI",946513,953083,"+","TevSTIB805.1.4580","hypothetical protein, conserved"
"STIB805_Chr11_01","IGI",4640966,4643503,"-","TevSTIB805.11_01.18190","unspecified product"
"STIB805_Chr10","IGI",2579792,2581759,"-","TevSTIB805.10.11290","splicing factor Prp31"
"STIB805_Chr05","IGI",844023,845951,"+","TevSTIB805.5.3110","otubain, putative,otubain cysteine peptidase, Clan CA, family C65, putative"
"STIB805_Chr11_03","IGI",140993,146486,"+","TevSTIB805.11_03.540","variant surface glycoprotein (VSG, pseudogene), putative,variant surface glycoprotein (VSG), degenerate"
"STIB805_Chr11_01","IGI",1842762,1846099,"-","TevSTIB805.11_01.6840","cytochrome b5, putative"
"STIB805_Chr08","IGI",1212219,1218448,"-","TevSTIB805.8.4340","hypothetical protein, conserved"
"STIB805_Chr10","IGI",3192761,3196975,"-","TevSTIB805.10.13860","cyclophilin type peptidyl-prolyl cis-trans isomerase, putative"
"STIB805_Chr01","IGI",637536,640712,"-","TevSTIB805.1.2770","pteridine transporter, putative"
"STIB805_Chr11_01","IGI",1960628,1962425,"-","TevSTIB805.11_01.7300","hypothetical protein, conserved"
"STIB805_Chr10","IGI",3437553,3439324,"-","TevSTIB805.10.15000","adaptin complex 4 subunit, putative,clathrin assembly sigma-adaptin protein complex 4, putative"
"STIB805_Chr10","IGI",163833,165544,"+","TevSTIB805.10.760","hypothetical protein, conserved"
"STIB805_Chr06","IGI",1262857,1265254,"+","TevSTIB805.6.4730","unspecified product"
"STIB805_Chr04","IGI",761391,764863,"+","TevSTIB805.4.3010","hypothetical protein, conserved"
"STIB805_Chr06","IGI",1043580,1049856,"-","TevSTIB805.6.3690","hypothetical protein, conserved"
"STIB805_Chr10","IGI",861279,865779,"+","TevSTIB805.10.3650","hypothetical protein, conserved"
"STIB805_Chr10","IGI",2093718,2097187,"+","TevSTIB805.10.9030","glucose transporter, putative"
"STIB805_Chr04","IGI",1000548,1007099,"-","TevSTIB805.4.4050","receptor-type adenylate cyclase GRESAG 4, putative"
"STIB805_Chr01","IGI",1025202,1028649,"+","TevSTIB805.1.5130","expression site-associated gene (ESAG, pseudogene), putative"
"STIB805_Chr02","IGI",503346,509702,"-","TevSTIB805.2.1480","hypothetical protein, conserved"
"STIB805_Chr09","IGI",1557118,1558791,"-","TevSTIB805.9.7650","hypothetical protein, conserved"
"STIB805_Chr11_01","IGI",2175880,2179127,"-","TevSTIB805.11_01.8260","kinetoplastid-specific dual specificity phosphatase, putative"
"STIB805_Chr11_01","IGI",2773082,2775780,"+","TevSTIB805.11_01.10960","DNA-(apurinic or apyrimidinic site) lyase, putative"
"STIB805_Chr09","IGI",1622329,1630961,"-","TevSTIB805.9.7930","PRP8 protein homologue,U5 snRNA-associated splicing factor"
"STIB805_Chr10","IGI",3482849,3489160,"-","TevSTIB805.10.15160","hypothetical protein, conserved,leucine-rich repeat protein (LRRP), putative"
"STIB805_Chr10","IGI",784342,785543,"+","TevSTIB805.10.3310","unspecified product"
"STIB805_Chr11_01","IGI",3049683,3052099,"+","TevSTIB805.11_01.12000","unspecified product"
"STIB805_Chr05","IGI",395336,398184,"+","TevSTIB805.5.1380","hypothetical protein, conserved"
"STIB805_Chr07","IGI",1453081,1457384,"+","TevSTIB805.7.5950","hypothetical protein, conserved"
"STIB805_Chr10","IGI",984460,987331,"-","TevSTIB805.10.4040","hypothetical protein, conserved"
"STIB805_Chr05","IGI",789831,796076,"+","TevSTIB805.5.2900","hypothetical protein, conserved"
"STIB805_Chr03","IGI",1125232,1128862,"-","TevSTIB805.3.4280","hypothetical protein, conserved"
"STIB805_Chr10","IGI",2790597,2792039,"+","TevSTIB805.10.12110","40S ribosomal protein S3, putative"
"STIB805_Chr11_01","IGI",560707,563496,"+","TevSTIB805.11_01.2060","hypothetical protein, conserved"
"STIB805_Chr08","IGI",1537761,1539214,"+","TevSTIB805.8.5450","60S ribosomal protein L39, putative"
"STIB805_Chr10","IGI",239488,242519,"+","TevSTIB805.10.1030","hypothetical protein, conserved"
"STIB805_Chr10","IGI",2081316,2084465,"+","TevSTIB805.10.8980","glucose transporter, putative"
"STIB805_Chr09","IGI",200183,202046,"+","TevSTIB805.9.790","hypothetical protein, unlikely"
"STIB805_Chr08","IGI",1695708,1697655,"+","TevSTIB805.8.6120","50S ribosomal protein L17, putative"
"STIB805_Chr11_01","IGI",2633107,2636291,"+","TevSTIB805.11_01.10320","vacuolar sorting-associated protein-like, putative"
"STIB805_Chr11_01","IGI",1280961,1286338,"+","TevSTIB805.11_01.4650","hypothetical protein, conserved"
"STIB805_Chr07","IGI",1425759,1431887,"+","TevSTIB805.7.5860","hypothetical protein, conserved"
"STIB805_Chr07","IGI",1205120,1209654,"-","TevSTIB805.7.4910","histone acetyltransferase, putative"
"STIB805_Chr09","IGI",1667773,1669988,"+","TevSTIB805.9.8210","hypothetical protein, conserved"
"STIB805_Chr09","IGI",1646562,1648425,"+","TevSTIB805.9.8060","hypothetical protein, conserved,predicted WD40 repeat protein"
"STIB805_Chr09","IGI",808747,812550,"+","TevSTIB805.9.3850","mismatch repair protein MSH3, putative"
"STIB805_Chr03","IGI",354933,357386,"+","TevSTIB805.3.1400","chaperone protein DNAj, putative"
"STIB805_Chr09","IGI",611554,613407,"+","TevSTIB805.9.2680","hypothetical protein, conserved"
"STIB805_Chr10","IGI",1025868,1027328,"-","TevSTIB805.10.4180","40S ribosomal protein S3A, putative"
"STIB805_Chr10","IGI",1923518,1924770,"-","TevSTIB805.10.8200","hypothetical protein, conserved"
"STIB805_Chr09","IGI",2715001,2720103,"+","TevSTIB805.9.12610","unspecified product"
"STIB805_Chr08","IGI",671893,674180,"+","TevSTIB805.8.2290","hypothetical protein, conserved"
"STIB805_Chr11_01","IGI",4004090,4006390,"-","TevSTIB805.11_01.15890","hypothetical protein, conserved"
"STIB805_Chr11_01","IGI",3565170,3567753,"-","TevSTIB805.11_01.14070","hypothetical protein, conserved"
"STIB805_Chr09","IGI",2557402,2560282,"-","TevSTIB805.9.12060","variant surface glycoprotein (VSG, pseudogene), putative"
"STIB805_Chr10","IGI",3082741,3086906,"-","TevSTIB805.10.13410","hypothetical protein"
"STIB805_Chr10","IGI",82053,85841,"+","TevSTIB805.10.400","hypothetical protein, conserved"
"STIB805_Chr07","IGI",958620,961770,"-","TevSTIB805.7.3890","hypothetical protein, conserved"
"STIB805_Chr08","IGI",2398870,2401762,"+","TevSTIB805.8.8750","amino acid transporter, putative"
"STIB805_Chr05","IGI",998762,1006312,"-","TevSTIB805.5.3730","hypothetical protein, conserved"
"STIB805_Chr11_01","IGI",2321295,2324580,"+","TevSTIB805.11_01.8850","DNA polymerase kappa, putative,DNA polymerase IV, putative"
"STIB805_Chr11_01","IGI",4461277,4465065,"-","TevSTIB805.11_01.17570","hypothetical protein, conserved"
"STIB805_Chr02","IGI",702378,706100,"-","TevSTIB805.2.2080","hypothetical protein, conserved"
"STIB805_Chr09","IGI",551746,555670,"-","TevSTIB805.9.2170","hypothetical protein, conserved"
"STIB805_Chr11_01","IGI",77592,80309,"-","TevSTIB805.11_01.270","hypothetical protein, conserved"
"STIB805_Chr10","IGI",2639163,2642581,"-","TevSTIB805.10.11490","heat shock protein, putative"
"STIB805_Chr07","IGI",1690264,1693067,"-","TevSTIB805.7.6850","peptidase t, putative"
"STIB805_Chr10","IGI",1393425,1396172,"+","TevSTIB805.10.6000","heat shock protein, putative"
"STIB805_Chr01","IGI",553795,555042,"+","TevSTIB805.1.2170","calpain-like protein fragment, putative"
"STIB805_Chr09","IGI",2321175,2324093,"-","TevSTIB805.9.11120","hypothetical protein"
"STIB805_Chr11_01","IGI",3815356,3817059,"+","TevSTIB805.11_01.15120","expression site-associated gene (ESAG) protein, putative"
"STIB805_Chr10","IGI",1776734,1780167,"+","TevSTIB805.10.7570","hypothetical protein, conserved"
"STIB805_Chr09","IGI",1454850,1456664,"-","TevSTIB805.9.7170","protein kinase, putative"
"STIB805_Chr04","IGI",912263,915208,"-","TevSTIB805.4.3720","protein phosphatase 1, putative"
"STIB805_Chr07","IGI",1997365,2003030,"-","TevSTIB805.7.7790","hypothetical protein, conserved"
"STIB805_Chr11_01","IGI",1382683,1387883,"+","TevSTIB805.11_01.5140","transcription elongation factor s-II, putative"
"STIB805_Chr01","IGI",916915,921605,"+","TevSTIB805.1.4380","acetyltransferase, putative"
"STIB805_Chr11_01","IGI",2722468,2723405,"+","TevSTIB805.11_01.10770","unspecified product"
"STIB805_Chr01","IGI",478344,483266,"+","TevSTIB805.1.1820","hypothetical protein, conserved"
"STIB805_Chr10","IGI",2880597,2882868,"+","TevSTIB805.10.12440","hypothetical protein, conserved"
"STIB805_Chr11_01","IGI",2487477,2490193,"+","TevSTIB805.11_01.9540","hypothetical protein, conserved"
"STIB805_Chr11_01","IGI",577022,580916,"+","TevSTIB805.11_01.2150","hypothetical protein, conserved"
"STIB805_Chr10","IGI",2636417,2639824,"-","TevSTIB805.10.11480","heat shock protein, putative"
"STIB805_Chr10","IGI",1875403,1877244,"-","TevSTIB805.10.8000","hypothetical protein"
"STIB805_Chr07","IGI",627756,630645,"-","TevSTIB805.7.2540","hypothetical protein, conserved"
"STIB805_Chr11_01","IGI",2093083,2095219,"-","TevSTIB805.11_01.7890","hypothetical protein, conserved"
"STIB805_Chr10","IGI",3249302,3251494,"-","TevSTIB805.10.14040","Phosphatidic acid phostphatase, putative"
"STIB805_Chr10","IGI",3272181,3274309,"-","TevSTIB805.10.14150","60S ribosomal protein L10a"
"STIB805_Chr10","IGI",3174421,3177760,"-","TevSTIB805.10.13790","hypothetical protein, conserved"
"STIB805_Chr11_01","IGI",4749826,4752296,"-","TevSTIB805.11_01.18680","expression site-associated gene (ESAG, pseudogene), putative"
"STIB805_Chr07","IGI",121146,124203,"-","TevSTIB805.7.550","DNA ligase, putative"
"STIB805_Chr10","IGI",3967980,3968957,"+","TevSTIB805.10.17080","unspecified product"
"STIB805_Chr05","IGI",1518372,1522697,"-","TevSTIB805.5.5810","variant surface glycoprotein (VSG, pseudogene), putative,variant surface glycoprotein, frameshift"
"STIB805_Chr08","IGI",1135870,1141313,"-","TevSTIB805.8.4040","hypothetical protein, conserved"
"STIB805_Chr10","IGI",891779,895910,"+","TevSTIB805.10.3750","protease regulatory ATPase subunit 4,serine peptidase, Clan SJ, family S16, putative"
"STIB805_Chr07","IGI",339448,340632,"+","TevSTIB805.7.1330","10 kDa heat shock protein, putative"
"STIB805_Chr10","IGI",191465,196569,"+","TevSTIB805.10.880","hypothetical protein, conserved"
"STIB805_Chr10","IGI",2233806,2237644,"+","TevSTIB805.10.9650","hypothetical protein, conserved"
"STIB805_Chr03","IGI",667360,670963,"-","TevSTIB805.3.2740","hypothetical protein, conserved"
"STIB805_Chr05","IGI",172476,174284,"-","TevSTIB805.5.580","protein phosphatase 1, regulatory subunit, putative"
"STIB805_Chr01","IGI",409001,410834,"+","TevSTIB805.1.1570","hypothetical protein, conserved"
"STIB805_Chr11_01","IGI",2452020,2455753,"+","TevSTIB805.11_01.9410","DNA topoisomerase III, putative"
"STIB805_Chr01","IGI",826292,829854,"+","TevSTIB805.1.3850","hypothetical protein, conserved"
"STIB805_Chr05","IGI",326717,328281,"+","TevSTIB805.5.1160","hypothetical protein, conserved"
"STIB805_Chr10","IGI",160053,161513,"+","TevSTIB805.10.730","hypothetical protein, conserved"
"STIB805_Chr08","IGI",1628926,1629920,"+","TevSTIB805.8.5850","unspecified product"
"STIB805_Chr11_01","IGI",1667754,1670477,"-","TevSTIB805.11_01.6200","hypothetical protein, conserved"
"STIB805_Chr10","IGI",384259,390036,"-","TevSTIB805.10.1610","methionyl-tRNA synthetase, putative"
"STIB805_Chr09","IGI",606624,608511,"+","TevSTIB805.9.2640","hypothetical protein, conserved"
"STIB805_Chr10","IGI",1220950,1222650,"+","TevSTIB805.10.5280","cell division related protein kinase 2, putative,CDC2-related protein kinase"
"STIB805_Chr06","IGI",796316,799569,"+","TevSTIB805.6.2790","small nuclear ribonucleoprotein Sm-E"
"STIB805_Chr10","IGI",1190580,1192228,"-","TevSTIB805.10.5110","hypothetical protein, conserved"
"STIB805_Chr08","IGI",693779,695789,"+","TevSTIB805.8.2360","hypothetical protein, conserved"
"STIB805_Chr08","IGI",2061806,2069054,"-","TevSTIB805.8.7680","hypothetical protein"
"STIB805_Chr07","IGI",1334679,1335485,"+","TevSTIB805.7.5510","unspecified product"
"STIB805_Chr10","IGI",3547455,3550309,"-","TevSTIB805.10.15320","hypothetical protein, conserved"
"STIB805_Chr09","IGI",2031154,2038976,"-","TevSTIB805.9.9870","hypothetical protein, conserved"
"STIB805_Chr11_01","IGI",1330049,1331188,"+","TevSTIB805.11_01.4870","hypothetical protein, conserved"
"STIB805_Chr01","IGI",322203,325303,"+","TevSTIB805.1.1180","cytidine triphosphate synthase, putative"
"STIB805_Chr02","IGI",278826,287320,"+","TevSTIB805.2.800","unspecified product"
"STIB805_Chr06","IGI",1261411,1262433,"-","TevSTIB805.6.4710","hypothetical protein, conserved"
"STIB805_Chr01","IGI",611573,614134,"+","TevSTIB805.1.2610","hypothetical protein, conserved"
"STIB805_Chr03","IGI",1313592,1317134,"-","TevSTIB805.3.4980","hypothetical protein, conserved"
"STIB805_Chr10","IGI",2664006,2666228,"-","TevSTIB805.10.11580","hypothetical protein, conserved"
"STIB805_Chr10","IGI",2661356,2664597,"-","TevSTIB805.10.11570","hypothetical protein, conserved,predicted WD40 repeat protein"
"STIB805_Chr10","IGI",417043,418885,"-","TevSTIB805.10.1700","ribosomal proteins L36, putative"
"STIB805_Chr06","IGI",1349725,1351357,"+","TevSTIB805.6.5130","zinc finger-domain protein, putative"
"STIB805_Chr05","IGI",502373,504064,"+","TevSTIB805.5.1830","hypothetical protein, conserved"
"STIB805_Chr11_01","IGI",4670389,4671241,"-","TevSTIB805.11_01.18340","unspecified product"
"STIB805_Chr10","IGI",3073628,3078048,"-","TevSTIB805.10.13370","hypothetical protein"
"STIB805_Chr07","IGI",664587,667228,"-","TevSTIB805.7.2700","hypothetical protein, conserved"
"STIB805_Chr03","IGI",1265288,1269123,"-","TevSTIB805.3.4830","hypothetical protein, conserved"
"STIB805_Chr02","IGI",696748,699200,"-","TevSTIB805.2.2060","hypothetical protein, conserved"
"STIB805_Chr10","IGI",1951835,1957850,"-","TevSTIB805.10.8370","hypothetical protein, conserved"
"STIB805_Chr10","IGI",3024476,3025860,"-","TevSTIB805.10.13160","unspecified product"
"STIB805_Chr10","IGI",1118288,1120668,"-","TevSTIB805.10.4680","hypothetical protein"
"STIB805_Chr10","IGI",489506,491814,"+","TevSTIB805.10.2080","serine/threonine-protein kinase, putative"
"STIB805_Chr08","IGI",1463503,1465687,"+","TevSTIB805.8.5250","hypothetical protein, conserved"
"STIB805_Chr08","IGI",337576,342516,"-","TevSTIB805.8.1060","vacuolar-type Ca2 -ATPase, putative"
