"seqid","type","start","end","strand","ID","description"
"Tbg972_07","IGI",1499205,1505057,"+","Tbg972.7.6220","hypothetical protein, conserved"
"Tbg972_11","IGI",3771155,3776727,"+","Tbg972.11.16060","exportin 1, putative"
"Tbg972_08","IGI",1421469,1423344,"+","Tbg972.8.5510","Iron-sulfur assembly protein 1, putative"
"Tbg972_07","IGI",258216,260903,"+","Tbg972.7.1080","asparagine synthetase a, putative"
"Tbg972_07","IGI",1228697,1232754,"-","Tbg972.7.4950","Bromodomain, putative"
"Tbg972_08","IGI",424164,427571,"-","Tbg972.8.1360","hypothetical protein, conserved"
"Tbg972_08","IGI",333216,337608,"+","Tbg972.8.1030","Present in the outer mitochondrial membrane proteome 38"
"Tbg972_03","IGI",1074963,1078018,"-","Tbg972.3.4670","hypothetical protein, conserved"
"Tbg972_07","IGI",2035079,2040305,"-","Tbg972.7.8210","hypothetical protein, conserved"
"Tbg972_10","IGI",172550,178749,"+","Tbg972.10.950","hypothetical protein, conserved"
"Tbg972_05","IGI",422888,426758,"-","Tbg972.5.1990","Possible lysine decarboxylase, putative"
"Tbg972_04","IGI",713103,715104,"+","Tbg972.4.2810","hypothetical protein, conserved"
"Tbg972_08","IGI",1875686,1888611,"-","Tbg972.8.7610","trans-sialidase, putative"
"Tbg972_01","IGI",243471,245871,"+","Tbg972.1.990","glutaredoxin, putative"
"Tbg972_10","IGI",3811860,3813370,"+","Tbg972.10.19460","RNA binding protein, putative"
"Tbg972_05","IGI",65542,81157,"+","Tbg972.5.270","expression site-associated gene (ESAG) protein, putative"
"Tbg972_11","IGI",3150675,3153994,"+","Tbg972.11.13320","leucine-rich repeat protein (LRRP), putative"
"Tbg972_10","IGI",1113531,1114503,"-","Tbg972.10.5570","ARP2/3 complex subunit, putative"
"Tbg972_03","IGI",496624,498733,"-","Tbg972.3.2160","TPR repeat, putative"
"Tbg972_07","IGI",2092327,2098925,"-","Tbg972.7.8450","CYC2-like cyclin, putative"
"Tbg972_08","IGI",1616167,1617607,"+","Tbg972.8.6370","chaperone protein DnaJ, putative"
"Tbg972_04","IGI",251556,253559,"-","Tbg972.4.1090","hypothetical protein, conserved"
"Tbg972_11","IGI",1921613,1923359,"-","Tbg972.11.7780","Optic atrophy 3 protein (OPA3), putative"
"Tbg972_09","IGI",694188,696506,"+","Tbg972.9.3090","farnesyl pyrophosphate synthetase, putative"
"Tbg972_07","IGI",2177469,2180216,"-","Tbg972.7.8730","hypothetical protein, conserved"
"Tbg972_02","IGI",278056,282360,"+","Tbg.972.2.1430","hypothetical protein, conserved"
"Tbg972_07","IGI",1374741,1381867,"-","Tbg972.7.5690","hypothetical protein, conserved"
"Tbg972_06","IGI",662895,668271,"+","Tbg972.6.2800","PH domain containing protein, putative"
"Tbg972_11","IGI",3091421,3093409,"+","Tbg972.11.13030","hypothetical protein, conserved"
"Tbg972_01","IGI",20405,24975,"-","Tbg972.1.100","hypothetical protein, conserved"
"Tbg972_10","IGI",1340302,1343003,"+","Tbg972.10.6760","GPI anchor biosynthesis protein, putative"
"Tbg972_09","IGI",1778222,1780662,"-","Tbg972.9.8360","T. brucei spp.-specific protein"
"Tbg972_08","IGI",1457376,1461634,"+","Tbg972.8.5630","dihydroorotase, putative"
"Tbg972_03","IGI",41812,65506,"-","Tbg972.3.160","leucine-rich repeat protein (LRRP), putative (pseudogene)"
"Tbg972_06","IGI",87112,90829,"-","Tbg972.6.350","hypothetical protein, conserved"
"Tbg972_03","IGI",298050,304112,"+","Tbg972.3.1220","variant surface glycoprotein (VSG)-related, putative"
"Tbg972_01","IGI",295200,296682,"+","Tbg972.1.1150","Pre-mRNA-splicing factor 38, putative"
"Tbg972_11","IGI",3648071,3650207,"+","Tbg972.11.15520","AKAP7 2'5' RNA ligase-like domain containing protein, putative"
"Tbg972_08","IGI",2017721,2022159,"+","Tbg972.8.8140","zinc finger domain, LSD1 subclass, putative"
"Tbg972_05","IGI",643722,645827,"+","Tbg972.5.3170","hypothetical protein, conserved"
"Tbg972_03","IGI",883794,887802,"+","Tbg972.3.3850","heat shock protein 90, putative"
"Tbg972_11","IGI",1472063,1474618,"+","Tbg972.11.5870","hypothetical protein, conserved"
"Tbg972_11","IGI",1692558,1694960,"-","Tbg972.11.6780","Ras-related protein, putative"
"Tbg972_10","IGI",2305672,2308834,"+","Tbg972.10.11840","SET domain containing protein, putative"
"Tbg972_08","IGI",1678836,1679061,"-","Tbg972.8_tRNA_Leucine_01","tRNA_Leucine"
"Tbg972_08","IGI",1982298,1985955,"+","Tbg972.8.7990","amino acid transporter, putative"
"Tbg972_05","IGI",840259,841571,"-","Tbg972.5.4000","hypothetical protein, conserved"
"Tbg972_11","IGI",418999,427799,"+","Tbg972.11.1570","receptor-type adenylate cyclase GRESAG"
"Tbg972_08","IGI",2107516,2111317,"+","Tbg972.8.8330","hypothetical protein, conserved"
"Tbg972_06","IGI",1064785,1067962,"+","Tbg972.6.4500","hypothetical protein, conserved"
"Tbg972_11","IGI",4343703,4345418,"-","Tbg972.11.18570","hypothetical protein, conserved"
"Tbg972_08","IGI",1681419,1689140,"-","Tbg972.8.6730","hypothetical protein, conserved"
"Tbg972_05","IGI",552947,555821,"+","Tbg972.5.2650","hypothetical protein, conserved"
"Tbg972_05","IGI",514733,517685,"+","Tbg972.5.2480","hypothetical protein, conserved"
"Tbg972_10","IGI",325784,328610,"-","Tbg972.10.1650","hypothetical protein, conserved"
"Tbg972_11","IGI",1517732,1522047,"+","Tbg972.11.6050","hypothetical protein, conserved (pseudogene)"
"Tbg972_09","IGI",1376686,1378988,"-","Tbg972.9.6370","hypothetical protein, conserved"
"Tbg972_09","IGI",1027635,1030261,"-","Tbg972.9.4560","hypothetical protein, conserved"
"Tbg972_11","IGI",4096592,4098504,"-","Tbg972.11.17480","hypothetical protein, conserved"
"Tbg972_06","IGI",207641,209371,"-","Tbg972.6.740","cysteine peptidase, Clan CA, family C1, Cathepsin L-like, (fragment)"
"Tbg972_11","IGI",2869629,2874037,"+","Tbg972.11.12130","Casein kinase II subunit beta, putative"
"Tbg972_02","IGI",453561,455763,"-","Tbg.972.2.2260","signal recognition particle receptor beta subunit, putative"
"Tbg972_10","IGI",1506684,1509969,"-","Tbg972.10.7530","Sec34-like family, putative"
"Tbg972_03","IGI",1273537,1276598,"+","Tbg972.3.5590","oxidoreductase, putative"
"Tbg972_11","IGI",1534985,1539069,"+","Tbg972.11.6140","malic enzyme, putative"
"Tbg972_10","IGI",339595,346526,"-","Tbg972.10.1690","hypoxanthine-guanine phosphoribosyltransferase, putative"
"Tbg972_03","IGI",743980,749068,"-","Tbg972.3.3360","serine/threonine-protein kinase, putative (pseudogene) (fragment)"
"Tbg972_05","IGI",1225548,1227429,"-","Tbg972.5.5800","hypothetical protein, conserved"
"Tbg972_07","IGI",1018474,1026682,"-","Tbg972.7.4130","hypothetical protein, conserved"
"Tbg972_09","IGI",1798903,1803174,"-","Tbg972.9.8450","metallo-peptidase, Clan MG, Family M24"
"Tbg972_10","IGI",227758,233308,"+","Tbg972.10.1170","katanin, putative"
"Tbg972_11","IGI",3361368,3367305,"+","Tbg972.11.14190","variant surface glycoprotein (VSG)-related, putative"
"Tbg972_08","IGI",1847028,1848298,"+","Tbg972.8.7440","hypothetical protein, conserved"
"Tbg972_05","IGI",344705,352699,"+","Tbg972.5.1590","choline/ethanolamine kinase, putative"
"Tbg972_10","IGI",1199428,1201993,"+","Tbg972.10.6140","GPI transamidase component Tta2"
"Tbg972_07","IGI",1680860,1688296,"-","Tbg972.7.7000","receptor-type adenylate cyclase GRESAG"
"Tbg972_03","IGI",86230,87840,"-","Tbg972.3.250","hypothetical protein, conserved"
"Tbg972_11","IGI",16765,19549,"-","Tbg972.11.80","hypothetical protein, conserved"
"Tbg972_10","IGI",1538177,1539343,"-","Tbg972.10.7660","N-terminal glutamine amidase, putative"
"Tbg972_11","IGI",1972899,1976329,"-","Tbg972.11.8000","acidocalcisomal pyrophosphatase, putative"
"Tbg972_11","IGI",1105182,1109645,"+","Tbg972.11.4410","retrotransposon hot spot protein (RHS, pseudogene), putative"
"Tbg972_09","IGI",1147633,1151819,"-","Tbg972.9.5230","hypothetical protein, conserved"
"Tbg972_09","IGI",463482,464546,"+","Tbg972.9.2030","hypothetical protein, conserved"
"Tbg972_10","IGI",2160216,2165537,"+","Tbg972.10.11060","hypothetical protein, conserved"
"Tbg972_11","IGI",741922,745064,"-","Tbg972.11.2890","GTP-binding protein, putative"
"Tbg972_09","IGI",712586,719215,"+","Tbg972.9.3180","hypothetical protein, conserved"
"Tbg972_11","IGI",232971,238487,"+","Tbg972.11.1100","kinetoplastid kinetochore protein 7"
"Tbg972_05","IGI",1344335,1347567,"+","Tbg972.5.6430","65 kDa invariant surface glycoprotein, putative"
"Tbg972_11","IGI",3582773,3585581,"-","Tbg972.11.15140","SET domain containing protein, putative"
"Tbg972_10","IGI",3324915,3328996,"-","Tbg972.10.17180","hypothetical protein, conserved"
"Tbg972_03","IGI",782478,784466,"-","Tbg972.3.3520","acyltransferase, putative"
"Tbg972_09","IGI",453531,456347,"+","Tbg972.9.1960","hypothetical protein, conserved"
"Tbg972_11","IGI",1133866,1136821,"+","Tbg972.11.4500","actin, putative"
"Tbg972_05","IGI",304129,307336,"+","Tbg972.5.1390","disulfide isomerase, putative"
"Tbg972_11","IGI",3489740,3494281,"-","Tbg972.11.14700","hypothetical protein, conserved"
"Tbg972_05","IGI",1257790,1260202,"-","Tbg972.5.5990","hypothetical protein, conserved"
"Tbg972_11","IGI",3015346,3021908,"+","Tbg972.11.12760","T. brucei spp.-specific protein"
"Tbg972_08","IGI",1011015,1013043,"-","Tbg972.8.3805","endonuclease G, putative, putative, (fragment)"
"Tbg972_05","IGI",505757,507088,"+","Tbg972.5.2430","T. brucei spp.-specific protein"
"Tbg972_11","IGI",3639829,3642444,"+","Tbg972.11.15460","hypothetical protein, conserved"
"Tbg972_10","IGI",1179244,1184838,"+","Tbg972.10.6020","hypothetical protein, conserved"
"Tbg972_03","IGI",1219202,1220828,"-","Tbg972.3.5330","leucine-rich repeat-containing protein"
"Tbg972_08","IGI",223096,225874,"-","Tbg972.8.670","40S ribosomal protein S9, putative"
"Tbg972_07","IGI",1118892,1123348,"+","Tbg972.7.4490","glutathione synthetase, putative"
"Tbg972_05","IGI",1060955,1063066,"+","Tbg972.5.4960","hypothetical protein, conserved"
"Tbg972_11","IGI",350935,354539,"+","Tbg972.11.1340","hypothetical protein, conserved"
"Tbg972_05","IGI",119741,123866,"-","Tbg972.5.450","NADH-ubiquinone oxidoreductase, mitochondrial, putative"
"Tbg972_09","IGI",1297764,1300547,"-","Tbg972.9.6010","Snf7, putative"
"Tbg972_11","IGI",4324257,4325518,"-","Tbg972.11.18470","18 kDa ER-associated protein"
"Tbg972_11","IGI",628120,632020,"+","Tbg972.11.2550","eukaryotic peptide chain release factor subunit 1, putative"
"Tbg972_11","IGI",82531,88014,"-","Tbg972.11.400","hypothetical protein, conserved"
"Tbg972_11","IGI",3322978,3328976,"+","Tbg972.11.14010","leucine-rich repeat protein (LRRP), putative"
"Tbg972_11","IGI",2987209,2989428,"+","Tbg972.11.12590","hypothetical protein, conserved"
"Tbg972_09","IGI",1040155,1042111,"-","Tbg972.9.4640","T. brucei spp.-specific protein"
"Tbg972_11","IGI",782903,786244,"-","Tbg972.11.3090","Solute carrier (proton/amino acid symporter), TRAMD3 or PAT1, putative"
"Tbg972_10","IGI",1375370,1378735,"-","Tbg972.10.6990","adenylate kinase, putative"
"Tbg972_10","IGI",1339036,1340716,"+","Tbg972.10.6750","hypothetical protein, conserved"
"Tbg972_10","IGI",2880189,2883541,"-","Tbg972.10.14860","hypothetical protein, conserved"
"Tbg972_01","IGI",664908,671235,"+","Tbg972.1.3010","WD repeat and HMG-box DNA-binding protein, putative"
"Tbg972_09","IGI",68460,71764,"-","Tbg972.9.370","protein kinase, putative"
"Tbg972_03","IGI",692829,694017,"-","Tbg972.3.3100","hypothetical protein, conserved"
"Tbg972_09","IGI",1214049,1216079,"-","Tbg972.9.5530","proteasome alpha 1 subunit, putative"
"Tbg972_11","IGI",2126172,2131816,"-","Tbg972.11.8760","predicted WD40 repeat protein"
"Tbg972_11","IGI",2929448,2932882,"+","Tbg972.11.12380","hypothetical protein, conserved"
"Tbg972_11","IGI",2647794,2650929,"+","Tbg972.11.11120","signal recognition particle receptor alpha subunit, putative"
"Tbg972_11","IGI",4257153,4261013,"-","Tbg972.11.18200","cAMP response protein 1, putative"
"Tbg972_07","IGI",1546343,1549662,"+","Tbg972.7.6370","protein arginine n-methyltransferase 7"
"Tbg972_01","IGI",211203,212773,"+","Tbg972.1.840","transcription elongation factor 1 homolog"
"Tbg972_05","IGI",1236770,1240484,"-","Tbg972.5.5870","basal body component, putative"
"Tbg972_05","IGI",14284,26746,"+","Tbg972.5.90","variant surface glycoprotein (VSG)-related, putative"
"Tbg972_09","IGI",511105,515733,"+","Tbg972.9.2260","tricarboxylate carrier, putative"
"Tbg972_04","IGI",1273635,1276147,"-","Tbg972.4.5000","amino acid transporter, putative"
"Tbg972_09","IGI",1460615,1464288,"+","Tbg972.9.6840","anaphase-promoting complex subunit 2"
"Tbg972_02","IGI",354548,359356,"-","Tbg.972.2.1820","T. brucei spp.-specific protein"
"Tbg972_10","IGI",3232015,3235311,"-","Tbg972.10.16640","N-myristoyl transferase, putative"
"Tbg972_06","IGI",548528,552561,"+","Tbg972.6.2320","hypothetical protein, conserved"
"Tbg972_10","IGI",3225599,3227901,"-","Tbg972.10.16610","hypothetical protein, conserved"
"Tbg972_08","IGI",1419890,1421866,"+","Tbg972.8.5500","COP9 signalosome complex subunit 5, putative"
"Tbg972_06","IGI",490613,492567,"+","Tbg972.6.2090","hypothetical protein, conserved (fragment)"
"Tbg972_08","IGI",1155003,1157250,"-","Tbg972.8.4390","hypothetical protein, conserved"
"Tbg972_10","IGI",3226889,3233425,"-","Tbg972.10.16620","hypothetical protein, conserved"
"Tbg972_02","IGI",687331,690008,"+","Tbg.972.2.3450","hypothetical protein, conserved (fragment)"
"Tbg972_09","IGI",404079,405179,"+","Tbg972.9.1660","hypothetical protein, conserved"
"Tbg972_02","IGI",571117,574443,"-","Tbg.972.2.2770","hypothetical protein, conserved"
"Tbg972_07","IGI",145604,148191,"-","Tbg972.7.710","Ring finger domain containing protein, putative"
"Tbg972_09","IGI",722977,726969,"+","Tbg972.9.3210","Nucleus and spindle associated protein 2, putative"
"Tbg972_11","IGI",1819626,1822517,"-","Tbg972.11.7310","FHA domain containing protein, putative"
"Tbg972_05","IGI",1008457,1011262,"-","Tbg972.5.4710","iron superoxide dismutase A, mitochondrial"
"Tbg972_09","IGI",1260786,1262775,"-","Tbg972.9.5810","60Kd inner membrane protein, putative"
"Tbg972_09","IGI",1652598,1654913,"+","Tbg972.9.7740","hypothetical protein, conserved"
"Tbg972_09","IGI",110933,111850,"-","Tbg972.9.490","60S ribosomal protein L35, putative"
"Tbg972_11","IGI",4320442,4323362,"-","Tbg972.11.18450","enolase, putative"
"Tbg972_08","IGI",1570884,1574751,"+","Tbg972.8.6150","3-hydroxy-3-methylglutaryl-CoA synthase, putative"
"Tbg972_06","IGI",52229,56652,"-","Tbg972.6.270","ccr4-not transcription complex subunit"
"Tbg972_10","IGI",2698611,2699865,"+","Tbg972.10.13900","hypothetical protein, conserved"
"Tbg972_10","IGI",2171554,2175472,"+","Tbg972.10.11110","pteridine transporter, putative"
"Tbg972_03","IGI",500411,502344,"-","Tbg972.3.2190","eukaryotic translation initiation factor 3 subunit j"
"Tbg972_11","IGI",4051343,4053935,"-","Tbg972.11.17290","hypothetical protein, conserved"
"Tbg972_10","IGI",2561284,2564254,"-","Tbg972.10.13240","ATP-binding cassette sub-family F member 1, putative"
"Tbg972_11","IGI",4305520,4309484,"-","Tbg972.11.18370","hypothetical protein, conserved"
"Tbg972_07","IGI",1398553,1403582,"+","Tbg972.7.5780","hypothetical protein, conserved"
"Tbg972_10","IGI",2176199,2180137,"+","Tbg972.10.11130","hypothetical protein, conserved"
"Tbg972_11","IGI",1688905,1690946,"-","Tbg972.11.6750","ribosomal protein L4/L1 family, putative"
"Tbg972_08","IGI",1988898,2005671,"+","Tbg972.8.8060","hypothetical protein, conserved"
"Tbg972_10","IGI",2769660,2772470,"+","Tbg972.10.14230","Axonemal inner arm dynein light chain, putative"
"Tbg972_04","IGI",1407499,1413224,"-","Tbg972.4.5540","hypothetical protein, conserved"
"Tbg972_07","IGI",140014,143893,"-","Tbg972.7.680","hypothetical protein, conserved"
"Tbg972_06","IGI",636368,639753,"+","Tbg972.6.2680","single strand-specific nuclease, putative"
"Tbg972_10","IGI",1265216,1268275,"+","Tbg972.10.6430","mitogen-activated protein kinase kinase 5"
"Tbg972_10","IGI",1396395,1398934,"-","Tbg972.10.7100","translation elongation factor 1-beta, putative"
"Tbg972_06","IGI",402449,407495,"-","Tbg972.6.1610","hypothetical protein, conserved"
"Tbg972_10","IGI",3420585,3427387,"-","Tbg972.10.17610","hypothetical protein, conserved"
"Tbg972_10","IGI",496082,497782,"+","Tbg972.10.2540","elongation factor 1-alpha, putative"
"Tbg972_10","IGI",3147074,3148500,"-","Tbg972.10.16150","dynein light chain Tctex-type, putative"
"Tbg972_10","IGI",2028221,2031631,"+","Tbg972.10.10280","hexose transporter"
"Tbg972_10","IGI",43909,46081,"+","Tbg972.10.310","hypothetical protein, conserved"
"Tbg972_03","IGI",978270,988066,"+","Tbg972.3.4320","hypothetical protein, conserved"
"Tbg972_10","IGI",3128481,3130692,"-","Tbg972.10.16060","ethanolamine phosphotransferase (EPT)"
"Tbg972_07","IGI",232604,233840,"+","Tbg972.7.960","hypothetical protein, conserved"
"Tbg972_02","IGI",838236,840075,"+","Tbg.972.2.4240","hypothetical protein, conserved"
"Tbg972_07","IGI",1303512,1305835,"-","Tbg972.7.5270","hypothetical protein, conserved"
"Tbg972_11","IGI",2087647,2089758,"+","Tbg972.11.8550","hypothetical protein, conserved"
"Tbg972_02","IGI",871438,876901,"-","Tbg.972.2.4370","hypothetical protein"
"Tbg972_04","IGI",833548,836583,"-","Tbg972.4.3360","Carnosine N-methyltransferase, putative"
"Tbg972_11","IGI",1825181,1826943,"-","Tbg972.11.7350","hypothetical protein, conserved"
"Tbg972_10","IGI",1913479,1916089,"-","Tbg972.10.9680","hypothetical protein, conserved"
"Tbg972_11","IGI",1720232,1721869,"-","Tbg972.11.6920","40S ribosomal protein S15A, putative"
"Tbg972_08","IGI",746194,747936,"+","Tbg972.8.2870","SIR2-like protein 4, putative"
"Tbg972_11","IGI",241858,244944,"+","Tbg972.11.1140","Vasohibin, putative"
"Tbg972_05","IGI",403186,408331,"+","Tbg972.5.1890","T. brucei spp.-specific protein"
"Tbg972_10","IGI",919641,922447,"-","Tbg972.10.4630","SET domain containing protein, putative"
"Tbg972_11","IGI",2715017,2718159,"+","Tbg972.11.11500","ATP-dependent protease subunit HslV, putative"
"Tbg972_09","IGI",1759448,1760564,"-","Tbg972.9.8290","Yos1-like, putative"
"Tbg972_09","IGI",215484,221129,"-","Tbg972.9.890","cysteine peptidase, Clan CA, family C48, putative"
"Tbg972_08","IGI",541103,543269,"+","Tbg972.8.1890","hypothetical protein, conserved"
"Tbg972_03","IGI",38782,40443,"-","Tbg972.3.140","expression site-associated gene 11 (ESAG11) protein, putative"
"Tbg972_10","IGI",2146397,2148284,"+","Tbg972.10.10990","hypothetical protein, conserved"
"Tbg972_11","IGI",3815575,3818857,"+","Tbg972.11.16270","hypothetical protein, conserved"
"Tbg972_11","IGI",1606846,1613199,"+","Tbg972.11.6470","pre-mRNA-splicing factor ATP-dependent RNA helicase, putative"
"Tbg972_09","IGI",360911,369810,"-","Tbg972.9.1410","hypothetical protein, conserved"
"Tbg972_11","IGI",825485,827613,"-","Tbg972.11.3260","hypothetical protein, conserved"
"Tbg972_11","IGI",2499639,2502212,"+","Tbg972.11.10300","NOL1/NOP2/sun family, putative"
"Tbg972_10","IGI",30760,34269,"+","Tbg972.10.240","hypothetical protein, conserved"
"Tbg972_01","IGI",643968,648177,"+","Tbg972.1.2910","Putative integral membrane protein conserved region (DUF2404), putative"
"Tbg972_01","IGI",192756,195653,"+","Tbg972.1.780","tubulin-tyrosine ligase, putative"
"Tbg972_10","IGI",961864,963929,"-","Tbg972.10.4760","60S ribosomal protein L18a, putative"
"Tbg972_03","IGI",1255769,1259684,"+","Tbg972.3.5530","hypothetical protein, conserved"
"Tbg972_07","IGI",1013345,1015606,"-","Tbg972.7.4100","ubiquitin/ribosomal protein S27a, putative"
"Tbg972_10","IGI",1953505,1954703,"-","Tbg972.10.9890","hypothetical protein, conserved"
"Tbg972_06","IGI",821101,828914,"-","Tbg972.6.3310","phospholipid-translocating P-type ATPase (flippase), putative"
"Tbg972_06","IGI",430404,439913,"-","Tbg972.6.1770","protein kinase, putative"
"Tbg972_10","IGI",3287237,3294236,"-","Tbg972.10.16950","hypothetical protein, conserved"
"Tbg972_10","IGI",2353936,2356391,"+","Tbg972.10.12030","Mitochondrial N(5)-glutamine methyltransferase MTQ1, putative"
"Tbg972_09","IGI",1892670,1896615,"-","Tbg972.9.8970","hypothetical protein, conserved"
"Tbg972_10","IGI",617984,621091,"+","Tbg972.10.3220","methyltransferase domain containing protein, putative"
"Tbg972_11","IGI",4180053,4185588,"-","Tbg972.11.17880","amino acid transporter, putative"
"Tbg972_09","IGI",1055389,1060217,"-","Tbg972.9.4730","hypothetical protein, conserved"
"Tbg972_10","IGI",3569256,3570671,"+","Tbg972.10.18410","40S ribosomal protein S13, putative"
"Tbg972_08","IGI",348649,354503,"+","Tbg972.8.1070","ATP-dependent RNA helicase DBP2B, putative"
"Tbg972_09","IGI",1816719,1824743,"-","Tbg972.9.8560","helicase, putative"
"Tbg972_02","IGI",636051,639602,"+","Tbg.972.2.3150","Vesicle-associated membrane protein 7"
"Tbg972_09","IGI",968084,970089,"-","Tbg972.9.4270","hypothetical protein, conserved"
"Tbg972_10","IGI",3296233,3298534,"-","Tbg972.10.16990","Domain of unknown function (DUF4379), putative"
"Tbg972_02","IGI",723547,731608,"-","Tbg.972.2.3820","ABC transporter family-like protein"
"Tbg972_09","IGI",1757442,1759785,"-","Tbg972.9.8280","Ring finger domain containing protein, putative"
"Tbg972_11","IGI",1909537,1914197,"-","Tbg972.11.7740","tubulin-tyrsoine ligase-like protein, putative"
"Tbg972_10","IGI",3254305,3257865,"-","Tbg972.10.16740","hypothetical protein, conserved"
"Tbg972_07","IGI",2046543,2048991,"-","Tbg972.7.8240","T. brucei spp.-specific protein"
"Tbg972_05","IGI",1233288,1235449,"-","Tbg972.5.5840","Pre-mRNA polyadenylation factor FIP1"
"Tbg972_05","IGI",386595,389960,"+","Tbg972.5.1800","protoheme IX farnesyltransferase, putative"
"Tbg972_11","IGI",2185687,2186603,"-","Tbg972.11.9040","RNA polymerase B subunit RPB8, putative"
"Tbg972_09","IGI",792684,798326,"+","Tbg972.9.3490","hypothetical protein, conserved"
"Tbg972_02","IGI",272610,276798,"+","Tbg.972.2.1410","hypothetical protein, conserved"
"Tbg972_05","IGI",963387,969487,"-","Tbg972.5.4540","WD domain, G-beta repeat, putative"
"Tbg972_06","IGI",1029147,1033436,"-","Tbg972.6.4330","3-hydroxy-3-methylglutaryl-CoA reductase, putative"
"Tbg972_11","IGI",3585975,3588086,"-","Tbg972.11.15160","ubiquinone biosynthesis protein-like protein, putative"
"Tbg972_09","IGI",1903730,1904932,"-","Tbg972.9.9000","Cytokinesis initiation factor 2 isoform 1 (fragment)"
"Tbg972_04","IGI",1325793,1329091,"-","Tbg972.4.5200","calreticulin, putative"
"Tbg972_05","IGI",1319153,1332936,"-","Tbg972.5.6280","hypothetical protein, conserved"
"Tbg972_03","IGI",1209181,1210807,"-","Tbg972.3.5290","leucine-rich repeat-containing protein"
"Tbg972_11","IGI",2234189,2236741,"+","Tbg972.11.9180","hypothetical protein, conserved"
"Tbg972_11","IGI",2278770,2281150,"+","Tbg972.11.9350","hypothetical protein"
"Tbg972_10","IGI",646851,649560,"+","Tbg972.10.3380","hypothetical protein, conserved"
"Tbg972_10","IGI",3161640,3167076,"-","Tbg972.10.16230","hypothetical protein, conserved"
"Tbg972_10","IGI",286344,288072,"-","Tbg972.10.1450","Aminoacyl-tRNA editing domain containing protein, putative"
"Tbg972_11","IGI",4508901,4511733,"-","Tbg972.11.19200","Rab5-interacting protein (Rab5ip), putative"
"Tbg972_05","IGI",50209,56509,"-","Tbg972.5.200","invariant surface glycoprotein, putative"
"Tbg972_06","IGI",38329,42916,"+","Tbg972.6.170","gene related to expression site-associated gene 2 (GRESAG2)(pseudogene), putative"
"Tbg972_03","IGI",75276,82181,"-","Tbg972.3.210","T. brucei spp.-specific protein"
"Tbg972_10","IGI",1962937,1964171,"-","Tbg972.10.9950","EVE domain containing protein, putative"
"Tbg972_10","IGI",1433420,1437397,"-","Tbg972.10.7220","protein kinase, putative"
"Tbg972_10","IGI",3619730,3630663,"+","Tbg972.10.18650","hypothetical protein, conserved (pseudogene)"
"Tbg972_04","IGI",71429,72726,"-","Tbg972.4.300","Zinc knuckle, putative"
"Tbg972_06","IGI",1116559,1117702,"+","Tbg972.6.4730","thiosulfate sulfurtransferase, mitochondrial, putative"
"Tbg972_02","IGI",811779,816142,"+","Tbg.972.2.4140","hypothetical protein, conserved"
"Tbg972_06","IGI",1139277,1144201,"+","Tbg972.6.4880","Protein of unknown function (DUF3808), putative"
"Tbg972_10","IGI",954817,962806,"-","Tbg972.10.4750","hypothetical protein, conserved"
"Tbg972_03","IGI",137070,139043,"+","Tbg972.3.550","tubulin gamma chain"
"Tbg972_11","IGI",2863457,2865718,"+","Tbg972.11.12100","hypothetical protein, conserved (fragment)"
"Tbg972_11","IGI",1797037,1803339,"-","Tbg972.11.7240","hypothetical protein, conserved"
"Tbg972_07","IGI",1344472,1347682,"-","Tbg972.7.5560","kinetoplastid kinetochore protein 13"
"Tbg972_05","IGI",371820,374895,"+","Tbg972.5.1730","GAF domain/TIP41-like family, putative"
"Tbg972_07","IGI",1528550,1536114,"+","Tbg972.7.6300","hypothetical protein, conserved"
"Tbg972_08","IGI",2186676,2191963,"+","Tbg972.8.8640","amino acid transporter, putative"
"Tbg972_08","IGI",2041105,2048485,"+","Tbg972.8.8200","dynein heavy chain, cytosolic, putative"
"Tbg972_11","IGI",3897461,3899727,"-","Tbg972.11.16640","hypothetical protein, conserved"
"Tbg972_08","IGI",1279513,1284983,"+","Tbg972.8.4860","OTU-like cysteine protease, putative"
"Tbg972_02","IGI",199199,201933,"-","Tbg.972.2.1070","T. brucei spp.-specific protein"
"Tbg972_08","IGI",47455,49790,"-","Tbg972.8.160","hypothetical protein, conserved"
"Tbg972_10","IGI",3487436,3491138,"-","Tbg972.10.17970","mitogen-activated protein kinase 9, putative"
"Tbg972_04","IGI",183520,185144,"-","Tbg972.4.760","hypothetical protein, conserved"
"Tbg972_02","IGI",625526,626984,"-","Tbg.972.2.3060","MORN repeat, putative"
"Tbg972_09","IGI",604163,609870,"+","Tbg972.9.2700","cAMP-specific phosphodiesterase, putative"
"Tbg972_08","IGI",1413014,1416762,"+","Tbg972.8.5470","protein kinase, putative"
"Tbg972_06","IGI",849257,852667,"-","Tbg972.6.3390","sphingosine phosphate lyase-like protein, putative"
"Tbg972_07","IGI",1538536,1541905,"+","Tbg972.7.6330","exosome-associated protein 3"
"Tbg972_10","IGI",1373785,1377286,"-","Tbg972.10.6970","Extradiol ring-cleavage dioxygenase, putative"
"Tbg972_10","IGI",3037663,3039301,"-","Tbg972.10.15670","predicted ankyrin repeat family protein"
"Tbg972_07","IGI",226248,230521,"+","Tbg972.7.940","chaperone protein DnaJ, putative"
